"MSA","SIC","EMPFLAG","EMP","QP1","AP","EST","N1_4","N5_9","N10_19","N20_49","N50_99","N100_249","N250_499","N500_999","N1000"
"1303","0700","E",0,0,0,102,70,18,10,4,0,0,0,0,0
"1303","0800","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1303","0900","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1303","10--",,91,660,3063,11,8,0,2,1,0,0,0,0,0
"1303","1000","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1303","1300","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1303","1400","B",0,0,0,9,6,0,2,1,0,0,0,0,0
"1303","15--",,4988,33104,161605,708,516,109,48,21,9,4,0,1,0
"1303","1500",,1913,14046,64234,249,198,33,13,3,0,1,0,1,0
"1303","1600",,273,1544,11293,29,17,5,2,4,1,0,0,0,0
"1303","1700",,2802,17514,86078,430,301,71,33,14,8,3,0,0,0
"1303","20--","J",0,0,0,345,145,62,43,39,22,27,5,1,1
"1303","2000",,2370,16548,65514,49,15,4,4,12,8,4,2,0,0
"1303","2200","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"1303","2300","C",0,0,0,26,16,7,2,0,0,1,0,0,0
"1303","2400",,170,971,3959,28,15,8,4,1,0,0,0,0,0
"1303","2500",,150,1192,5588,6,1,3,0,1,0,1,0,0,0
"1303","2600",,413,3027,12807,3,0,0,0,1,0,2,0,0,0
"1303","2700","G",0,0,0,80,31,18,13,9,3,5,1,0,0
"1303","2800","B",0,0,0,4,3,0,0,0,1,0,0,0,0
"1303","2900","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"1303","3000","E",0,0,0,8,1,0,2,3,1,1,0,0,0
"1303","3100","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1303","3200","C",0,0,0,17,10,3,1,1,2,0,0,0,0
"1303","3300",,430,3750,15387,5,1,1,0,1,0,2,0,0,0
"1303","3400",,1171,11904,50061,23,6,6,5,2,1,2,0,1,0
"1303","3500",,843,7008,29251,29,16,2,2,3,3,2,1,0,0
"1303","3600",,8241,91259,354092,11,4,0,1,1,1,3,0,0,1
"1303","3700","C",0,0,0,10,3,4,1,1,1,0,0,0,0
"1303","3800",,389,3562,14483,16,8,1,3,2,1,1,0,0,0
"1303","3900","F",0,0,0,24,13,4,3,1,0,2,1,0,0
"1303","399\","C",0,0,0,3,1,0,1,0,0,1,0,0,0
"1303","40--","H",0,0,0,275,133,44,30,43,15,10,0,0,0
"1303","4100",,565,2297,9729,24,8,2,4,6,3,1,0,0,0
"1303","4200","G",0,0,0,114,65,19,12,13,3,2,0,0,0
"1303","4400",,51,304,1710,13,10,1,2,0,0,0,0,0,0
"1303","4500",,655,3584,14445,17,6,4,0,4,0,3,0,0,0
"1303","4700",,212,1186,5009,32,15,12,2,3,0,0,0,0,0
"1303","4800","G",0,0,0,57,21,5,10,13,6,2,0,0,0
"1303","4900","F",0,0,0,16,8,1,0,4,1,2,0,0,0
"1303","497\","C",0,0,0,2,0,0,0,0,2,0,0,0,0
"1303","50--","I",0,0,0,441,210,89,76,40,22,4,0,0,0
"1303","5000","H",0,0,0,308,147,65,57,29,9,1,0,0,0
"1303","5100",,2015,12975,57887,129,62,24,19,9,12,3,0,0,0
"1303","519\","C",0,0,0,4,1,0,0,2,1,0,0,0,0
"1303","52--",,18202,59548,258962,1566,653,402,274,176,47,14,0,0,0
"1303","5200","F",0,0,0,76,27,32,9,8,0,0,0,0,0
"1303","5300","G",0,0,0,38,13,8,3,5,5,4,0,0,0
"1303","5400",,3437,9233,38961,230,76,68,45,25,11,5,0,0,0
"1303","5500","G",0,0,0,182,71,47,34,27,2,1,0,0,0
"1303","5600","G",0,0,0,144,60,48,29,6,1,0,0,0,0
"1303","5700","F",0,0,0,116,62,27,21,5,0,1,0,0,0
"1303","5800",,5941,12810,57117,375,124,74,72,80,24,1,0,0,0
"1303","5900",,2685,10858,45780,388,216,93,58,17,2,2,0,0,0
"1303","599\","E",0,0,0,17,4,5,3,3,2,0,0,0,0
"1303","60--",,4706,40078,159817,554,346,115,50,29,9,3,2,0,0
"1303","6000","G",0,0,0,88,20,45,10,5,5,2,1,0,0
"1303","6100","E",0,0,0,24,9,7,5,1,1,1,0,0,0
"1303","6200",,292,4192,16520,32,20,4,3,4,1,0,0,0,0
"1303","6300","F",0,0,0,58,35,9,5,8,1,0,0,0,0
"1303","6400",,595,5501,23183,120,88,20,7,4,1,0,0,0,0
"1303","6500","F",0,0,0,203,156,26,17,4,0,0,0,0,0
"1303","6700","E",0,0,0,29,18,4,3,3,0,0,1,0,0
"1303","70--",,23912,122736,530219,2272,1405,427,226,137,38,28,9,1,1
"1303","7000",,1270,3869,17187,83,53,9,9,7,2,2,1,0,0
"1303","7200","F",0,0,0,180,117,39,19,5,0,0,0,0,0
"1303","7300","H",0,0,0,339,217,48,32,28,6,7,1,0,0
"1303","7500","F",0,0,0,149,99,31,10,7,2,0,0,0,0
"1303","7600",,249,1200,4972,66,49,12,3,2,0,0,0,0,0
"1303","7800",,563,2204,9693,63,33,15,12,1,1,1,0,0,0
"1303","7900","G",0,0,0,123,74,20,16,8,3,1,1,0,0
"1303","8000","H",0,0,0,352,191,84,32,27,6,9,3,0,0
"1303","8100","F",0,0,0,121,79,20,15,4,3,0,0,0,0
"1303","8200",,3174,11802,48422,59,29,11,3,9,4,0,1,1,1
"1303","8300",,2523,8565,35610,219,114,37,36,22,7,3,0,0,0
"1303","8400",,123,559,2649,8,6,1,0,0,0,1,0,0,0
"1303","8600",,1329,3723,15429,200,127,49,14,8,1,0,1,0,0
"1303","8700","G",0,0,0,286,201,48,24,7,2,4,0,0,0
"1303","8900","B",0,0,0,16,12,3,0,1,0,0,0,0,0
"1303","899\",,559,9849,33680,8,4,0,1,1,1,0,1,0,0
"1303","99--",,15,42,385,44,44,0,0,0,0,0,0,0,0
"1320","----",,159780,922897,3850647,9688,4833,2125,1252,906,331,167,55,9,10
"1320","07--",,790,2385,13076,199,147,32,16,2,1,1,0,0,0
"1320","0700","F",0,0,0,194,143,31,16,2,1,1,0,0,0
"1320","0800","A",0,0,0,5,4,1,0,0,0,0,0,0,0
"1320","10--","F",0,0,0,64,38,13,6,5,0,1,1,0,0
"1320","1000","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1320","1200",,52,186,889,5,2,1,1,1,0,0,0,0,0
"1320","1300","F",0,0,0,44,30,6,3,3,0,1,1,0,0
"1320","1400","C",0,0,0,13,4,6,2,1,0,0,0,0,0
"1320","149\","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1320","15--",,7441,48363,247679,1125,717,233,102,52,14,7,0,0,0
"1320","1500","G",0,0,0,321,210,68,27,9,5,2,0,0,0
"1320","1600",,385,3370,24753,43,23,11,6,2,0,1,0,0,0
"1320","1700",,5100,32129,158516,760,484,154,69,40,9,4,0,0,0
"1320","179\","B",0,0,0,1,0,0,0,1,0,0,0,0,0
"1320","20--",,44748,379005,1506716,692,171,115,121,128,67,50,30,3,7
"1320","2000",,2541,16197,73520,27,7,2,4,3,4,4,2,1,0
"1320","2200","A",0,0,0,3,2,0,1,0,0,0,0,0,0
"1320","2300",,375,1270,5293,19,6,5,3,2,2,1,0,0,0
"1320","2400",,420,1740,8341,26,15,4,1,4,0,2,0,0,0
"1320","2500","F",0,0,0,14,4,4,3,1,0,1,1,0,0
"1320","2600",,971,7714,34015,20,2,1,4,6,4,3,0,0,0
"1320","2700",,2994,19719,82973,81,25,21,13,10,5,3,4,0,0
"1320","2800","F",0,0,0,24,7,4,3,8,2,0,0,0,0
"1320","2900",,264,2867,12647,5,3,1,0,0,0,1,0,0,0
"1320","3000",,4160,22580,91361,56,8,10,6,12,7,11,1,0,1
"1320","3100","E",0,0,0,3,1,0,0,1,0,0,1,0,0
"1320","3200",,1591,9198,38533,37,8,4,10,8,1,4,2,0,0
"1320","3300","I",0,0,0,38,5,5,7,7,1,4,4,2,3
"1320","3400","I",0,0,0,94,13,12,20,24,12,5,8,0,0
"1320","3500",,5790,53907,206688,155,40,31,39,28,10,5,1,0,1
"1320","3600",,3922,35691,140396,23,7,2,1,3,5,4,0,0,1
"1320","3700",,840,6156,25778,16,4,2,2,3,3,1,1,0,0
"1320","3800",,687,3792,15659,14,5,2,1,3,2,0,1,0,0
"1320","3900","E",0,0,0,19,7,4,3,2,3,0,0,0,0
"1320","399\",,3494,45131,165329,18,2,1,0,3,6,1,4,0,1
"1320","40--",,5094,37478,151668,341,176,65,43,37,9,10,1,0,0
"1320","4100","E",0,0,0,15,3,1,5,6,0,0,0,0,0
"1320","4200",,1942,11339,47812,203,122,36,21,18,3,3,0,0,0
"1320","4400",,4,6,47,3,3,0,0,0,0,0,0,0,0
"1320","4500","E",0,0,0,9,1,4,1,1,1,1,0,0,0
"1320","4600","B",0,0,0,2,0,0,1,0,1,0,0,0,0
"1320","4700",,149,544,2258,36,24,8,4,0,0,0,0,0,0
"1320","4800","F",0,0,0,39,15,10,5,6,1,2,0,0,0
"1320","4900","G",0,0,0,34,8,6,6,6,3,4,1,0,0
"1320","50--",,9864,75003,301961,642,271,137,111,84,28,7,3,1,0
"1320","5000",,5822,44794,183854,433,178,96,82,58,15,2,2,0,0
"1320","5100","H",0,0,0,206,92,41,28,25,13,5,1,1,0
"1320","519\","B",0,0,0,3,1,0,1,1,0,0,0,0,0
"1320","52--",,37116,105638,449102,2392,947,597,383,312,101,43,8,1,0
"1320","5200",,1517,6145,28551,111,40,26,23,17,3,2,0,0,0
"1320","5300",,3437,9315,39202,60,8,17,7,7,8,10,3,0,0
"1320","5400",,5362,15937,66142,239,74,94,22,18,12,17,2,0,0
"1320","5500",,3659,17659,75826,342,141,101,53,33,12,2,0,0,0
"1320","5600",,1616,3828,16963,199,86,67,28,14,4,0,0,0,0
"1320","5700",,1325,5294,22168,172,91,49,20,7,4,1,0,0,0
"1320","5800",,13858,24247,103108,744,260,111,130,184,49,9,1,0,0
"1320","5900",,5704,19250,77794,513,246,127,98,29,9,2,1,1,0
"1320","599\",,638,3963,19348,12,1,5,2,3,0,0,1,0,0
"1320","60--",,6604,42145,170745,784,463,173,99,27,15,5,2,0,0
"1320","6000",,2182,13926,51971,173,38,61,56,10,7,1,0,0,0
"1320","6100",,712,4792,20436,68,34,21,9,1,1,2,0,0,0
"1320","6200",,239,3075,13018,38,28,4,3,2,1,0,0,0,0
"1320","6300","G",0,0,0,55,34,8,4,5,2,1,1,0,0
"1320","6400",,761,5006,22018,204,156,33,11,4,0,0,0,0,0
"1320","6500","G",0,0,0,223,156,42,14,5,4,1,1,0,0
"1320","6700","B",0,0,0,22,16,4,2,0,0,0,0,0,0
"1320","679\","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1320","70--",,47274,226852,984010,3424,1879,759,371,259,96,43,10,4,3
"1320","7000","F",0,0,0,40,21,3,8,3,1,4,0,0,0
"1320","7200",,2788,8237,34492,398,240,94,42,16,3,3,0,0,0
"1320","7300",,5659,25238,106433,382,214,68,38,34,18,8,2,0,0
"1320","7500",,1539,6152,26548,295,183,76,28,7,1,0,0,0,0
"1320","7600",,1051,7627,32719,101,58,18,11,9,4,1,0,0,0
"1320","7800",,431,882,3605,50,22,14,7,7,0,0,0,0,0
"1320","7900",,1681,4036,18973,142,76,25,13,20,6,2,0,0,0
"1320","8000",,18773,121123,529562,718,318,192,88,61,35,16,3,3,2
"1320","8100","F",0,0,0,197,158,20,13,4,2,0,0,0,0
"1320","8200","H",0,0,0,58,17,13,10,10,5,0,2,0,1
"1320","8300",,3750,8835,36517,180,70,49,18,26,10,4,3,0,0
"1320","8400",,113,434,1858,7,1,2,1,3,0,0,0,0,0
"1320","8600",,4676,11394,47128,546,302,130,61,41,8,4,0,0,0
"1320","8700",,1747,12768,54867,279,182,49,31,13,3,1,0,0,0
"1320","8900",,102,841,3858,21,14,4,1,2,0,0,0,0,0
"1320","899\",,626,1761,8577,10,3,2,1,3,0,0,0,1,0
"1320","99--","B",0,0,0,25,24,1,0,0,0,0,0,0,0
"1350","----",,23059,124172,531082,2590,1493,567,285,176,41,27,0,0,1
"1350","07--",,148,443,2292,46,33,10,3,0,0,0,0,0,0
"1350","0700","C",0,0,0,45,32,10,3,0,0,0,0,0,0
"1350","0800","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1350","10--",,1194,9509,42823,132,79,21,16,14,1,1,0,0,0
"1350","1000","B",0,0,0,6,4,0,0,2,0,0,0,0,0
"1350","1200","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"1350","1300",,845,6576,30067,114,71,19,12,11,1,0,0,0,0
"1350","1400",,101,854,3873,8,2,2,3,1,0,0,0,0,0
"1350","149\","C",0,0,0,3,2,0,0,0,0,1,0,0,0
"1350","15--",,1710,12340,63152,263,177,46,26,8,4,2,0,0,0
"1350","1500",,373,5287,27490,61,47,8,4,0,1,1,0,0,0
"1350","1600",,413,2153,13330,21,8,3,5,3,1,1,0,0,0
"1350","1700",,924,4900,22332,181,122,35,17,5,2,0,0,0,0
"1350","20--",,1604,9862,42251,95,46,18,17,7,2,5,0,0,0
"1350","2000",,7,19,142,4,4,0,0,0,0,0,0,0,0
"1350","2300",,18,55,244,4,3,0,1,0,0,0,0,0,0
"1350","2400","B",0,0,0,6,3,2,1,0,0,0,0,0,0
"1350","2500","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1350","2600","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1350","2700",,239,1187,5447,15,6,5,2,1,0,1,0,0,0
"1350","2800","A",0,0,0,3,1,1,1,0,0,0,0,0,0
"1350","2900","C",0,0,0,2,1,0,0,0,0,1,0,0,0
"1350","3000","B",0,0,0,2,1,0,0,1,0,0,0,0,0
"1350","3200","B",0,0,0,5,2,1,2,0,0,0,0,0,0
"1350","3300","C",0,0,0,5,1,2,0,1,0,1,0,0,0
"1350","3400",,171,1201,4688,12,4,1,6,0,1,0,0,0,0
"1350","3500",,466,3294,12662,19,10,2,2,3,1,1,0,0,0
"1350","3600","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"1350","3700",,193,921,3902,6,2,2,1,0,0,1,0,0,0
"1350","3800","A",0,0,0,3,3,0,0,0,0,0,0,0,0
"1350","3900","B",0,0,0,3,1,0,1,1,0,0,0,0,0
"1350","399\","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"1350","40--",,1286,9801,39494,126,66,21,15,19,4,1,0,0,0
"1350","4100","B",0,0,0,2,1,0,1,0,0,0,0,0,0
"1350","4200",,313,1653,7591,63,40,12,7,4,0,0,0,0,0
"1350","4400","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1350","4500",,74,316,1432,4,0,0,2,2,0,0,0,0,0
"1350","4600",,138,1418,5814,5,1,2,0,0,2,0,0,0,0
"1350","4700","B",0,0,0,9,5,2,0,2,0,0,0,0,0
"1350","4800",,322,2199,8405,26,12,2,5,6,1,0,0,0,0
"1350","4900",,343,3848,14694,16,6,3,0,5,1,1,0,0,0
"1350","50--",,2259,17104,71255,263,129,69,37,26,1,1,0,0,0
"1350","5000",,1625,13082,53399,191,92,53,27,17,1,1,0,0,0
"1350","5100","F",0,0,0,69,37,14,10,8,0,0,0,0,0
"1350","519\","B",0,0,0,3,0,2,0,1,0,0,0,0,0
"1350","52--",,6125,19796,81721,554,241,179,63,48,13,10,0,0,0
"1350","5200",,199,845,3600,21,9,6,3,3,0,0,0,0,0
"1350","5300",,892,2620,10377,11,3,0,0,1,1,6,0,0,0
"1350","5400",,604,2488,10421,38,17,11,3,2,3,2,0,0,0
"1350","5500",,889,4443,18974,91,38,31,10,10,1,1,0,0,0
"1350","5600",,256,734,2953,46,20,21,4,1,0,0,0,0,0
"1350","5700",,218,939,3430,40,16,19,5,0,0,0,0,0,0
"1350","5800",,2178,4147,17930,139,41,38,25,27,7,1,0,0,0
"1350","5900",,798,2512,10711,161,92,53,12,4,0,0,0,0,0
"1350","599\",,91,1068,3325,7,5,0,1,0,1,0,0,0,0
"1350","60--",,1164,8810,32760,226,168,32,18,3,4,1,0,0,0
"1350","6000",,351,2522,8540,22,10,5,4,0,2,1,0,0,0
"1350","6100",,96,1003,3680,12,8,1,2,0,1,0,0,0,0
"1350","6200",,93,1370,5110,20,14,3,3,0,0,0,0,0,0
"1350","6300",,101,1047,3495,20,15,2,2,1,0,0,0,0,0
"1350","6400",,165,1016,4214,51,40,6,5,0,0,0,0,0,0
"1350","6500",,257,922,3972,91,74,14,2,1,0,0,0,0,0
"1350","6700",,101,930,3749,10,7,1,0,1,1,0,0,0,0
"1350","70--",,7536,36431,154986,868,539,170,89,51,12,6,0,0,1
"1350","7000",,395,902,4014,23,13,1,3,3,2,1,0,0,0
"1350","7200",,297,813,3241,52,32,12,5,3,0,0,0,0,0
"1350","7300",,883,3201,16423,127,87,18,13,7,1,1,0,0,0
"1350","7500",,315,1447,6176,68,43,18,5,2,0,0,0,0,0
"1350","7600",,211,1139,4634,49,30,13,6,0,0,0,0,0,0
"1350","7800",,77,207,775,11,6,2,2,1,0,0,0,0,0
"1350","7900",,334,687,3212,41,23,8,4,5,1,0,0,0,0
"1350","8000",,2682,17887,72484,144,73,42,14,8,3,3,0,0,1
"1350","8100",,212,1301,6274,63,51,7,2,3,0,0,0,0,0
"1350","8200",,62,248,924,6,4,0,0,2,0,0,0,0,0
"1350","8300",,768,2416,9724,61,26,16,9,6,4,0,0,0,0
"1350","8400","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"1350","8600",,590,1540,6243,113,76,16,16,5,0,0,0,0,0
"1350","8700",,641,4260,19073,95,64,15,8,6,1,1,0,0,0
"1350","8900",,40,243,1101,11,9,1,1,0,0,0,0,0,0
"1350","899\","B",0,0,0,3,2,0,1,0,0,0,0,0,0
"1350","99--",,33,76,348,17,15,1,1,0,0,0,0,0,0
"1360","----",,101250,668084,2775477,5144,2466,1063,787,492,180,110,25,11,10
"1360","07--",,432,1477,6711,80,54,11,11,3,1,0,0,0,0
"1360","0700",,432,1477,6711,80,54,11,11,3,1,0,0,0,0
"1360","10--","B",0,0,0,5,2,1,2,0,0,0,0,0,0
"1360","1300","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1360","1400","B",0,0,0,4,1,1,2,0,0,0,0,0,0
"1360","15--",,5321,40832,178511,530,291,102,73,43,14,7,0,0,0
"1360","1500",,1106,7733,35128,150,100,21,12,13,4,0,0,0,0
"1360","1600",,242,1786,12412,27,12,7,3,5,0,0,0,0,0
"1360","1700",,3973,31313,130971,353,179,74,58,25,10,7,0,0,0
"1360","20--",,22375,227980,913121,246,65,40,43,38,30,16,4,7,3
"1360","2000",,3319,38903,158008,20,3,2,1,1,6,4,1,1,1
"1360","2300",,293,1543,7965,9,3,2,2,1,0,1,0,0,0
"1360","2400",,115,739,2679,11,3,3,4,1,0,0,0,0,0
"1360","2500",,108,499,2006,9,6,0,2,0,1,0,0,0,0
"1360","2600",,999,11628,41181,5,0,0,0,0,1,3,1,0,0
"1360","2700",,2358,14173,61993,51,10,13,8,10,6,2,0,2,0
"1360","2800",,125,1314,5310,5,2,1,1,0,1,0,0,0,0
"1360","2900","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1360","3000",,393,1991,8371,7,1,1,1,2,1,1,0,0,0
"1360","3100","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"1360","3200",,104,897,4524,10,2,2,6,0,0,0,0,0,0
"1360","3300","F",0,0,0,3,1,0,1,0,0,0,1,0,0
"1360","3400",,1089,8920,37013,21,4,1,3,7,3,2,1,0,0
"1360","3500",,3410,37225,137334,53,13,10,10,10,5,2,0,3,0
"1360","3600","F",0,0,0,7,1,1,2,2,0,0,0,1,0
"1360","3700","C",0,0,0,3,1,0,0,0,2,0,0,0,0
"1360","3800","I",0,0,0,9,3,1,1,1,1,0,0,0,2
"1360","3900",,297,1668,7735,12,5,2,1,2,1,1,0,0,0
"1360","399\",,232,2386,9484,8,4,1,0,1,2,0,0,0,0
"1360","40--",,8951,67307,278250,240,105,35,40,33,13,8,3,1,2
"1360","4100","B",0,0,0,7,5,1,0,1,0,0,0,0,0
"1360","4200",,3854,23481,99224,116,59,17,22,12,2,2,1,0,1
"1360","4400","B",0,0,0,5,3,0,1,1,0,0,0,0,0
"1360","4500",,299,1837,7656,17,2,4,5,5,1,0,0,0,0
"1360","4600","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"1360","4700",,317,1624,6678,34,16,7,7,3,1,0,0,0,0
"1360","4800",,2945,22094,89337,40,13,4,3,7,6,5,1,0,1
"1360","4900",,1442,17475,72497,19,6,1,2,4,3,1,1,1,0
"1360","50--",,5698,44829,186578,450,187,103,81,57,18,3,1,0,0
"1360","5000",,3817,31447,128747,318,129,74,55,48,10,2,0,0,0
"1360","5100",,1725,11824,51792,124,55,27,24,9,8,0,1,0,0
"1360","519\",,156,1558,6039,8,3,2,2,0,0,1,0,0,0
"1360","52--",,18755,59016,248224,1197,456,293,228,151,35,28,6,0,0
"1360","5200",,797,3998,17629,56,17,14,16,7,1,1,0,0,0
"1360","5300",,2501,7069,28398,20,1,1,1,0,2,14,1,0,0
"1360","5400",,3018,8315,35315,81,26,23,10,8,5,4,5,0,0
"1360","5500",,2165,11206,48421,162,52,48,40,14,4,4,0,0,0
"1360","5600",,760,1941,8129,107,44,39,20,4,0,0,0,0,0
"1360","5700",,872,4155,18886,94,39,28,21,3,2,1,0,0,0
"1360","5800",,6236,12705,54059,377,128,63,72,91,20,3,0,0,0
"1360","5900",,2349,9010,34680,295,147,76,47,23,1,1,0,0,0
"1360","599\",,57,617,2707,5,2,1,1,1,0,0,0,0,0
"1360","60--",,8090,70915,274271,536,321,111,53,28,12,7,1,1,2
"1360","6000",,1616,8889,35782,82,17,31,20,7,4,2,1,0,0
"1360","6100",,547,7611,27554,26,10,11,2,1,0,2,0,0,0
"1360","6200",,275,3900,15008,46,33,6,3,3,1,0,0,0,0
"1360","6300",,2716,25524,97747,55,24,9,9,5,4,2,0,1,1
"1360","6400",,474,3454,13398,130,103,20,3,4,0,0,0,0,0
"1360","6500",,878,4918,19168,165,116,28,13,7,1,0,0,0,0
"1360","6700",,1584,16619,65614,32,18,6,3,1,2,1,0,0,1
"1360","70--",,31562,155442,687880,1842,968,366,256,139,57,41,10,2,3
"1360","7000",,1352,3163,11958,28,6,1,9,6,1,4,1,0,0
"1360","7200",,1033,3188,13568,181,109,40,24,7,1,0,0,0,0
"1360","7300",,9515,42392,188345,323,145,60,48,26,22,16,4,1,1
"1360","7500",,1068,5118,22359,166,95,42,21,7,1,0,0,0,0
"1360","7600",,398,2643,12102,59,38,13,5,1,2,0,0,0,0
"1360","7800",,279,944,3901,27,8,8,7,4,0,0,0,0,0
"1360","7900",,1007,2091,9455,76,39,9,14,9,4,1,0,0,0
"1360","8000",,7894,51267,237816,309,150,61,52,26,9,9,0,0,2
"1360","8100",,600,4752,23701,108,78,16,6,6,2,0,0,0,0
"1360","8200",,2092,7800,32072,27,7,5,1,5,3,4,1,1,0
"1360","8300",,2631,9626,39351,151,71,30,20,18,7,3,2,0,0
"1360","8400","B",0,0,0,8,3,3,2,0,0,0,0,0,0
"1360","8600",,1773,4456,18532,228,131,55,25,11,4,2,0,0,0
"1360","8700",,1317,10261,43330,139,86,20,19,11,1,1,1,0,0
"1360","8900","A",0,0,0,3,2,1,0,0,0,0,0,0,0
"1360","899\",,547,7362,29801,9,0,2,3,2,0,1,1,0,0
"1360","99--","B",0,0,0,18,17,1,0,0,0,0,0,0,0
"1400","----",,64574,335442,1466077,4046,1988,911,529,404,111,78,13,7,5
"1400","07--","E",0,0,0,72,49,14,5,4,0,0,0,0,0
"1400","0700","E",0,0,0,71,48,14,5,4,0,0,0,0,0
"1400","0900","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1400","10--","B",0,0,0,2,0,0,1,1,0,0,0,0,0
"1400","1400","B",0,0,0,2,0,0,1,1,0,0,0,0,0
"1400","15--",,2542,16760,95642,398,254,79,35,25,5,0,0,0,0
"1400","1500",,717,4078,21127,139,99,24,9,6,1,0,0,0,0
"1400","1600",,187,1700,16104,15,6,6,0,2,1,0,0,0,0
"1400","1700",,1638,10982,58411,244,149,49,26,17,3,0,0,0,0
"1400","20--",,11528,74518,323537,168,59,25,26,21,12,13,7,3,2
"1400","2000","G",0,0,0,7,3,0,1,1,0,0,1,0,1
"1400","2200","B",0,0,0,3,0,2,1,0,0,0,0,0,0
"1400","2300",,331,1316,5951,8,3,1,1,2,0,0,1,0,0
"1400","2400","F",0,0,0,5,3,0,1,0,0,0,0,1,0
"1400","2500","B",0,0,0,6,4,2,0,0,0,0,0,0,0
"1400","2700",,1948,10155,43212,50,20,7,10,7,1,3,2,0,0
"1400","2800",,433,2811,11061,4,1,0,0,0,1,2,0,0,0
"1400","2900","A",0,0,0,3,1,1,1,0,0,0,0,0,0
"1400","3000",,1908,10420,46974,10,3,1,0,1,2,0,2,0,1
"1400","3200",,263,1769,8976,8,2,2,0,2,1,1,0,0,0
"1400","3300","C",0,0,0,1,0,0,0,0,0,1,0,0,0
"1400","3400",,284,2348,9559,8,1,1,2,2,1,1,0,0,0
"1400","3500",,460,3302,13664,18,7,3,3,1,3,1,0,0,0
"1400","3600","F",0,0,0,10,4,0,2,1,1,1,1,0,0
"1400","3700",,976,6736,25873,4,0,0,0,1,0,2,0,1,0
"1400","3800",,105,746,3429,6,2,1,1,1,1,0,0,0,0
"1400","3900",,879,4703,19894,11,4,2,2,1,1,0,0,1,0
"1400","399\",,259,2390,10366,6,1,2,1,1,0,1,0,0,0
"1400","40--",,2981,20890,87214,196,101,37,25,20,9,3,1,0,0
"1400","4100",,264,755,3463,13,3,4,2,3,1,0,0,0,0
"1400","4200",,1418,9329,38463,91,56,12,12,6,2,2,1,0,0
"1400","4500",,147,770,3116,7,1,2,2,1,1,0,0,0,0
"1400","4600","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1400","4700","C",0,0,0,29,19,7,3,0,0,0,0,0,0
"1400","4800",,706,5898,26315,47,18,12,6,7,3,1,0,0,0
"1400","4900",,310,3517,13332,8,3,0,0,3,2,0,0,0,0
"1400","50--",,4447,31133,126175,256,103,66,47,31,3,4,0,2,0
"1400","5000",,2233,14372,59531,147,53,42,30,17,2,2,0,1,0
"1400","5100",,2183,16471,65169,104,48,21,17,14,1,2,0,1,0
"1400","519\",,31,290,1475,5,2,3,0,0,0,0,0,0,0
"1400","52--",,17856,49468,207734,1045,372,267,173,158,44,28,2,1,0
"1400","5200",,765,3304,13252,43,17,11,8,4,0,3,0,0,0
"1400","5300",,1924,5396,21210,24,7,3,2,0,1,10,1,0,0
"1400","5400",,2623,6927,28992,59,12,17,11,5,5,7,1,1,0
"1400","5500",,1606,8310,36010,125,36,58,15,10,3,3,0,0,0
"1400","5600",,753,1797,7002,95,37,34,17,7,0,0,0,0,0
"1400","5700",,829,2858,11901,90,43,27,11,6,2,1,0,0,0
"1400","5800",,7105,13362,58385,363,99,63,68,99,31,3,0,0,0
"1400","5900",,2067,6036,25092,234,118,51,38,24,2,1,0,0,0
"1400","599\",,184,1478,5890,12,3,3,3,3,0,0,0,0,0
"1400","60--",,3606,23791,99027,404,251,82,33,25,9,3,1,0,0
"1400","6000",,1548,9680,37661,69,23,24,10,4,4,3,1,0,0
"1400","6100",,105,1113,3667,18,11,4,2,1,0,0,0,0,0
"1400","6200",,179,2097,9535,35,25,5,1,4,0,0,0,0,0
"1400","6300",,483,3528,14026,24,8,5,4,4,3,0,0,0,0
"1400","6400",,352,2401,10727,98,79,14,2,3,0,0,0,0,0
"1400","6500",,872,4320,19522,151,100,29,12,8,2,0,0,0,0
"1400","6700","B",0,0,0,8,5,0,2,1,0,0,0,0,0
