"MSA","SIC","EMPFLAG","EMP","QP1","AP","EST","N1_4","N5_9","N10_19","N20_49","N50_99","N100_249","N250_499","N500_999","N1000"
"0040","----",,47126,217174,934764,3555,1891,731,453,312,109,46,7,4,2
"0040","07--",,262,877,4214,58,38,12,7,1,0,0,0,0,0
"0040","0700","C",0,0,0,57,38,12,7,0,0,0,0,0,0
"0040","098\","B",0,0,0,1,0,0,0,1,0,0,0,0,0
"0040","10--",,1649,11073,45693,154,101,30,10,5,4,3,1,0,0
"0040","1300",,1516,9905,40867,148,100,28,9,4,3,3,1,0,0
"0040","1400","B",0,0,0,4,1,1,1,1,0,0,0,0,0
"0040","149\","B",0,0,0,2,0,1,0,0,1,0,0,0,0
"0040","15--",,2570,12873,62502,263,162,40,27,23,8,2,1,0,0
"0040","1500","E",0,0,0,62,48,7,2,4,1,0,0,0,0
"0040","1600",,756,3372,19922,19,8,3,1,3,1,2,1,0,0
"0040","1700",,1496,7328,33588,181,105,30,24,16,6,0,0,0,0
"0040","179\","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"0040","20--",,3339,21774,92469,117,43,21,24,10,7,11,1,0,0
"0040","2000",,842,5710,26478,13,4,2,1,2,0,3,1,0,0
"0040","2300",,198,580,2564,4,0,1,1,1,0,1,0,0,0
"0040","2400","B",0,0,0,3,0,1,1,0,1,0,0,0,0
"0040","2500","A",0,0,0,2,1,0,1,0,0,0,0,0,0
"0040","2700",,427,3252,13378,22,7,5,4,4,1,1,0,0,0
"0040","2800",,10,42,166,3,3,0,0,0,0,0,0,0,0
"0040","2900","C",0,0,0,4,2,1,0,0,0,1,0,0,0
"0040","3000","C",0,0,0,3,1,0,1,0,1,0,0,0,0
"0040","3100",,10,31,130,3,2,1,0,0,0,0,0,0,0
"0040","3200",,81,449,2185,6,1,3,0,2,0,0,0,0,0
"0040","3400",,733,4668,19201,14,5,2,2,0,2,3,0,0,0
"0040","3500",,500,3262,13508,24,11,3,7,0,1,2,0,0,0
"0040","3600","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"0040","3700","B",0,0,0,2,0,0,1,1,0,0,0,0,0
"0040","3800","B",0,0,0,4,1,1,2,0,0,0,0,0,0
"0040","3900",,109,474,1713,9,5,1,2,0,1,0,0,0,0
"0040","40--",,2202,15025,61793,160,87,18,18,25,11,1,0,0,0
"0040","4100",,112,416,1784,6,2,0,1,3,0,0,0,0,0
"0040","4200",,605,3889,14023,74,42,13,10,8,1,0,0,0,0
"0040","4500",,115,684,2833,8,3,1,2,2,0,0,0,0,0
"0040","4700","C",0,0,0,14,11,2,0,0,1,0,0,0,0
"0040","4800",,728,4822,21374,38,18,2,3,10,5,0,0,0,0
"0040","4900",,464,4063,17126,19,11,0,2,2,3,1,0,0,0
"0040","497\","B",0,0,0,1,0,0,0,0,1,0,0,0,0
"0040","50--",,2326,14263,61900,261,125,63,43,23,7,0,0,0,0
"0040","5000",,1328,8202,35758,171,86,44,25,14,2,0,0,0,0
"0040","5100","F",0,0,0,88,39,18,18,9,4,0,0,0,0
"0040","519\","B",0,0,0,2,0,1,0,0,1,0,0,0,0
"0040","52--",,12054,37341,154805,871,365,237,119,105,30,13,1,1,0
"0040","5200",,548,2081,8601,33,15,7,8,0,2,1,0,0,0
"0040","5300",,1803,5358,22374,23,8,3,0,2,3,6,0,1,0
"0040","5400",,1185,4440,16935,92,44,29,8,6,4,0,1,0,0
"0040","5500",,1361,8093,34975,145,77,43,12,10,0,3,0,0,0
"0040","5600",,457,1015,4191,57,22,18,13,4,0,0,0,0,0
"0040","5700",,431,1853,7699,63,27,26,6,3,1,0,0,0,0
"0040","5800",,4851,9083,37937,235,51,46,46,71,19,2,0,0,0
"0040","5900",,1248,4474,18535,212,117,63,25,6,0,1,0,0,0
"0040","599\",,170,944,3558,11,4,2,1,3,1,0,0,0,0
"0040","60--",,2445,14008,63615,354,248,53,27,19,5,2,0,0,0
"0040","6000",,762,4515,19135,48,15,12,10,9,1,1,0,0,0
"0040","6100",,173,948,3797,29,20,6,2,0,1,0,0,0,0
"0040","6200",,109,1246,4606,19,13,4,1,1,0,0,0,0,0
"0040","6300",,425,2367,12984,29,18,3,3,3,1,1,0,0,0
"0040","6400",,371,2206,11886,79,64,7,4,3,1,0,0,0,0
"0040","6500",,521,1962,7847,127,99,19,6,2,1,0,0,0,0
"0040","6700",,84,764,3360,23,19,2,1,1,0,0,0,0,0
"0040","70--",,20260,89919,387549,1300,706,256,178,101,37,14,3,3,2
"0040","7000",,498,1005,4317,31,12,5,5,6,2,1,0,0,0
"0040","7200",,623,1898,7165,90,50,19,14,5,2,0,0,0,0
"0040","7300",,3156,10338,45149,165,90,23,32,7,6,5,1,1,0
"0040","7500",,628,3187,12330,116,66,37,7,6,0,0,0,0,0
"0040","7600",,539,3154,14151,46,30,7,3,4,1,1,0,0,0
"0040","7800",,239,434,1795,18,6,2,7,2,1,0,0,0,0
"0040","7900",,558,1264,6558,59,35,6,10,5,3,0,0,0,0
"0040","8000",,8196,48345,208749,310,159,68,34,26,14,5,1,2,1
"0040","8100",,249,1552,6994,74,59,11,3,1,0,0,0,0,0
"0040","8200",,2144,7094,28933,15,5,1,1,5,1,0,1,0,1
"0040","8300",,1085,2912,12257,73,25,12,23,8,4,1,0,0,0
"0040","8400",,28,88,348,5,4,0,1,0,0,0,0,0,0
"0040","8600",,1578,3851,16018,170,88,36,23,20,2,1,0,0,0
"0040","8700",,642,4244,20406,115,71,26,13,4,1,0,0,0,0
"0040","8900",,22,144,648,7,5,2,0,0,0,0,0,0,0
"0040","899\",,75,409,1731,6,1,1,2,2,0,0,0,0,0
"0040","99--",,19,21,224,17,16,1,0,0,0,0,0,0,0
"0080","----",,283295,1979649,8049170,17443,8587,3739,2466,1622,568,355,67,25,14
"0080","07--",,1783,6916,43052,373,272,55,29,14,1,2,0,0,0
"0080","0700",,1617,5529,36969,370,270,55,29,14,1,1,0,0,0
"0080","0800","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"0080","098\","C",0,0,0,1,0,0,0,0,0,1,0,0,0
"0080","10--",,327,2343,12206,59,35,12,10,2,0,0,0,0,0
"0080","1000","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"0080","1300",,155,1228,5669,29,20,5,2,2,0,0,0,0,0
"0080","1400","C",0,0,0,29,14,7,8,0,0,0,0,0,0
"0080","15--",,12840,88528,455130,1674,1025,319,196,105,19,8,1,1,0
"0080","1500","H",0,0,0,461,331,62,42,20,5,1,0,0,0
"0080","1600",,1662,16703,108849,79,31,18,17,9,1,2,0,1,0
"0080","1700",,8611,54990,267013,1133,663,238,137,76,13,5,1,0,0
"0080","179\","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"0080","20--",,66928,726383,2662730,1427,372,237,249,269,155,113,17,11,4
"0080","2000",,2353,16471,71796,32,4,8,4,5,2,7,1,1,0
"0080","2200","C",0,0,0,9,5,0,2,0,2,0,0,0,0
"0080","2300","E",0,0,0,29,16,7,3,2,0,1,0,0,0
"0080","2400",,338,1917,9123,26,11,7,5,1,1,1,0,0,0
"0080","2500","F",0,0,0,19,8,3,5,1,0,1,1,0,0
"0080","2600",,1831,18967,74585,23,4,3,0,6,5,4,0,1,0
"0080","2700",,5227,38078,159006,158,55,33,29,13,14,11,2,1,0
"0080","2800",,3314,29547,124417,56,9,8,9,11,9,8,1,1,0
"0080","2900","E",0,0,0,11,5,2,1,1,1,1,0,0,0
"0080","3000",,10094,77094,318735,176,26,18,21,50,28,29,3,1,0
"0080","3100","B",0,0,0,1,0,0,0,0,1,0,0,0,0
"0080","3200",,707,5506,25928,47,16,7,12,10,1,1,0,0,0
"0080","3300",,2508,20220,80742,34,6,4,3,7,8,4,1,1,0
"0080","3400",,8685,105656,407398,193,39,34,44,37,25,11,1,1,1
"0080","3500",,10335,86373,358397,410,118,76,80,84,31,17,3,1,0
"0080","3600",,3563,32116,130409,46,8,5,5,15,4,7,0,1,1
"0080","3700",,3012,28641,120430,27,4,7,2,2,4,5,2,1,0
"0080","3800","G",0,0,0,41,12,4,8,9,6,2,0,0,0
"0080","3900","G",0,0,0,46,22,7,7,8,1,0,0,0,1
"0080","399\",,10408,232231,651746,43,4,4,9,7,12,3,2,1,1
"0080","40--",,13963,133080,555511,616,340,104,72,57,16,14,8,4,1
"0080","4100",,616,2720,11440,24,9,3,5,3,2,2,0,0,0
"0080","4200",,6283,56901,238919,337,205,50,35,27,10,5,2,3,0
"0080","4400",,274,3072,15834,5,3,1,0,0,0,0,1,0,0
"0080","4500",,225,1580,6680,13,5,1,4,2,1,0,0,0,0
"0080","4600","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"0080","4700",,656,4391,19670,121,69,34,14,4,0,0,0,0,0
"0080","4800",,2326,21642,90260,89,36,13,11,19,3,5,2,0,0
"0080","4900","G",0,0,0,21,11,1,3,2,0,1,2,0,1
"0080","497\",,1424,14812,68220,5,2,0,0,0,0,1,1,1,0
"0080","50--",,20345,189869,800109,1459,676,308,230,168,46,28,2,0,1
"0080","5000",,13521,124313,528287,1049,478,250,170,108,23,18,1,0,1
"0080","5100","I",0,0,0,380,192,55,59,53,14,7,0,0,0
"0080","519\","G",0,0,0,30,6,3,1,7,9,3,1,0,0
"0080","52--",,63854,225728,944959,3933,1528,931,717,486,181,76,12,1,1
"0080","5200","G",0,0,0,145,56,34,30,18,6,1,0,0,0
"0080","5300",,6797,17778,74712,84,13,19,10,6,7,22,7,0,0
"0080","5400",,7826,29681,120782,379,126,114,71,25,18,24,1,0,0
"0080","5500",,6435,37108,159372,472,148,142,112,42,22,5,1,0,0
"0080","5600",,2240,5851,23779,286,109,110,45,19,3,0,0,0,0
"0080","5700",,2581,11454,47986,257,114,77,42,16,5,3,0,0,0
"0080","5800",,22800,44103,194442,1328,492,197,241,291,97,10,0,0,0
"0080","5900",,9240,34169,142277,947,461,231,161,66,19,8,1,0,0
"0080","599\","H",0,0,0,35,9,7,5,3,4,3,2,1,1
"0080","60--",,13502,100702,412971,1416,822,306,180,74,17,12,4,1,0
"0080","6000",,3781,23124,91326,280,54,113,92,13,4,2,2,0,0
"0080","6100",,1143,8542,36359,105,48,33,13,9,0,2,0,0,0
"0080","6200",,828,11839,47340,72,47,10,6,6,1,2,0,0,0
"0080","6300","H",0,0,0,109,58,18,6,16,4,5,1,1,0
"0080","6400",,1547,12008,50198,347,269,49,18,8,3,0,0,0,0
"0080","6500",,2449,11810,53186,460,318,78,39,20,5,0,0,0,0
"0080","6700",,514,5414,23522,41,28,5,5,2,0,0,1,0,0
"0080","679\","C",0,0,0,2,0,0,1,0,0,1,0,0,0
"0080","70--",,89730,506049,2161667,6413,3446,1465,783,447,133,102,23,7,7
"0080","7000",,1781,4423,20890,93,48,8,18,10,3,6,0,0,0
"0080","7200",,4130,12190,52404,612,311,177,93,29,0,1,1,0,0
"0080","7300",,20517,102265,436321,1022,572,179,106,87,32,33,8,4,1
"0080","7500",,2979,13604,57084,505,272,138,75,20,0,0,0,0,0
"0080","7600",,943,5898,25515,168,103,39,16,8,2,0,0,0,0
"0080","7800",,801,2010,9000,108,46,37,16,9,0,0,0,0,0
"0080","7900",,3687,13345,67517,256,141,37,34,28,9,5,2,0,0
"0080","8000",,30868,236073,965244,1336,596,419,159,78,35,37,5,1,6
"0080","8100",,1717,14289,79344,358,276,54,15,9,2,2,0,0,0
"0080","8200",,2815,10305,42246,94,33,15,14,20,8,3,0,1,0
"0080","8300",,6605,21515,92609,323,127,55,66,53,11,5,5,1,0
"0080","8400","C",0,0,0,7,2,0,0,3,2,0,0,0,0
"0080","8600",,5833,16045,67102,724,382,191,90,43,17,1,0,0,0
"0080","8700",,6023,48955,223944,733,487,114,69,44,10,7,2,0,0
"0080","8900",,152,931,4332,42,35,1,5,1,0,0,0,0,0
"0080","899\","F",0,0,0,32,15,1,7,5,2,2,0,0,0
"0080","99--",,23,51,835,73,71,2,0,0,0,0,0,0,0
"0120","----",,47047,268379,1131097,2875,1327,699,430,259,85,52,14,6,3
"0120","07--",,518,1939,9772,61,34,15,8,1,3,0,0,0,0
"0120","0700","E",0,0,0,57,32,15,7,1,2,0,0,0,0
"0120","0800","B",0,0,0,3,1,0,1,0,1,0,0,0,0
"0120","0900","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"0120","10--","B",0,0,0,4,2,1,1,0,0,0,0,0,0
"0120","1300","A",0,0,0,3,2,1,0,0,0,0,0,0,0
"0120","1400","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"0120","15--",,3500,19752,87622,244,117,66,34,15,6,3,3,0,0
"0120","1500","F",0,0,0,61,34,18,5,2,1,1,0,0,0
"0120","1600","F",0,0,0,10,1,5,1,1,0,1,1,0,0
"0120","1700","G",0,0,0,173,82,43,28,12,5,1,2,0,0
"0120","20--",,9199,81108,321733,95,26,9,12,22,8,6,5,5,2
"0120","2000",,2023,18956,73461,9,3,0,0,1,1,1,0,3,0
"0120","2200",,948,4973,19242,3,0,0,0,1,0,0,2,0,0
"0120","2300","C",0,0,0,5,1,1,1,1,0,1,0,0,0
"0120","2400","E",0,0,0,12,6,1,0,4,0,0,1,0,0
"0120","2500","B",0,0,0,5,1,2,1,0,1,0,0,0,0
"0120","2600","G",0,0,0,4,0,0,0,0,1,1,1,0,1
"0120","2700","F",0,0,0,18,8,1,4,1,2,2,0,0,0
"0120","2800","F",0,0,0,2,0,0,1,0,0,0,0,1,0
"0120","3000","G",0,0,0,2,0,0,0,1,0,0,0,0,1
"0120","3200",,141,780,3790,5,1,0,0,3,1,0,0,0,0
"0120","3400","C",0,0,0,6,1,1,1,2,1,0,0,0,0
"0120","3500","C",0,0,0,11,1,3,1,6,0,0,0,0,0
"0120","3600","E",0,0,0,3,1,0,1,0,0,0,1,0,0
"0120","3700",,608,3418,14704,4,1,0,0,1,1,0,0,1,0
"0120","3800","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"0120","3900",,187,1531,5862,4,1,0,1,1,0,1,0,0,0
"0120","399\","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"0120","40--","H",0,0,0,115,42,22,15,20,10,5,1,0,0
"0120","4100",,32,105,279,5,3,1,1,0,0,0,0,0,0
"0120","4200","G",0,0,0,61,19,13,8,13,5,3,0,0,0
"0120","4400","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"0120","4500","B",0,0,0,2,1,0,0,1,0,0,0,0,0
"0120","4600","A",0,0,0,4,3,1,0,0,0,0,0,0,0
"0120","4700","B",0,0,0,10,5,3,1,1,0,0,0,0,0
"0120","4800","F",0,0,0,20,7,0,3,5,3,1,1,0,0
"0120","4900","C",0,0,0,11,4,3,2,0,2,0,0,0,0
"0120","497\","C",0,0,0,1,0,0,0,0,0,1,0,0,0
"0120","50--",,2971,19833,82623,249,94,64,58,21,9,3,0,0,0
"0120","5000",,1723,12140,51418,167,68,43,38,12,5,1,0,0,0
"0120","5100","G",0,0,0,80,25,21,20,9,3,2,0,0,0
"0120","519\","B",0,0,0,2,1,0,0,0,1,0,0,0,0
"0120","52--",,10814,32709,135580,765,306,195,132,90,26,14,2,0,0
"0120","5200","F",0,0,0,33,12,11,6,3,0,1,0,0,0
"0120","5300",,1636,4747,19067,17,0,5,2,1,1,6,2,0,0
"0120","5400",,1797,4451,18129,93,47,18,9,8,4,7,0,0,0
"0120","5500",,1159,6350,26022,109,32,42,20,10,5,0,0,0,0
"0120","5600","F",0,0,0,82,34,27,12,9,0,0,0,0,0
"0120","5700","E",0,0,0,69,32,17,15,5,0,0,0,0,0
"0120","5800",,3362,6783,28001,175,51,23,39,46,16,0,0,0,0
"0120","5900",,1164,4399,18967,184,96,51,29,8,0,0,0,0,0
"0120","599\","A",0,0,0,3,2,1,0,0,0,0,0,0,0
"0120","60--",,1909,14563,57508,293,190,52,31,16,3,1,0,0,0
"0120","6000","F",0,0,0,41,8,15,9,5,3,1,0,0,0
"0120","6100","C",0,0,0,42,26,14,2,0,0,0,0,0,0
"0120","6200",,90,1505,5823,12,7,2,2,1,0,0,0,0,0
"0120","6300","E",0,0,0,26,12,2,6,6,0,0,0,0,0
"0120","6400","C",0,0,0,65,55,5,3,2,0,0,0,0,0
"0120","6500",,342,1568,5854,99,78,13,7,1,0,0,0,0,0
"0120","6700","B",0,0,0,8,4,1,2,1,0,0,0,0,0
"0120","70--",,15338,77090,352294,1025,492,275,139,74,20,20,3,1,1
"0120","7000","E",0,0,0,24,4,6,7,5,2,0,0,0,0
"0120","7200",,726,2463,10177,83,41,23,14,2,2,1,0,0,0
"0120","7300",,2456,8496,38741,121,57,25,18,10,2,8,1,0,0
"0120","7500",,593,2951,12431,91,48,28,9,5,1,0,0,0,0
"0120","7600","C",0,0,0,38,19,9,9,1,0,0,0,0,0
"0120","7800","C",0,0,0,16,4,7,3,2,0,0,0,0,0
"0120","7900","E",0,0,0,25,10,6,6,2,1,0,0,0,0
"0120","8000",,5619,38016,184178,227,97,70,31,18,7,2,0,1,1
"0120","8100","E",0,0,0,66,47,7,9,3,0,0,0,0,0
"0120","8200","E",0,0,0,16,11,2,0,0,1,2,0,0,0
"0120","8300",,1952,6735,27673,106,36,39,14,10,3,2,2,0,0
"0120","8400",,18,81,305,3,1,2,0,0,0,0,0,0,0
"0120","8600",,1202,3068,13975,125,66,35,12,8,1,3,0,0,0
"0120","8700",,834,6704,28092,75,47,14,6,6,0,2,0,0,0
"0120","8900","A",0,0,0,4,3,1,0,0,0,0,0,0,0
"0120","899\",,68,395,2056,5,1,1,1,2,0,0,0,0,0
"0120","99--","A",0,0,0,24,24,0,0,0,0,0,0,0,0
"0160","----",,319829,1972250,8400831,20405,10620,4332,2628,1755,590,333,99,26,22
"0160","07--","G",0,0,0,307,219,54,21,12,1,0,0,0,0
"0160","0700","G",0,0,0,304,216,54,21,12,1,0,0,0,0
"0160","0800","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"0160","0900","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"0160","10--",,230,1498,9944,23,10,7,3,2,1,0,0,0,0
"0160","1000","A",0,0,0,2,1,0,1,0,0,0,0,0,0
"0160","1300","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"0160","1400",,198,1206,8787,19,8,7,1,2,1,0,0,0,0
"0160","149\","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"0160","15--",,13093,96483,514748,2012,1314,342,218,107,24,5,2,0,0
"0160","1500",,3238,24356,121550,592,424,88,55,17,5,2,1,0,0
"0160","1600","G",0,0,0,115,46,27,21,17,4,0,0,0,0
"0160","1700",,8432,59817,298435,1303,844,227,142,71,15,3,1,0,0
"0160","179\","B",0,0,0,2,0,0,0,2,0,0,0,0,0
"0160","20--",,37839,350868,1469405,818,274,152,118,117,70,55,22,7,3
"0160","2000","H",0,0,0,66,13,11,11,17,7,3,4,0,0
"0160","2200",,1943,15358,64980,20,2,4,2,2,3,6,0,1,0
"0160","2300",,1157,5681,25788,35,12,5,4,7,4,3,0,0,0
"0160","2400",,783,4279,19926,72,39,13,8,10,1,1,0,0,0
"0160","2500",,545,3362,17089,15,4,0,4,5,0,2,0,0,0
"0160","2600",,2803,25692,107909,28,5,2,1,7,4,6,2,1,0
"0160","2700","I",0,0,0,168,66,41,26,15,9,5,4,2,0
"0160","2800",,3989,55076,226560,24,3,1,8,4,2,2,1,2,1
"0160","2900",,221,1193,10691,14,7,3,0,3,1,0,0,0,0
"0160","3000","H",0,0,0,37,6,3,6,6,7,8,1,0,0
"0160","3100",,78,371,1698,7,3,1,2,1,0,0,0,0,0
"0160","3200",,1625,18045,75533,41,16,7,5,5,4,2,2,0,0
"0160","3300",,570,4708,19264,7,0,2,1,2,0,1,1,0,0
"0160","3400",,2421,22515,94105,66,20,11,9,10,9,6,1,0,0
"0160","3500","H",0,0,0,82,24,18,13,10,12,2,1,1,1
"0160","3600",,710,4678,20279,17,6,2,3,3,1,1,1,0,0
"0160","3700",,543,4050,23107,16,5,2,2,3,3,1,0,0,0
"0160","3800",,782,7368,27516,37,13,8,7,4,2,3,0,0,0
"0160","3900",,357,1748,7778,42,24,11,3,3,0,1,0,0,0
"0160","399\",,3643,58205,229700,24,6,7,3,0,1,2,4,0,1
"0160","40--",,14599,125234,509739,724,360,121,81,90,45,23,1,2,1
"0160","4100","G",0,0,0,69,22,9,7,13,11,6,1,0,0
"0160","4200",,3672,25044,108364,295,157,46,34,40,16,2,0,0,0
"0160","4400",,48,211,1226,15,10,5,0,0,0,0,0,0,0
"0160","4500",,1256,8927,33556,26,5,3,5,4,4,5,0,0,0
"0160","4600","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"0160","4700",,564,3113,13244,128,85,32,10,1,0,0,0,0,0
"0160","4800",,4606,51398,198853,151,70,19,16,25,12,7,0,2,0
"0160","4900",,1831,24450,102170,33,9,6,7,6,1,3,0,0,1
"0160","497\",,113,1263,6548,6,2,1,1,1,1,0,0,0,0
"0160","50--",,17215,144211,595123,1302,559,309,222,151,44,11,6,0,0
"0160","5000",,9865,85471,350236,878,378,222,155,94,24,3,2,0,0
"0160","5100",,6851,54621,227963,412,180,84,65,55,17,7,4,0,0
"0160","519\",,499,4119,16924,12,1,3,2,2,3,1,0,0,0
"0160","52--",,71475,237991,1022733,5278,2356,1301,834,510,167,92,16,2,0
"0160","5200",,2734,13117,56359,226,96,68,45,9,1,7,0,0,0
"0160","5300","I",0,0,0,121,39,23,7,4,14,27,7,0,0
"0160","5400",,12406,33553,139760,578,237,149,94,41,16,36,5,0,0
"0160","5500",,7322,40418,179811,582,194,191,112,53,25,7,0,0,0
"0160","5600","H",0,0,0,414,150,146,84,31,3,0,0,0,0
"0160","5700",,2398,10254,40863,336,176,105,36,13,4,2,0,0,0
"0160","5800",,21484,47120,204125,1738,805,311,285,257,70,10,0,0,0
"0160","5900",,10968,38503,163795,1241,643,303,166,95,31,2,1,0,0
"0160","599\",,2931,24219,106501,42,16,5,5,7,3,1,3,2,0
"0160","60--",,26558,227943,918801,1918,1076,450,214,109,30,20,14,2,3
"0160","6000",,6494,48994,193242,409,84,198,81,29,6,8,2,1,0
"0160","6100",,1459,13977,62610,110,64,24,11,6,3,0,2,0,0
"0160","6200",,1325,30214,109909,137,99,13,11,10,2,1,1,0,0
"0160","6300",,11107,94186,379891,186,89,20,23,20,13,9,8,1,3
"0160","6400",,2768,21778,94074,442,286,90,43,18,4,0,1,0,0
"0160","6500","H",0,0,0,586,419,100,44,21,1,1,0,0,0
"0160","6700","E",0,0,0,42,33,4,1,2,1,1,0,0,0
"0160","679\","B",0,0,0,6,2,1,0,3,0,0,0,0,0
"0160","70--",,137434,782350,3328042,7901,4334,1593,916,657,208,127,38,13,15
"0160","7000",,3067,10642,46790,158,77,15,26,28,7,1,4,0,0
"0160","7200","H",0,0,0,583,375,115,68,16,5,3,1,0,0
"0160","7300",,22145,103574,445952,1031,604,145,96,97,48,33,6,1,1
"0160","7500","H",0,0,0,558,357,144,37,16,3,1,0,0,0
"0160","7600","G",0,0,0,162,101,37,12,7,4,1,0,0,0
"0160","7800",,820,2211,9086,90,43,19,21,4,3,0,0,0,0
"0160","7900","H",0,0,0,315,172,50,41,38,11,3,0,0,0
"0160","8000",,42922,277741,1179857,1625,749,408,231,122,44,45,13,5,8
"0160","8100","H",0,0,0,575,409,76,44,41,4,1,0,0,0
"0160","8200","J",0,0,0,206,82,36,30,24,15,6,6,2,5
"0160","8300",,12535,47436,199221,741,295,142,123,138,28,11,3,1,0
"0160","8400",,272,867,3898,28,16,6,1,4,1,0,0,0,0
"0160","8600",,8577,42751,174523,893,490,224,94,56,18,10,1,0,0
"0160","8700","J",0,0,0,838,518,153,78,55,16,11,4,2,1
"0160","8900",,387,3288,14729,63,40,12,6,5,0,0,0,0,0
"0160","899\",,1948,14703,60737,35,6,11,8,6,1,1,0,2,0
"0160","99--","B",0,0,0,122,118,3,1,0,0,0,0,0,0
"0200","----",,275700,1681199,7020969,17663,9162,3539,2378,1614,563,297,72,24,14
"0200","07--","G",0,0,0,215,122,43,31,12,3,3,1,0,0
"0200","0700","G",0,0,0,213,121,43,31,11,3,3,1,0,0
"0200","0800","B",0,0,0,2,1,0,0,1,0,0,0,0,0
"0200","10--","F",0,0,0,89,55,12,14,2,4,2,0,0,0
"0200","1000","B",0,0,0,8,5,3,0,0,0,0,0,0,0
"0200","1200","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"0200","1300",,752,9424,35856,73,48,6,13,2,3,1,0,0,0
"0200","1400","C",0,0,0,5,1,2,0,0,1,1,0,0,0
"0200","149\","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"0200","15--",,22179,128749,579592,1917,1079,349,217,186,52,29,5,0,0
"0200","1500",,5519,33323,150828,613,392,113,54,35,11,6,2,0,0
"0200","1600","H",0,0,0,85,20,16,12,20,9,8,0,0,0
"0200","1700",,13786,78489,346537,1218,666,220,151,131,32,15,3,0,0
"0200","179\","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"0200","20--",,28861,256862,1062260,807,348,141,127,108,41,28,5,4,5
"0200","2000",,1396,7777,33994,38,13,5,7,5,2,6,0,0,0
"0200","2200","B",0,0,0,5,4,0,1,0,0,0,0,0,0
"0200","2300","F",0,0,0,28,16,4,2,2,2,1,0,1,0
"0200","2400",,706,4053,16389,46,17,7,10,10,1,1,0,0,0
"0200","2500",,439,2097,9701,44,24,7,7,4,2,0,0,0,0
"0200","2600","F",0,0,0,10,2,2,2,1,1,2,0,0,0
"0200","2700","G",0,0,0,148,81,27,18,17,3,1,0,1,0
"0200","2800",,192,1383,9042,15,6,4,1,3,1,0,0,0,0
"0200","2900","B",0,0,0,3,1,1,0,0,1,0,0,0,0
"0200","3000",,416,2839,9937,18,8,3,2,3,1,1,0,0,0
"0200","3100","A",0,0,0,4,4,0,0,0,0,0,0,0,0
"0200","3200",,1439,10933,48239,58,23,8,5,14,5,3,0,0,0
"0200","3300",,222,1483,6470,12,2,3,4,1,2,0,0,0,0
"0200","3400","G",0,0,0,81,27,18,17,17,1,1,0,0,0
"0200","3500",,1381,9736,43029,67,30,14,9,9,2,2,1,0,0
"0200","3600",,8780,77857,332004,41,11,4,8,4,6,3,2,0,3
"0200","3700",,1149,12072,47125,16,5,4,2,2,2,0,0,1,0
"0200","3800","H",0,0,0,31,9,9,3,2,1,3,2,1,1
"0200","3900",,2202,10328,44762,131,62,20,26,12,7,4,0,0,0
"0200","399\",,2363,58512,217160,11,3,1,3,2,1,0,0,0,1
"0200","40--",,14264,109226,426162,634,320,111,72,75,31,16,5,3,1
"0200","4100",,1333,4933,21277,41,12,6,3,10,7,3,0,0,0
"0200","4200",,3901,29204,122758,275,165,45,27,27,7,1,2,1,0
"0200","4500",,1999,10474,42044,50,15,9,5,11,7,2,0,1,0
"0200","4600",,9,128,393,4,3,1,0,0,0,0,0,0,0
"0200","4700","F",0,0,0,95,59,21,8,4,1,2,0,0,0
"0200","4800",,3655,32073,124357,111,44,17,19,15,7,6,2,1,0
"0200","4900",,2342,27307,95558,53,20,12,8,8,1,2,1,0,1
"0200","497\","C",0,0,0,5,2,0,2,0,1,0,0,0,0
"0200","50--",,16414,117947,483527,1315,608,299,210,146,31,18,1,2,0
"0200","5000",,10041,76950,314501,913,416,217,151,102,16,10,1,0,0
"0200","5100",,5756,36956,152788,392,189,81,56,42,15,8,0,1,0
"0200","519\",,617,4041,16238,10,3,1,3,2,0,0,0,1,0
"0200","52--",,61979,216058,910484,3762,1396,930,694,474,182,69,14,3,0
"0200","5200",,2651,13911,57491,159,50,41,40,15,5,8,0,0,0
"0200","5300",,6704,20717,85228,59,16,5,4,6,3,14,11,0,0
"0200","5400",,6264,24433,101749,273,67,91,47,22,33,13,0,0,0
"0200","5500",,6398,39480,164346,447,163,129,95,36,12,11,1,0,0
