"MSA","SIC","EMPFLAG","EMP","QP1","AP","EST","N1_4","N5_9","N10_19","N20_49","N50_99","N100_249","N250_499","N500_999","N1000"
"0870","8900",,88,570,2307,11,5,2,3,1,0,0,0,0,0
"0870","899\","B",0,0,0,5,1,3,0,1,0,0,0,0,0
"0870","99--",,240,827,3928,126,113,8,5,0,0,0,0,0,0
"0875","----",,584655,4723127,19486610,43834,26697,7378,4517,3124,1152,717,160,56,33
"0875","07--",,2709,10182,69588,834,696,78,42,13,2,3,0,0,0
"0875","0700",,2704,10166,69467,830,692,78,42,13,2,3,0,0,0
"0875","0800","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"0875","0900","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"0875","098\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0875","10--",,151,1384,7364,15,9,2,1,3,0,0,0,0,0
"0875","1000","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"0875","1200","B",0,0,0,1,0,0,0,1,0,0,0,0,0
"0875","1300","A",0,0,0,3,2,1,0,0,0,0,0,0,0
"0875","1400","C",0,0,0,10,6,1,1,2,0,0,0,0,0
"0875","149\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0875","15--",,23656,183865,841302,3954,2874,606,266,149,34,21,4,0,0
"0875","1500",,4755,38085,170412,1024,795,127,65,28,6,2,1,0,0
"0875","1600","G",0,0,0,107,52,18,15,13,4,3,2,0,0
"0875","1700",,16582,124290,561459,2818,2025,461,185,107,23,16,1,0,0
"0875","179\","C",0,0,0,5,2,0,1,1,1,0,0,0,0
"0875","20--",,117674,1195995,4632085,3092,1011,482,518,526,282,204,45,15,9
"0875","2000",,6093,51622,207135,128,41,20,16,24,7,15,4,1,0
"0875","2100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0875","2200",,4636,37397,159276,123,30,11,27,22,20,12,1,0,0
"0875","2300",,7337,34963,149281,277,103,32,48,47,29,17,1,0,0
"0875","2400","F",0,0,0,59,34,8,7,9,0,1,0,0,0
"0875","2500",,1392,8352,35382,82,35,17,13,9,5,3,0,0,0
"0875","2600",,6980,55602,233736,86,11,7,14,16,14,18,5,1,0
"0875","2700",,12720,116619,464843,609,298,114,90,61,25,14,5,0,2
"0875","2800",,8516,81959,350289,199,49,25,30,41,27,24,2,1,0
"0875","2900","B",0,0,0,6,2,1,2,1,0,0,0,0,0
"0875","3000",,7048,49186,210761,139,17,17,25,35,24,19,2,0,0
"0875","3100",,1202,14762,33043,20,8,3,2,1,3,1,2,0,0
"0875","3200",,1133,8176,36975,57,16,12,11,12,5,1,0,0,0
"0875","3300",,1580,12400,49909,35,6,3,7,10,4,5,0,0,0
"0875","3400",,7461,55121,239118,259,66,49,48,56,26,12,1,1,0
"0875","3500",,6960,63234,269920,430,158,95,79,66,25,7,0,0,0
"0875","3600",,7123,57778,239914,158,48,15,24,35,15,14,7,0,0
"0875","3700",,1047,7555,31227,30,14,1,3,6,3,2,1,0,0
"0875","3800",,11461,133985,529918,120,31,14,25,25,11,5,3,1,5
"0875","3900",,4161,24859,106825,115,31,22,25,18,13,3,1,2,0
"0875","399\",,20183,377489,1263614,160,13,16,22,32,26,31,10,8,2
"0875","40--",,32573,305770,1192284,1913,1159,270,200,153,65,52,7,4,3
"0875","4100",,4408,20634,85133,239,147,24,24,21,11,10,2,0,0
"0875","4200",,8730,51458,217866,757,462,114,86,63,22,7,0,3,0
"0875","4400","C",0,0,0,24,10,7,4,2,1,0,0,0,0
"0875","4500","G",0,0,0,59,28,8,7,6,4,6,0,0,0
"0875","4600",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0875","4700",,3283,24452,104299,535,377,86,43,22,3,3,1,0,0
"0875","4800",,8052,88935,337313,221,109,26,23,25,16,17,3,0,2
"0875","4900","H",0,0,0,63,23,4,11,10,6,7,1,1,0
"0875","497\","H",0,0,0,15,3,1,2,4,2,2,0,0,1
"0875","50--",,78098,805231,3371817,5311,2959,902,655,497,179,87,23,6,3
"0875","5000",,38415,399962,1694720,2948,1574,552,394,277,102,35,10,4,0
"0875","5100",,35108,332837,1382367,2317,1378,343,254,214,71,44,9,2,2
"0875","519\",,4575,72432,294730,46,7,7,7,6,6,8,4,0,1
"0875","52--",,109690,528865,2202163,8815,4899,1735,1060,723,237,121,28,10,2
"0875","5200",,3074,19045,80581,257,124,55,44,28,3,1,2,0,0
"0875","5300",,10209,37751,154699,127,40,23,13,12,6,22,8,2,1
"0875","5400",,17030,69041,285423,1167,737,171,109,49,53,45,3,0,0
"0875","5500",,8969,62950,268626,980,588,181,94,80,33,4,0,0,0
"0875","5600",,10077,32862,134381,979,431,285,162,76,18,6,0,1,0
"0875","5700",,4979,27235,113324,643,364,171,65,28,11,3,1,0,0
"0875","5800",,26977,72422,306592,2388,1256,429,311,289,77,24,2,0,0
"0875","5900",,16778,74569,319962,2186,1341,411,249,144,31,8,1,1,0
"0875","599\",,11597,132990,538575,88,18,9,13,17,5,8,11,6,1
"0875","60--",,36274,355759,1483710,3569,2230,641,396,186,74,30,5,5,2
"0875","6000",,10022,73005,280439,581,108,214,179,50,21,7,1,0,1
"0875","6100",,2147,22573,93597,182,105,33,17,19,5,2,1,0,0
"0875","6200",,2775,45807,210654,230,152,30,13,18,14,2,1,0,0
"0875","6300",,5308,55609,226957,154,84,23,15,13,10,5,1,2,1
"0875","6400",,5343,55669,239579,586,361,123,56,32,9,3,1,1,0
"0875","6500",,7618,54877,231460,1691,1318,201,112,45,10,5,0,0,0
"0875","6700",,1525,28112,115329,138,102,16,4,7,5,4,0,0,0
"0875","679\",,1536,20107,85695,7,0,1,0,2,0,2,0,2,0
"0875","70--",,183369,1333257,5674522,16030,10576,2652,1374,873,279,198,48,16,14
"0875","7000",,3695,15014,63819,93,38,6,15,14,8,9,3,0,0
"0875","7200",,7989,24760,107003,1558,1131,265,101,45,11,5,0,0,0
"0875","7300",,47054,305353,1309411,3233,2164,406,257,213,98,67,18,7,3
"0875","7500",,5304,31897,137671,1082,783,200,72,23,2,1,0,1,0
"0875","7600",,2650,18340,78182,486,345,69,48,19,3,2,0,0,0
"0875","7800",,1489,6891,28957,189,116,33,18,18,3,1,0,0,0
"0875","7900",,5352,46012,205110,546,353,68,55,42,19,9,0,0,0
"0875","8000",,58168,483591,2045898,3602,2263,794,312,119,34,53,11,5,11
"0875","8100",,5096,43625,195301,1213,943,164,68,32,4,2,0,0,0
"0875","8200",,7787,46253,177891,303,124,48,34,63,20,9,3,2,0
"0875","8300",,7723,30194,122344,508,179,121,113,70,15,8,2,0,0
"0875","8400",,58,220,803,11,9,1,0,1,0,0,0,0,0
"0875","8600",,8870,35436,142070,900,532,157,102,79,22,7,1,0,0
"0875","8700",,18121,186448,800395,2146,1510,292,166,116,34,21,7,0,0
"0875","8900",,488,4982,21970,102,75,17,4,5,1,0,0,0,0
"0875","899\",,3525,54241,237697,58,11,11,9,14,5,4,3,1,0
"0875","99--",,461,2819,11775,301,284,10,5,1,0,1,0,0,0
"0880","----",,51765,266951,1117855,4479,2382,925,615,398,99,44,12,1,3
"0880","07--",,220,683,3879,66,47,14,5,0,0,0,0,0,0
"0880","0700","C",0,0,0,64,45,14,5,0,0,0,0,0,0
"0880","0800","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"0880","0900","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"0880","098\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0880","10--",,337,3694,16425,47,32,3,7,5,0,0,0,0,0
"0880","1000","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"0880","1200","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"0880","1300",,289,3202,14230,39,27,2,6,4,0,0,0,0,0
"0880","1400","A",0,0,0,4,4,0,0,0,0,0,0,0,0
"0880","149\","B",0,0,0,2,0,0,1,1,0,0,0,0,0
"0880","15--",,2697,14243,76994,456,311,78,37,23,6,1,0,0,0
"0880","1500",,464,2312,11058,119,88,19,8,4,0,0,0,0,0
"0880","1600",,557,3363,24765,30,11,8,4,4,2,1,0,0,0
"0880","1700",,1676,8568,41171,307,212,51,25,15,4,0,0,0,0
"0880","179\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0880","20--",,3222,23728,100886,167,77,40,20,15,8,4,3,0,0
"0880","2000",,692,4920,20886,20,8,6,1,2,1,1,1,0,0
"0880","2100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0880","2200",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0880","2300","A",0,0,0,3,2,0,1,0,0,0,0,0,0
"0880","2400",,120,510,2507,13,5,6,0,2,0,0,0,0,0
"0880","2500","A",0,0,0,3,2,0,1,0,0,0,0,0,0
"0880","2600","A",0,0,0,2,1,0,1,0,0,0,0,0,0
"0880","2700",,622,3027,12498,33,16,8,3,4,1,0,1,0,0
"0880","2800",,151,1208,4627,7,1,2,2,0,2,0,0,0,0
"0880","2900","F",0,0,0,4,1,0,0,0,1,1,1,0,0
"0880","3000","B",0,0,0,4,1,1,2,0,0,0,0,0,0
"0880","3100","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"0880","3200",,157,812,5725,12,5,4,1,1,1,0,0,0,0
"0880","3300",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0880","3400",,260,1433,5119,18,8,4,4,1,0,1,0,0,0
"0880","3500",,253,1448,5843,16,7,2,3,2,2,0,0,0,0
"0880","3600","A",0,0,0,3,3,0,0,0,0,0,0,0,0
"0880","3700","C",0,0,0,4,1,2,0,0,0,1,0,0,0
"0880","3800","A",0,0,0,4,3,1,0,0,0,0,0,0,0
"0880","3900",,144,813,3389,18,11,4,0,3,0,0,0,0,0
"0880","399\","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"0880","40--",,4629,32657,121031,230,111,35,38,34,8,2,1,0,1
"0880","4100","C",0,0,0,12,5,2,3,1,1,0,0,0,0
"0880","4200",,2583,18891,65264,117,62,21,19,11,2,0,1,0,1
"0880","4400",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0880","4500",,458,2719,10348,17,7,1,4,3,1,1,0,0,0
"0880","4600","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"0880","4700",,192,770,3110,24,15,3,3,3,0,0,0,0,0
"0880","4800",,608,4260,18291,39,13,5,8,11,2,0,0,0,0
"0880","4900",,511,5043,19993,17,8,2,1,3,2,1,0,0,0
"0880","497\","B",0,0,0,3,1,0,0,2,0,0,0,0,0
"0880","50--",,6053,39673,161447,454,178,106,95,54,14,5,2,0,0
"0880","5000",,3411,22166,88747,293,105,75,67,36,8,2,0,0,0
"0880","5100","H",0,0,0,158,71,31,28,18,5,3,2,0,0
"0880","519\","B",0,0,0,3,2,0,0,0,1,0,0,0,0
"0880","52--",,13791,42938,178645,996,392,250,173,129,32,18,2,0,0
"0880","5200",,705,3487,13338,53,19,11,11,10,1,1,0,0,0
"0880","5300",,1847,5667,23818,19,2,2,1,1,3,8,2,0,0
"0880","5400",,1491,4824,20021,85,37,19,11,5,12,1,0,0,0
"0880","5500",,1799,9196,38484,123,43,32,28,12,6,2,0,0,0
"0880","5600",,606,1452,5565,97,39,40,16,2,0,0,0,0,0
"0880","5700",,691,3174,12399,82,35,25,14,7,1,0,0,0,0
"0880","5800",,5161,9962,42779,289,83,50,59,84,7,6,0,0,0
"0880","5900",,1406,4562,19325,240,132,70,28,8,2,0,0,0,0
"0880","599\",,85,614,2916,8,2,1,5,0,0,0,0,0,0
"0880","60--",,3029,19110,77026,423,284,64,41,26,6,1,1,0,0
"0880","6000",,1310,8055,31276,56,15,14,9,12,4,1,1,0,0
"0880","6100",,167,1323,5338,29,15,8,5,1,0,0,0,0,0
"0880","6200",,192,2320,10084,31,22,1,4,4,0,0,0,0,0
"0880","6300",,283,2172,8456,34,20,7,3,3,1,0,0,0,0
"0880","6400",,532,2852,11930,119,91,17,6,4,1,0,0,0,0
"0880","6500",,472,1741,7403,137,109,15,11,2,0,0,0,0,0
"0880","6700",,73,647,2539,17,12,2,3,0,0,0,0,0,0
"0880","679\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0880","70--",,17772,90185,381264,1618,929,334,199,112,25,13,3,1,2
"0880","7000",,1162,2469,11775,50,20,3,10,11,3,3,0,0,0
"0880","7200",,654,1954,7855,112,68,18,22,4,0,0,0,0,0
"0880","7300",,2447,9198,40684,248,149,41,33,18,3,3,1,0,0
"0880","7500",,802,3241,13788,127,62,37,22,6,0,0,0,0,0
"0880","7600",,360,1755,8906,78,56,13,8,1,0,0,0,0,0
"0880","7800",,184,509,2146,19,7,7,2,3,0,0,0,0,0
"0880","7900",,1225,2955,13723,92,41,16,12,20,2,1,0,0,0
"0880","8000",,6049,45211,186932,294,160,80,29,12,6,3,1,1,2
"0880","8100",,411,3322,15719,93,69,14,5,5,0,0,0,0,0
"0880","8200",,645,1589,6907,13,7,0,3,1,0,1,1,0,0
"0880","8300",,1631,4941,20372,117,49,26,24,9,7,2,0,0,0
"0880","8400","B",0,0,0,5,2,2,1,0,0,0,0,0,0
"0880","8600",,887,2307,9687,155,92,40,14,9,0,0,0,0,0
"0880","8700",,1119,9108,36878,194,134,33,12,12,3,0,0,0,0
"0880","8900","B",0,0,0,12,10,1,0,1,0,0,0,0,0
"0880","899\",,119,1119,3915,9,3,3,2,0,1,0,0,0,0
"0880","99--",,15,40,258,22,21,1,0,0,0,0,0,0,0
"0920","----",,114528,591912,2450626,6993,3796,1505,861,508,186,90,22,15,10
"0920","07--","E",0,0,0,93,63,22,6,0,2,0,0,0,0
"0920","0700",,397,1093,5193,86,57,22,6,0,1,0,0,0,0
"0920","0800","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"0920","0900","B",0,0,0,6,5,0,0,0,1,0,0,0,0
"0920","098\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0920","10--",,67,284,1443,16,11,2,3,0,0,0,0,0,0
"0920","1000","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"0920","1200",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0920","1300","B",0,0,0,9,7,0,2,0,0,0,0,0,0
"0920","1400","B",0,0,0,5,2,2,1,0,0,0,0,0,0
"0920","149\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0920","15--",,5689,26280,110968,588,351,107,62,53,9,5,0,1,0
"0920","1500",,2005,9850,37804,182,120,30,12,15,3,1,0,1,0
"0920","1600",,911,4563,19723,61,22,10,9,18,2,0,0,0,0
"0920","1700",,2773,11867,53441,345,209,67,41,20,4,4,0,0,0
"0920","179\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0920","20--",,25705,198023,796842,290,107,51,38,38,30,16,6,2,2
"0920","2000",,953,5512,23761,30,8,2,4,10,5,1,0,0,0
"0920","2100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0920","2200","B",0,0,0,2,0,1,0,0,1,0,0,0,0
"0920","2300","F",0,0,0,10,4,2,0,1,0,2,1,0,0
"0920","2400",,490,2384,9938,30,14,6,4,3,2,1,0,0,0
"0920","2500",,216,1308,5520,8,6,0,0,0,1,1,0,0,0
"0920","2600","F",0,0,0,1,0,0,0,0,0,0,0,1,0
"0920","2700","F",0,0,0,45,24,9,6,3,2,0,1,0,0
"0920","2800","G",0,0,0,18,3,2,4,0,5,3,0,1,0
"0920","2900","G",0,0,0,2,1,0,0,0,0,0,0,0,1
"0920","3000",,355,1484,6118,11,3,3,1,2,1,1,0,0,0
"0920","3100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0920","3200",,378,2318,9434,13,3,2,1,4,2,1,0,0,0
"0920","3300",,591,4115,16333,5,0,1,0,0,1,3,0,0,0
"0920","3400","F",0,0,0,23,8,2,6,3,2,2,0,0,0
"0920","3500",,429,2422,10587,29,10,6,5,6,2,0,0,0,0
"0920","3600","E",0,0,0,9,2,1,3,1,1,1,0,0,0
"0920","3700",,15107,116267,466370,25,8,6,3,2,2,0,3,0,1
"0920","3800","C",0,0,0,9,3,3,0,1,2,0,0,0,0
"0920","3900",,69,368,1436,10,7,2,0,1,0,0,0,0,0
"0920","399\",,439,3332,13038,10,3,3,1,1,1,0,1,0,0
"0920","40--",,4858,38407,152592,312,162,59,50,26,5,8,1,1,0
"0920","4100",,110,343,1343,12,7,1,2,2,0,0,0,0,0
"0920","4200","G",0,0,0,125,66,22,27,8,0,2,0,0,0
"0920","4400",,679,4015,16912,36,20,6,6,1,0,3,0,0,0
"0920","4500","C",0,0,0,14,7,2,3,1,1,0,0,0,0
"0920","4600",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0920","4700",,148,567,2629,35,23,9,2,1,0,0,0,0,0
"0920","4800",,693,6697,22669,56,25,13,6,9,2,1,0,0,0
"0920","4900",,1799,19241,76784,30,13,3,4,4,2,2,1,1,0
"0920","497\","B",0,0,0,4,1,3,0,0,0,0,0,0,0
"0920","50--",,3400,17531,75530,366,176,89,64,28,9,0,0,0,0
"0920","5000",,1781,9617,41530,246,128,61,42,13,2,0,0,0,0
"0920","5100","G",0,0,0,119,48,28,22,14,7,0,0,0,0
"0920","519\","B",0,0,0,1,0,0,0,1,0,0,0,0,0
"0920","52--",,25823,70167,294512,1988,942,472,276,172,90,33,2,1,0
"0920","5200",,1117,4747,19445,106,53,31,9,7,5,1,0,0,0
"0920","5300",,3838,11503,44617,61,9,23,5,2,6,14,1,1,0
"0920","5400",,4291,9912,42012,246,103,86,13,13,19,12,0,0,0
"0920","5500",,2919,13625,59497,310,137,93,49,19,12,0,0,0,0
"0920","5600",,764,1704,7068,157,97,40,15,5,0,0,0,0,0
"0920","5700",,769,3052,12787,132,78,25,22,7,0,0,0,0,0
"0920","5800",,9579,16619,71016,500,162,68,112,106,46,5,1,0,0
"0920","5900",,2370,7267,30696,463,300,99,50,12,1,1,0,0,0
"0920","599\",,176,1738,7374,13,3,7,1,1,1,0,0,0,0
"0920","60--",,4150,21962,94519,675,440,151,57,19,5,2,1,0,0
"0920","6000",,2044,10865,47250,149,41,64,30,9,2,2,1,0,0
"0920","6100",,278,1573,6317,80,56,22,2,0,0,0,0,0,0
"0920","6200","B",0,0,0,17,12,3,0,2,0,0,0,0,0
"0920","6300","C",0,0,0,40,28,1,8,3,0,0,0,0,0
"0920","6400",,513,2852,12833,127,97,20,8,1,1,0,0,0,0
"0920","6500",,955,3482,15336,255,200,40,9,4,2,0,0,0,0
"0920","6700","A",0,0,0,7,6,1,0,0,0,0,0,0,0
"0920","679\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0920","70--",,44178,217434,915787,2564,1452,545,305,170,36,26,12,10,8
"0920","7000",,2929,9272,36150,82,33,9,15,14,6,3,0,2,0
"0920","7200",,1778,4833,18587,219,122,46,35,14,1,0,1,0,0
"0920","7300",,4252,16278,68020,288,150,62,39,23,7,4,2,1,0
"0920","7500",,969,3503,15101,222,146,57,14,5,0,0,0,0,0
"0920","7600","E",0,0,0,93,62,20,10,1,0,0,0,0,0
"0920","7800",,395,838,3385,57,31,14,8,4,0,0,0,0,0
"0920","7900","J",0,0,0,121,57,20,22,11,0,0,0,6,5
"0920","8000",,12053,76594,337998,514,285,121,60,17,10,10,7,1,3
"0920","8100","G",0,0,0,229,166,31,19,12,1,0,0,0,0
"0920","8200",,1212,4876,18813,61,19,8,12,18,2,2,0,0,0
"0920","8300",,1393,4150,17335,171,85,45,23,16,1,1,0,0,0
"0920","8400","B",0,0,0,4,1,1,1,1,0,0,0,0,0
"0920","8600",,2037,4257,17579,286,158,76,29,20,3,0,0,0,0
"0920","8700",,2914,22675,93408,204,130,33,16,13,4,6,2,0,0
"0920","8900","B",0,0,0,6,4,1,0,1,0,0,0,0,0
"0920","899\",,124,1651,6306,7,3,1,2,0,1,0,0,0,0
"0920","99--","C",0,0,0,101,92,7,0,2,0,0,0,0,0
"0960","----",,92825,578886,2381888,5157,2606,1105,732,434,161,75,21,13,10
"0960","07--",,296,1161,7263,73,51,11,8,3,0,0,0,0,0
"0960","0700","E",0,0,0,72,51,10,8,3,0,0,0,0,0
"0960","0800",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0960","0900","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"0960","098\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0960","10--","B",0,0,0,6,2,2,0,2,0,0,0,0,0
"0960","1000",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0960","1200",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0960","1300",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0960","1400","B",0,0,0,6,2,2,0,2,0,0,0,0,0
"0960","149\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0960","15--",,3399,21673,106929,442,286,61,54,31,8,2,0,0,0
"0960","1500","F",0,0,0,115,88,13,8,5,1,0,0,0,0
"0960","1600","E",0,0,0,37,15,10,6,5,1,0,0,0,0
"0960","1700",,2501,15500,68749,290,183,38,40,21,6,2,0,0,0
"0960","179\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0960","20--",,28301,256871,1017780,300,94,50,42,47,29,19,6,7,6
"0960","2000","G",0,0,0,17,4,2,2,4,3,1,0,1,0
"0960","2100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0960","2200",,58,191,717,3,0,0,2,1,0,0,0,0,0
"0960","2300","E",0,0,0,12,4,3,2,1,1,1,0,0,0
"0960","2400",,375,2250,9831,25,12,4,3,2,4,0,0,0,0
"0960","2500",,234,977,5012,5,1,1,0,0,3,0,0,0,0
"0960","2600",,277,1380,8224,5,1,1,0,2,0,1,0,0,0
"0960","2700","G",0,0,0,49,21,7,7,9,3,0,1,1,0
"0960","2800",,177,940,3972,4,2,1,0,0,0,1,0,0,0
"0960","2900","B",0,0,0,4,0,2,2,0,0,0,0,0,0
"0960","3000","F",0,0,0,18,5,4,2,4,2,1,0,0,0
"0960","3100","E",0,0,0,1,0,0,0,0,0,0,1,0,0
"0960","3200","C",0,0,0,15,6,4,3,1,1,0,0,0,0
"0960","3300",,137,715,3158,3,0,0,1,1,1,0,0,0,0
"0960","3400",,766,4416,19390,28,6,5,6,6,3,2,0,0,0
"0960","3500","G",0,0,0,42,14,9,6,6,2,3,1,1,0
"0960","3600","J",0,0,0,36,7,3,2,4,6,6,2,3,3
"0960","3700",,66,320,1685,4,0,1,1,2,0,0,0,0,0
"0960","3800","I",0,0,0,14,4,2,2,1,0,1,1,1,2
"0960","3900","B",0,0,0,9,5,1,1,2,0,0,0,0,0
"0960","399\",,1439,12929,51645,6,2,0,0,1,0,2,0,0,1
"0960","40--",,4254,36810,153174,178,69,33,27,27,16,4,1,1,0
"0960","4100",,452,1291,5160,19,5,3,4,4,2,1,0,0,0
"0960","4200","F",0,0,0,79,37,11,13,14,4,0,0,0,0
"0960","4400",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0960","4500",,227,1755,7439,9,2,4,0,1,2,0,0,0,0
"0960","4600",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0960","4700",,129,496,1978,19,7,6,5,1,0,0,0,0,0
"0960","4800","F",0,0,0,41,16,7,4,7,5,2,0,0,0
"0960","4900",,1543,19212,83164,10,2,1,1,0,3,1,1,1,0
"0960","497\","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"0960","50--",,5749,39160,163621,371,149,82,75,43,16,5,0,1,0
"0960","5000",,3348,20287,88617,255,100,58,53,33,7,4,0,0,0
"0960","5100",,2237,16074,66741,110,49,23,19,9,8,1,0,1,0
"0960","519\",,164,2799,8263,6,0,1,3,1,1,0,0,0,0
"0960","52--",,19162,54929,225791,1478,642,362,247,162,46,15,2,2,0
"0960","5200",,546,2365,10408,68,29,19,15,5,0,0,0,0,0
"0960","5300",,2556,7052,27787,32,4,5,3,2,9,7,2,0,0
"0960","5400",,3392,8983,35986,150,41,44,30,20,10,4,0,1,0
"0960","5500",,1969,9365,39184,191,69,72,27,17,6,0,0,0,0
"0960","5600","F",0,0,0,122,49,44,21,8,0,0,0,0,0
"0960","5700",,687,2615,10642,93,49,24,18,1,0,1,0,0,0
"0960","5800",,6230,12156,51563,492,238,76,81,79,15,2,0,1,0
"0960","5900",,2614,8232,34945,318,161,74,50,28,4,1,0,0,0
"0960","599\","E",0,0,0,12,2,4,2,2,2,0,0,0,0
"0960","60--",,3818,27250,101134,420,237,108,50,17,4,1,3,0,0
"0960","6000",,1287,8730,29959,101,20,53,21,4,2,0,1,0,0
"0960","6100",,103,701,2420,21,10,8,3,0,0,0,0,0,0
"0960","6200","C",0,0,0,25,18,1,4,2,0,0,0,0,0
"0960","6300","G",0,0,0,46,26,5,6,4,2,1,2,0,0
"0960","6400",,426,2921,12373,96,63,23,7,3,0,0,0,0,0
"0960","6500",,507,1787,8036,126,96,17,9,4,0,0,0,0,0
"0960","6700","A",0,0,0,5,4,1,0,0,0,0,0,0,0
"0960","679\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"0960","70--",,27735,140312,602367,1860,1047,396,229,102,42,29,9,2,4
"0960","7000",,880,1891,8891,39,17,4,6,7,3,2,0,0,0
"0960","7200",,1046,2719,11975,161,95,38,22,5,0,1,0,0,0
"0960","7300",,5120,24929,107025,236,128,39,30,17,8,10,3,1,0
"0960","7500",,593,2585,11721,150,100,38,12,0,0,0,0,0,0
"0960","7600","E",0,0,0,49,36,7,3,2,1,0,0,0,0
"0960","7800","C",0,0,0,20,8,6,5,1,0,0,0,0,0
"0960","7900",,857,1721,8679,100,63,12,11,11,2,1,0,0,0
"0960","8000",,10415,64511,281006,378,186,102,48,15,11,9,3,1,3
"0960","8100",,680,3552,14263,137,98,25,9,3,2,0,0,0,0
"0960","8200","G",0,0,0,30,11,6,5,5,1,0,1,0,1
"0960","8300",,2113,7076,29764,107,36,21,25,15,6,3,1,0,0
"0960","8400","B",0,0,0,5,1,1,1,2,0,0,0,0,0
"0960","8600",,1901,4215,17665,284,165,69,35,10,4,1,0,0,0
"0960","8700",,1658,9631,43029,150,97,25,14,8,3,2,1,0,0
"0960","8900","B",0,0,0,7,4,1,2,0,0,0,0,0,0
"0960","899\",,125,902,3951,7,2,2,1,1,1,0,0,0,0
"0960","99--","A",0,0,0,29,29,0,0,0,0,0,0,0,0
"1000","----",,417364,2614156,10612736,22015,10906,4566,3019,2088,797,461,107,34,37
"1000","07--","G",0,0,0,317,183,69,48,10,5,2,0,0,0
"1000","0700",,1933,6425,31477,303,175,68,46,9,4,1,0,0,0
"1000","0800","C",0,0,0,13,8,1,2,1,1,0,0,0,0
"1000","0900","C",0,0,0,1,0,0,0,0,0,1,0,0,0
"1000","098\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000","10--","H",0,0,0,74,22,12,12,17,4,4,0,3,0
"1000","1000","B",0,0,0,2,1,0,0,1,0,0,0,0,0
"1000","1200",,2501,29470,122268,25,8,2,2,6,1,3,0,3,0
"1000","1300","C",0,0,0,15,5,3,4,2,1,0,0,0,0
"1000","1400","E",0,0,0,21,6,5,2,7,1,0,0,0,0
"1000","149\",,375,6600,24813,11,2,2,4,1,1,1,0,0,0
"1000","15--",,31059,191311,808225,2073,1121,404,257,195,60,24,10,0,2
"1000","1500","J",0,0,0,643,421,107,51,40,14,5,3,0,2
"1000","1600","H",0,0,0,135,37,28,24,30,10,5,1,0,0
"1000","1700",,15635,81997,356357,1292,663,268,181,125,36,13,6,0,0
"1000","179\",,148,2877,11764,3,0,1,1,0,0,1,0,0,0
"1000","20--",,56580,405161,1606986,1187,380,196,178,206,105,84,22,9,7
"1000","2000",,7840,40527,171300,42,9,4,3,2,5,11,5,0,3
"1000","2100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000","2200",,861,4222,16918,10,5,1,0,1,1,0,2,0,0
"1000","2300",,1788,6034,24204,32,12,5,6,3,1,4,0,1,0
