msa98	mmurd98	mrape98	mrobt98	mrobg98	massg98	massa98	mburg98	mlarc98	mmoto98	mpop98	mpopcm98	mpopg398	mpopl398	mpoprp98	mpopgn98	mpopna98	mct98	mctna98	mctcm98	mctg398	mctl398	mrmurd98	mrrobt98	mrassa98	mrburg98	mrlarc98	mrmoto98	mrrape98	mrrobg98	mrassg98
1150	3.090909091	123.5454545	131.6363636	42	74	711	2145.090909	6011.454545	604.2727273	237912	231463	6449	0	237912	231463	0	5	0	4	1	0	1.3	55.3	298.8	901.6	2526.8	254	51.9	18.1	32
1240	22	52	276	49	159	1330	3670	10578	970	326098	326098	0	0	326098	326098	0	11	0	11	0	0	6.7	84.6	407.9	1125.4	3243.8	297.5	15.9	15	48.8
1260	3	95	84	23	47	349	1495	5441	244	135204	135204	0	0	135204	135204	0	3	0	3	0	0	2.2	62.1	258.1	1105.7	4024.3	180.5	70.3	17	34.8
1280	53.81671417	282.7634196	2146.276561	501.3193398	350.3193398	2512.288912	8978.045456	27838.02696	4440.888793	1167166	1056962	33227	76977	1167166	1037303	0	29	0	25	2	2	4.6	183.9	215.2	769.2	2385.1	380.5	24.2	48.3	33.8
1303	2	59	31	3	6	150	1526	5489	369	191760	187675	4085	0	191760	132107	0	14	0	13	1	0	1	16.2	78.2	795.8	2862.4	192.4	30.8	2.3	4.5
1320	19.16355759	173.0341343	478.1174536	136	55	1195.067073	3272.190935	10422.03237	1084.90694	403471	259900	58748	84823	403471	259900	0	20	0	10	3	7	4.7	118.5	296.2	811	2583.1	268.9	42.9	52.3	21.2
1350	3	27	18	4	3	82	652	2213	131	63771	63771	0	0	63771	63771	0	4	0	4	0	0	4.7	28.2	128.6	1022.4	3470.2	205.4	42.3	6.3	4.7
1360	8.970431227	67.55490322	220.3677032	3	6	397.4383465	1680.711448	7023.103122	676.5555208	182341	58707	1453	122181	182341	58707	0	9	0	4	1	4	4.9	120.9	218	921.7	3851.6	371	37	5.1	10.2
1400	0	0	0	0	0	0	0	0	0	170583	0	0	0	0	0	170583	12	12	0	0	0									
1440	25.13181982	296.0106186	896.1219164	320	616	3216.238512	5567.987952	20421.43187	3362.861382	520162	518076	383	1703	520162	518076	0	19	0	16	1	2	4.8	172.3	618.3	1070.4	3926	646.5	56.9	61.8	118.9
1480	16	56	269.0882605	81	201.0882605	632.2999894	2557.199958	6976.499466	1178.123468	253365	253365	0	0	253365	253365	0	19	0	19	0	0	6.3	106.2	249.6	1009.3	2753.5	465	22.1	32	79.4
1520	132.7850559	595.4659003	3263.405169	1589	2711	9045.067339	19013.49405	53330.55806	5731.94285	1372645	1359629	4511	8505	1372645	1359629	0	42	0	38	1	3	9.7	237.7	659	1385.2	3885.2	417.6	43.4	116.9	199.4
1540	4	47.63636364	88.90909091	25	80	507.4545455	761.9090909	3939.218182	235.2181818	147858	69684	78174	0	147858	69684	0	4	0	3	1	0	2.7	60.1	343.2	515.3	2664.2	159.1	32.2	35.9	114.8
1560	36.41905404	209.4834432	761.9621894	382	520	2569.082208	4930.566767	14615.47059	2280.96651	453888	355556	2306	96026	453888	300806	0	24	0	17	1	6	8	167.9	566	1086.3	3220.1	502.5	46.2	127	172.9
1580	2	33	15	5	19	115	317	2533	131	78893	78893	0	0	78893	78893	0	3	0	3	0	0	2.5	19	145.8	401.8	3210.7	166	41.8	6.3	24.1
1600	714	0	23299	0	0	36732	37557	127010	32302	7871416	2981807	0	0	0	0	4889609	277	274	3	0	0	23.9	781.4	1231.9	1259.5	4259.5	1083.3			
1620	6	84	135	36	38	436	2234	5026	769	196561	196561	0	0	196561	196561	0	6	0	6	0	0	3.1	68.7	221.8	1136.5	2557	391.2	42.7	18.3	19.3
1640	60.20188355	619.3217364	2223.471094	117.041197	41	2599.582771	11548.70122	40428.8534	6096.709266	1612695	660605	76538	616919	1354062	597991	258633	108	42	34	7	25	4.4	164.2	192	852.9	2985.7	450.3	45.7	19.6	6.9
1660	12	59	107	43	148	605	1438	3224	411	199464	125710	0	0	125710	125710	73754	7	5	2	0	0	9.5	85.1	481.3	1143.9	2564.6	326.9	46.9	34.2	117.7
1680	121.8453283	1122.049168	4523.541502	1485	564	4543.262699	16690.14192	54979.17546	10806.50128	2230574	1381474	31939	817161	2230574	1212787	0	97	0	44	4	49	5.5	202.8	203.7	748.2	2464.8	484.5	50.3	122.4	46.5
1720	10.45967805	300.4699686	557.9411386	20	63	1457.143188	4396.174338	16689.27351	1532.059741	489659	476000	0	13659	489659	111562	0	8	0	5	0	3	2.1	113.9	297.6	897.8	3408.3	312.9	61.4	17.9	56.5
1740	6	46	85	21	34	323	757	4493	255	129188	129188	0	0	129188	129188	0	3	0	3	0	0	4.6	65.8	250	586	3477.9	197.4	35.6	16.3	26.3
1760	37	217.9004964	1074.344632	517.9502482	715.6517374	3132.646462	6097.081833	19560.29412	2435.710254	513951	509550	4401	0	513951	509550	0	15	0	12	3	0	7.2	209	609.5	1186.3	3805.9	473.9	42.4	101.6	140.4
1800	21.03991584	41.04157049	426.7041368	31.41221374	40.60814249	556.2832013	2108.708812	10021.65894	1230.415265	277035	274598	1858	579	277035	88599	0	13	0	9	3	1	7.6	154	200.8	761.2	3617.5	444.1	14.8	35.5	45.8
1840	86.94368563	923.5231175	3236.591249	1407	905	3129.109697	19121.68094	58472.6679	9207.156573	1462914	1182643	71348	208923	1462914	1130097	0	41	0	25	4	12	5.9	221.2	213.9	1307.1	3997	629.4	63.1	124.5	80.1
1880	18	178.2579959	376.3789979	63	325.3949897	1840.659917	4851.826766	17043.64447	1494.59595	393493	379806	13687	0	393493	379806	0	13	0	12	1	0	4.6	95.7	467.8	1233	4331.4	379.8	45.3	16.6	85.7
1890	0	22	26	2	1	83	433	2060	133	77465	77465	0	0	77465	77465	0	3	0	3	0	0	0	33.6	107.1	559	2659.3	171.7	28.4	2.6	1.3
1900	2	23	16	3	30	287	583	2033	124	99630	99630	0	0	99630	99630	0	10	0	10	0	0	2	16.1	288.1	585.2	2040.6	124.5	23.1	3	30.1
1920	306.4948158	1342.653844	7284.209622	3377.859976	4262.776121	14039.16888	35235.16126	107817.8371	24084.74927	3178244	3174820	249	3175	3178244	3007207	0	94	0	92	1	1	9.6	229.2	441.7	1108.6	3392.4	757.8	42.2	112.3	141.8
1950	8.181818182	44.45454545	101.8181818	57	31	156.2727273	658.6363636	2081.909091	200.3636364	109521	51446	58075	0	109521	51446	0	5	0	1	4	0	7.5	93	142.7	601.4	1900.9	182.9	40.6	110.8	60.3
1960	3	61	232	48	112	1209	1652.363636	4980.454545	434.0909091	360216	155274	2711	0	157985	155274	202231	29	24	4	1	0	1.9	146.8	765.3	1045.9	3152.5	274.8	38.6	30.9	72.1
2000	42.05601676	468.2714817	1776.380011	330	236	2019.544604	9600.526915	30328.88673	6006.266611	946877	703512	117349	126016	946877	664781	0	37	0	26	2	9	4.4	187.6	213.3	1013.9	3203	634.3	49.5	49.6	35.5
2020	14	259	801	271	393	2519	6221	15503	2052	474256	474256	0	0	474256	474256	0	17	0	17	0	0	3	168.9	531.1	1311.7	3268.9	432.7	54.6	57.1	82.9
2030	9.160928562	37.83238911	83.36701396	38	49	227.2175763	1093.352677	3347.986049	234.2584331	142773	140514	0	2259	142773	140514	0	12	0	10	0	2	6.4	58.4	159.1	765.8	2345	164.1	26.5	27	34.9
2040	0	0	0	0	0	0	0	0	0	115696	0	0	0	0	0	115696	7	7	0	0	0									
2080	121.2660869	879.6179903	2261.677764	400.9026782	311.3098202	4475.68425	16509.0177	53678.49588	11699.12786	1939609	1780620	0	158989	1939609	780047	0	38	0	32	0	6	6.3	116.6	230.8	851.2	2767.5	603.2	45.4	51.4	39.9
2120	18	126	398	138	109	804.4	3276.6	15184	1451.2	430798	403518	27280	0	430798	403518	0	18	0	16	2	0	4.2	92.4	186.7	760.6	3524.6	336.9	29.2	34.2	27
2160	518.2731314	2107.105437	11366.92534	5328	6206.003759	24809.64427	42128.22005	134755.2999	44764.1198	4483692	4161738	195683	126271	4483692	3932555	0	130	0	109	11	10	11.6	253.5	553.3	939.6	3005.5	998.4	47	135.5	157.8
2180	5.244135538	28.26277002	125.1079047	53	43	250.500502	900.427013	2681.961572	247.0113546	135296	131869	0	3427	135296	131869	0	15	0	11	0	4	3.9	92.5	185.1	665.5	1982.3	182.6	20.9	40.2	32.6
2190	4.008696428	0	166.4774301	50.6279001	146.4418502	705.2525779	972.9445061	4149.336752	342.1558408	124721	124526	0	195	0	124526	0	11	0	10	0	1	3.2	133.5	565.5	780.1	3326.9	274.3		40.7	117.6
2200	1	40	7.989893755	1.989893755	8	107	583.8484063	1755.525006	99	88393	88393	0	0	88393	88393	0	3	0	3	0	0	1.1	9	121.1	660.5	1986	112	45.3	2.3	9.1
2240	2	146	95	12	47	298	1322	4863	429	240258	195064	1548	0	196612	195064	43646	17	2	14	1	0	1	48.3	151.6	672.4	2473.4	218.2	74.3	6.2	24.1
2281	11.10416881	42.9692228	191.0810273	38	37	449.7059432	1106.237679	4729.615948	288.6030845	265243	238892	20691	5660	265243	238892	0	14	0	10	2	2	4.2	72	169.5	417.1	1783.1	108.8	16.2	15.9	15.5
2290	0	0	0	0	0	0	0	0	0	144985	0	0	0	0	0	144985	10	10	0	0	0									
2320	20	301	851	185	449	3595	3223	27868	2875	713161	713161	0	0	713161	713161	0	6	0	6	0	0	2.8	119.3	504.1	451.9	3907.7	403.1	42.2	25.9	63
2330	15	57	203	52	3	135	1758	5743	723	171744	171744	0	0	171744	50905	0	4	0	4	0	0	8.7	118.2	78.6	1023.6	3343.9	421	33.2	102.2	5.9
2335	3	32	36	7	12	186.6	465	2265	76	93283	81897	11386	0	93283	81897	0	6	0	5	1	0	3.2	38.6	200	498.5	2428.1	81.5	34.3	8.5	14.7
2340	0	21	53	23	51	300	894	2239	180	57212	57212	0	0	57212	57212	0	3	0	3	0	0	0	92.6	524.4	1562.6	3913.5	314.6	36.7	40.2	89.1
2360	6	94.82337662	346.0961039	5	11	435.0233766	1768.483117	5605.335065	519.025974	278959	220142	58817	0	278959	115273	0	12	0	9	3	0	2.2	124.1	155.9	634	2009.4	186.1	34	4.3	9.5
2400	14	111	368	86	177	716	4078	13565	1771	315100	315100	0	0	315100	315100	0	10	0	10	0	0	4.4	116.8	227.2	1294.2	4305	562	35.2	27.3	56.2
2440	12.5892227	50.07237553	201.0934192	65	28	504.4931265	2155.587152	6996.629234	706.6496767	290707	225823	0	19943	245766	225823	44941	9	3	5	0	1	5.1	81.8	205.3	877.1	2846.9	287.5	20.4	28.8	12.4
2520	1	81	28	5	5	127	570	4016	354	166404	166404	0	0	166404	166404	0	7	0	7	0	0	0.6	16.8	76.3	342.5	2413.4	212.7	48.7	3	3
2560	27	108	686	343	368	836	4618	10410	1003	288676	288676	0	0	288676	288676	0	4	0	4	0	0	9.4	237.6	289.6	1599.7	3606.1	347.4	37.4	118.8	127.5
2580	3.2	88.8	64.53333333	12	85	677.9333333	1477.866667	6137.733333	498.5333333	268567	231059	37508	0	268567	231059	0	14	0	12	2	0	1.2	24	252.4	550.3	2285.4	185.6	33.1	5.2	36.8
2620	8.217727532	41.09485844	63.13527646	15	39	386.9172808	1073.822508	5255.783039	247.0392939	122509	116037	2289	4183	122509	116037	0	7	0	4	1	2	6.7	51.5	315.8	876.5	4290.1	201.6	33.5	12.9	33.6
2640	40.27511733	316.069043	1055.869239	410	744.1501901	3052.394754	7434.843009	15557.63831	3569.277535	437308	425455	3362	8491	437308	365989	0	26	0	21	2	3	9.2	241.4	698	1700.1	3557.6	816.2	72.3	112	203.3
2650	9.034835798	22.18018516	78.72884897	35	44	218.2117728	832.0550947	3206.829649	117.5712146	138337	137848	0	489	138337	137848	0	12	0	11	0	1	6.5	56.9	157.7	601.5	2318.1	85	16	25.4	31.9
2655	7	65	172	72	213	1002.428571	1471.428571	5010.142857	488.4285714	126893	124670	2223	0	126893	124670	0	7	0	5	2	0	5.5	135.5	790	1159.6	3948.3	384.9	51.2	57.8	170.9
2670	5	173	49	12	37	460	1308	6662	360	230550	230550	0	0	230550	155244	0	5	0	5	0	0	2.2	21.3	199.5	567.3	2889.6	156.1	75	7.7	23.8
2680	73	518	3675	934	867	6496	18298	54925	11776	1497054	1497054	0	0	1497054	966480	0	30	0	30	0	0	4.9	245.5	433.9	1222.3	3668.9	786.6	34.6	96.6	89.7
2700	31	224	632	269	299	1533	4540	10940	2857	394012	394012	0	0	394012	394012	0	4	0	4	0	0	7.9	160.4	389.1	1152.2	2776.6	725.1	56.9	68.3	75.9
2710	10	117	451	155	294	1860	3532	8117	835	300932	300932	0	0	300932	300932	0	7	0	7	0	0	3.3	149.9	618.1	1173.7	2697.3	277.5	38.9	51.5	97.7
2720	7.03560984	69.32706268	93.46238008	26	85	586.6915561	1502.860276	5258.773307	607.4729664	193654	192826	0	828	193654	192826	0	14	0	13	0	1	3.6	48.3	303	776.1	2715.6	313.7	35.8	13.5	44.1
2750	10	85	123	40	107	702	1972	3094	268	170576	170576	0	0	170576	158579	0	6	0	6	0	0	5.9	72.1	411.5	1156.1	1813.9	157.1	49.8	25.2	67.5
2760	31.78707376	152.1940275	496.7059077	243	80	732.3346744	3320.772118	14638.94707	1786.385231	480387	391101	5333	83953	480387	375098	0	16	0	9	1	6	6.6	103.4	152.4	691.3	3047.3	371.9	31.7	64.8	21.3
2800	99.63370158	694.5864137	2204.182992	810.1503454	1250.285807	5226.248356	15302.24828	50060.59929	8209.727574	1582100	1582100	0	0	1582100	1523101	0	49	0	49	0	0	6.3	139.3	330.3	967.2	3164.2	518.9	43.9	53.2	82.1
2840	69	329	1814	511	843	5459	9342	26826	8349	879444	879444	0	0	879444	879444	0	16	0	16	0	0	7.8	206.3	620.7	1062.3	3050.3	949.3	37.4	58.1	95.9
2880	6	53.12253943	175.1225394	99.12253943	109	795.1225394	1198.08317	3724.081215	419.7352366	105110	105110	0	0	105110	105110	0	9	0	9	0	0	5.7	166.6	756.5	1139.8	3543	399.3	50.5	94.3	103.7
2900	4	184	455	188	285	1872	3946	11514	1141	201872	201872	0	0	201872	201872	0	8	0	8	0	0	2	225.4	927.3	1954.7	5703.6	565.2	91.1	93.1	141.2
2920	22	129	316	104	96	909	3371	8888	1122	246991	246991	0	0	246991	246991	0	12	0	12	0	0	8.9	127.9	368	1364.8	3598.5	454.3	52.2	42.1	38.9
2960	97.84225727	176.303313	1075.56909	500	572	2086.019597	4828.032937	17294.56897	3868.91759	627144	529237	13269	84638	627144	405313	0	25	0	17	3	5	15.6	171.5	332.6	769.8	2757.7	616.9	28.1	123.4	141.1
2975	0	27.6969697	16.42424242	2	9	350.1515152	717.0909091	2263.242424	67.51515152	122839	110566	12273	0	122839	110566	0	10	0	7	3	0	0	13.4	285	583.8	1842.4	55	22.5	1.8	8.1
2980	8.088674454	26.08867445	152.5320467	70	193	546.1922803	1376.093956	3485.872727	302.1527679	113806	108447	5359	0	113806	108447	0	5	0	4	1	0	7.1	134	479.9	1209.2	3063	265.5	22.9	64.5	178
2985	1.002710152	49.41274692	15.08130456	5	2	72.10624716	610.7772792	3248.089917	282.4474591	101641	91183	9987	471	101641	91183	0	9	0	5	3	1	1	14.8	70.9	600.9	3195.6	277.9	48.6	5.5	2.2
2995	5	22	46	0	0	294	907	3726	292	112899	112899	0	0	112899	283	0	6	0	6	0	0	4.4	40.7	260.4	803.4	3300.3	258.6	19.5	0	0
3000	43.60851279	551.8983031	966.5614607	259	445	3314.127434	9472.862673	26369.40194	3216.14216	1030811	923758	20397	86656	1030811	833487	0	38	0	29	2	7	4.2	93.8	321.5	919	2558.1	312	53.5	31.1	53.4
3040	0	0	0	0	0	2.4	8.4	13.2	2.4	79224	0	584	0	584	0	78640	3	2	0	1	0	0	0	411	1438.4	2260.3	411	0		
3060	10.51111117	80.18707147	78.34505133	3	24	859.0141451	1254.59678	4603.906729	446.3769751	158699	144320	1893	12486	158699	12580	0	18	0	10	1	7	6.6	49.4	541.3	790.6	2901	281.3	50.5	23.8	190.8
3080	3	29	63	4	15	205	949	3292	208	216482	104017	0	0	104017	104017	112465	5	4	1	0	0	2.9	60.6	197.1	912.4	3164.9	200	27.9	3.8	14.4
3120	84.1323039	418.0568528	2147.208909	916	1244.879664	4108.491897	15916.28435	40728.82069	4303.893917	1171566	1168829	0	2737	1171566	1168829	0	37	0	34	0	3	7.2	183.3	350.7	1358.5	3476.4	367.4	35.7	78.4	106.5
3150	13	55.42965272	288.239537	119.6197685	190	783.9087266	2691.733749	5776.402939	553.4296527	123030	123030	0	0	123030	123030	0	7	0	7	0	0	10.6	234.3	637.2	2187.9	4695.1	449.8	45.1	97.2	154.4
3160	70.86582267	416.1533883	1506.072843	719.5796229	1440.099308	5852.617952	10353.25579	28676.61817	3416.752429	923017	920335	1700	982	923017	920335	0	38	0	35	2	1	7.7	163.2	634.1	1121.7	3106.8	370.2	45.1	78.2	156.5
3180	3	24.63636364	115.6363636	30	45	356.3636364	661.8181818	1943.090909	255.9090909	129186	129186	0	0	129186	129186	0	4	0	4	0	0	2.3	89.5	275.9	512.3	1504.1	198.1	19.1	23.2	34.8
3200	8.005258734	142.0326513	286.0886564	61.95880295	57	1182.039522	2913.564753	10001.81713	727.0544545	327421	317218	10062	141	327421	317218	0	11	0	9	1	1	2.4	87.4	361	889.9	3054.7	222.1	43.4	19.5	18
3240	14.60496905	175.3521332	620.2830969	74.52090895	26	879.2419699	2792.30627	12939.44603	1004.499948	614052	496286	106287	11479	614052	475360	0	62	0	39	16	7	2.4	101	143.2	454.7	2107.2	163.6	28.6	15.7	5.5
3283	44	218	1465	470	122	1690	6838	25465	4072	1106525	949249	0	157276	1106525	949249	0	36	0	33	0	3	4	132.4	152.7	618	2301.3	368	19.7	49.5	12.9
3285	7.146128277	31.27792335	109.249257	2	0	163.5070786	1542.629605	3038.621041	260.0485922	110426	59881	0	50545	110426	11331	0	5	0	3	0	2	6.5	98.9	148.1	1397	2751.7	235.5	28.3	17.7	0
3290	24.09987425	75.41779857	177.5496694	69	212	772.5715192	3371.417126	7924.001219	722.3066196	323557	322475	0	1082	323557	322475	0	23	0	20	0	3	7.4	54.9	238.8	1042	2449	223.2	23.3	21.4	65.7
3320	17	242	1052	107	150	1031	7692	32669	4750	874736	874736	0	0	874736	874736	0	1	0	1	0	0	1.9	120.3	117.9	879.4	3734.7	543	27.7	12.2	17.1
3350	14.19876768	83.95350872	186.7041684	68	191	1039.315433	1938.51972	6224.835145	660.7597811	191974	189462	0	2512	191974	189462	0	6	0	5	0	1	7.4	97.3	541.4	1009.8	3242.5	344.2	43.7	35.9	100.8
3360	345	1288	9664	4925	4173	18030	38829	107234	28263	3914915	3914915	0	0	3914915	3886787	0	53	0	53	0	0	8.8	246.9	460.5	991.8	2739.1	721.9	32.9	126.7	107.4
3400	10.07496752	106.316173	170.4600565	43	19	424.6812216	2301.917952	5391.864236	500.0618521	315773	159724	0	64618	224342	159724	91431	27	14	11	0	2	4.5	76	189.3	1026.1	2403.4	222.9	47.4	26.9	11.9
