msa07	mmurd07	mrape07	mrobt07	mrobg07	massg07	massa07	mburg07	mlarc07	mmoto07	mpop07	mpopcm07	mpopg307	mpopl307	mpoprp07	mpopgn07	mpopna07	mct07	mctna07	mctcm07	mctg307	mctl307	mrmurd07	mrrobt07	mrassa07	mrburg07	mrlarc07	mrmoto07	mrrape07	mrrobg07	mrassg07
680	50	181	1132	271	370	3227	8200	18509	5324	792216	792216	0	0	792216	792216	0	10	0	10	0	0	6.3	142.9	407.3	1035.1	2336.4	672	22.8	34.2	46.7
720	355	512	7139	1347	747	12979	18977	60970	12110	2652974	2652974	0	0	2652974	2028737	0	17	0	17	0	0	13.4	269.1	489.2	715.3	2298.2	456.5	19.3	66.4	36.8
733	3	14	34	9	1	39	775	3869	135	146242	146242	0	0	146242	146242	0	13	0	13	0	0	2.1	23.2	26.7	529.9	2645.6	92.3	9.6	6.2	0.7
743	2	62	72	19	46	824	2105	3637	293	225323	225323	0	0	225323	225323	0	15	0	15	0	0	0.9	32	365.7	934.2	1614.1	130	27.5	8.4	20.4
760	115.3560622	168.5641305	1368.11664	812	950	3278.176274	7682.297298	20967.67637	2338.341371	668022	663897	0	4125	668022	663897	0	15	0	12	0	3	17.3	204.8	490.7	1150	3138.8	350	25.2	122.3	143.1
840	29	189	640	208	249	1351	4215	9940	1291	378783	378783	0	0	378783	378783	0	18	0	18	0	0	7.7	169	356.7	1112.8	2624.2	340.8	49.9	54.9	65.7
860	2	88	81	10	26	270	1498	6233	436	188708	188708	0	0	188708	188708	0	9	0	9	0	0	1.1	42.9	143.1	793.8	3303	231	46.6	5.3	13.8
870	0.066360616	99.76479427	111.2952363	33.99808546	76	517.6834755	994.080971	3842.098778	285.0497872	160825	153642	4689	2494	160825	153642	0	19	0	14	2	3	0	69.2	321.9	618.1	2389	177.2	62	22.1	49.5
875	23	81	1479	369	201	1942	4741	16947	2300	1394925	1394925	0	0	1394925	1394925	0	86	0	86	0	0	1.6	106	139.2	339.9	1214.9	164.9	5.8	26.5	14.4
880	2	38	58	15	26	218	533	4187	381	140524	140524	0	0	140524	140524	0	3	0	3	0	0	1.4	41.3	155.1	379.3	2979.6	271.1	27	10.7	18.5
920	24.89525142	111.8995406	431.4251296	132	81	404.9008982	4526.580232	10968.36529	1524.057803	344069	271038	0	73031	344069	256574	0	12	0	10	0	2	7.2	125.4	117.7	1315.6	3187.8	443	32.5	51.4	31.6
960	4	67	109	15	20	305.976324	863.988162	5031.988162	144	246237	246237	0	0	246237	246237	0	10	0	10	0	0	1.6	44.3	124.3	350.9	2043.6	58.5	27.2	6.1	8.1
1000	123.1096444	435.1858	2607.945521	353.0007758	289	2817.145959	11212.00265	30762.5646	4212.106208	974805	814832	0	159973	974805	439551	0	59	0	39	0	20	12.6	267.5	289	1150.2	3155.8	432.1	44.6	80.3	65.7
1010	2	47.09090909	14	4	0	137	372.6363636	1703.181818	156.1818182	102688	100140	2548	0	102688	100140	0	5	0	4	1	0	1.9	13.6	133.4	362.9	1658.6	152.1	45.9	4	0
1020	4	37	88	31	6	233	1022	2893	250	122838	122838	0	0	122838	122838	0	2	0	2	0	0	3.3	71.6	189.7	832	2355.1	203.5	30.1	25.2	4.9
1040	0	0	0	0	0	0	0	0	0	162175	0	0	0	0	0	162175	10	10	0	0	0									
1080	21	266	127	60	184	1103	2946	10118	1082	550209	550209	0	0	550209	550209	0	9	0	9	0	0	3.8	23.1	200.5	535.4	1838.9	196.7	48.3	10.9	33.4
1123	163.8383553	1427.758971	6287.13291	1478	1700	17521.86851	30671.71833	97348.87835	13250.979	6200015	5853149	208069	138797	6200015	5853149	0	300	0	267	11	22	2.6	101.4	282.6	494.7	1570.1	213.7	23	25.3	29
1125	3.933222565	86.99216144	72.50919113	11	20	458.6958718	1273.252342	5393.571134	392.430595	286717	202439	0	84278	286717	202439	0	8	0	6	0	2	1.4	25.3	160	444.1	1881.1	136.9	30.3	5.4	9.9
1145	8.881021998	80.45328597	131.096352	50.98868698	65.10766498	395.1332149	1801.717174	4816.831452	482.2664298	294793	294793	0	0	294793	294793	0	17	0	17	0	0	3	44.5	134	611.2	1634	163.6	27.3	17.3	22.1
1150	1	200	105	18	74	743	1567	4314	378	241780	241780	0	0	241780	241780	0	5	0	5	0	0	0.4	43.4	307.3	648.1	1784.3	156.3	82.7	7.4	30.6
1240	16	100	317	40	136	1183	3965	14256	985	395428	395428	0	0	395428	395428	0	12	0	12	0	0	4	80.2	299.2	1002.7	3605.2	249.1	25.3	10.1	34.4
1260	5	77	147	66	126	656	1652	4985	253	159881	159881	0	0	159881	159881	0	3	0	3	0	0	3.1	91.9	410.3	1033.3	3117.9	158.2	48.2	41.3	78.8
1280	60	331	2019.797673	729	549	2861.176727	7840.425526	23413.79054	3133	1129953	1128071	1882	0	1129953	1128071	0	28	0	27	1	0	5.3	178.8	253.2	693.9	2072.1	277.3	29.3	64.6	48.7
1303	4	70	43	12	31	263	1151	4956	240	205403	205403	0	0	205403	205403	0	15	0	15	0	0	1.9	20.9	128	560.4	2412.8	116.8	34.1	5.8	15.1
1320	13.56449946	140.6953854	586.0438354	169.9828949	82.99740122	535.4423352	3695.353626	10353.47823	887.1675989	409041	358524	6473	44044	409041	358524	0	25	0	15	5	5	3.3	143.3	130.9	903.4	2531.2	216.9	34.4	47.4	23.1
1350	4	20	23	6	13	127	646	2306	199	71604	71604	0	0	71604	71604	0	4	0	4	0	0	5.6	32.1	177.4	902.2	3220.5	277.9	27.9	8.4	18.2
1360	6.091663734	50.72699609	148.43739	39	59	401.7581179	1424.793471	5446.450444	400.2600244	203034	196392	0	6642	203034	196392	0	5	0	4	0	1	3	73.1	197.9	701.8	2682.5	197.1	25	19.9	30
1400	0	0	0	0	0	0	0	0	0	185892	0	0	0	0	0	185892	12	12	0	0	0									
1440	70	277	1331	764	827	3379	5155	17274	2832	616999	616999	0	0	616999	616999	0	24	0	24	0	0	11.3	215.7	547.7	835.5	2799.7	459	44.9	123.8	134
1480	7.270406445	63.47635376	222.2457982	67	179.3418182	780.3665574	1802.138122	6034.699413	733.9480165	245672	232361	6255	7056	245672	232361	0	23	0	10	4	9	3	90.5	317.6	733.6	2456.4	298.8	25.8	28.8	77.2
1520	125.7180807	554.6167523	4445.736868	2955.601836	2742.601836	7415.240645	23563.08525	59964.95243	9047.025391	1821400	1471496	170081	179823	1821400	1471496	0	46	0	32	7	7	6.9	244.1	407.1	1293.7	3292.2	496.7	30.5	200.9	186.4
1540	4	59	149	60	84	292.2727273	729	3829.012121	260	177002	177002	0	0	177002	177002	0	4	0	4	0	0	2.3	84.2	165.1	411.9	2163.3	146.9	33.3	33.9	47.5
1560	21	176	648.3291977	304.3291977	446	2440.987593	4591.633581	15823.59636	1690.645988	490080	490080	0	0	490080	490080	0	27	0	27	0	0	4.3	132.3	498.1	936.9	3228.8	345	35.9	62.1	91
1580	1	34	15	4	11	109	383	2580	117	86692	86692	0	0	86692	86692	0	3	0	3	0	0	1.2	17.3	125.7	441.8	2976.1	135	39.2	4.6	12.7
1600	468	0	15870	0	0	18647	27297	93006	19325	8671201	3395535	0	0	0	0	5275666	309	298	11	0	0	13.8	467.4	549.2	803.9	2739.1	569.1			
1620	9	127	176	55	61	665	1840	3951	875	215992	215992	0	0	215992	215992	0	6	0	6	0	0	4.2	81.5	307.9	851.9	1829.2	405.1	58.8	25.5	28.2
1640	91.6073744	726.9201777	2923.598722	913.1233336	602.1644448	2568.842616	12826.9689	38720.75149	3974.513283	1723454	1448628	37420	237406	1723454	1448628	0	111	0	74	10	27	5.3	169.6	149.1	744.3	2246.7	230.6	42.2	63	41.6
1660	13.53768377	100.0881946	238.0450347	100	336	996.2312544	2381.359481	5124.896489	552.634307	217324	188596	27197	1531	217324	188596	0	7	0	4	1	2	6.2	109.5	458.4	1095.8	2358.2	254.3	46.1	53	178.2
1680	140.1915081	812.6989142	5277.616987	2165.05947	830.5669299	3411.335214	18526.93864	40135.25894	9771.53824	2206637	1614595	93987	498055	2206637	1614595	0	113	0	69	7	37	6.4	239.2	154.6	839.6	1818.8	442.8	36.8	134.1	51.4
1720	28.07273842	362.1540897	569.2607993	277	281	1933.874574	3884.581643	13698.61761	1783.242296	590516	587345	0	3171	590516	587345	0	8	0	6	0	2	4.8	96.4	327.5	657.8	2319.8	302	61.3	47.2	47.8
1740	3	37	161	66	68	588	854	3558	271	147399	147399	0	0	147399	147399	0	6	0	6	0	0	2	109.2	398.9	579.4	2413.9	183.9	25.1	44.8	46.1
1760	49	261.7272242	1023.727224	592	927.9087189	3504.453559	5324.99911	17248.17794	2308.363167	601504	601504	0	0	601504	601504	0	19	0	19	0	0	8.1	170.2	582.6	885.3	2867.5	383.8	43.5	98.4	154.3
1800	28.77502419	69.17368097	696.8067906	533.850823	459.4564039	722.5822367	3283.625039	10775.31074	2074.730091	282819	267603	0	15216	282819	267603	0	11	0	8	0	3	10.2	246.4	255.5	1161	3810	733.6	24.5	199.5	171.7
1840	96.53316153	953.1694742	4461.202776	1959.955232	684	2257.545509	20149.58743	51570.53399	7554.668414	1655570	1413923	59589	182058	1655570	1413923	0	66	0	44	10	12	5.8	269.5	136.4	1217.1	3115	456.3	57.6	138.6	48.4
1880	20.99056307	291.0138861	568.0161148	139.8108317	228.6684266	1907.97951	4449.686795	17673.21258	992.1506025	392301	392301	0	0	392301	392301	0	16	0	16	0	0	5.4	144.8	486.4	1134.3	4505	252.9	74.2	35.6	58.3
1890	2.126236728	20.75742037	16.16581204	3.009893828	2.126236728	72.89355093	417.4131577	1884.683972	109.1681951	79314	79314	0	0	79314	79314	0	4	0	4	0	0	2.7	20.4	91.9	526.3	2376.2	137.6	26.2	3.8	2.7
1900	1	25	43	8	29	313	657	1918	126	98759	98759	0	0	98759	98759	0	11	0	11	0	0	1	43.5	316.9	665.3	1942.1	127.6	25.3	8.1	29.4
1920	273.6702215	1186.786678	9544.248702	4919.527965	3655.272611	10493.3322	43631.9816	112325.662	21853.23547	4181840	4181090	0	750	4181840	4181090	0	115	0	113	0	2	6.5	228.2	250.9	1043.4	2686	522.6	28.4	117.7	87.4
1950	9	14	117	75	36	122	737	2038	170	106432	106432	0	0	106432	106432	0	5	0	5	0	0	8.5	109.9	114.6	692.5	1914.8	159.7	13.2	70.5	33.8
1960	3.04389978	51.30601845	231.6462417	57	81	619.4625976	1486.889345	5841.674625	326.8715956	359849	159791	0	3181	162972	159791	196877	27	22	4	0	1	1.9	142.1	380.1	912.4	3584.5	200.6	31.5	35.7	50.7
2000	43.57919735	382.8448549	1332.788375	424	286	1251.373607	8323.068346	23985.12163	3172.694722	934135	760524	13371	160240	934135	760524	0	46	0	34	5	7	4.7	142.7	134	891	2567.6	339.6	41	55.8	37.6
2020	24.17870866	183.972402	788.6054124	270	376	2228.551222	5357.349635	13500.2719	1944.95399	588464	585669	0	2795	588464	585669	0	18	0	17	0	1	4.1	134	378.7	910.4	2294.2	330.5	31.3	46.1	64.2
2030	0.313860907	41.46635816	120.4705565	47	61	193.5626358	1308.412063	3672.218144	319.1935354	150476	146628	0	3848	150476	146628	0	14	0	12	0	2	0.2	80.1	128.6	869.5	2440.4	212.1	27.6	32.1	41.6
2040	0	0	0	0	0	0	0	0	0	108214	0	0	0	0	0	108214	7	7	0	0	0									
2080	83.97065551	1041.280507	2301.531712	930.941311	1377.527933	5417.07383	15536.88858	48925.34381	11549.97348	2361941	2361941	0	0	2361941	2361941	0	38	0	38	0	0	3.6	97.4	229.3	657.8	2071.4	489	44.1	39.4	58.3
2120	9	260	459	112	215	1339	3278	13961	1468	514308	514308	0	0	514308	514308	0	24	0	24	0	0	1.7	89.2	260.3	637.4	2714.5	285.4	50.6	21.8	41.8
2160	484.8296674	1411.014835	9323.265431	4942.356665	5429	20467.44506	36279.27833	82716.24931	32573.44581	4419212	4368108	19923	31181	4419212	4368108	0	130	0	123	4	3	11	211	463.1	820.9	1871.7	737.1	31.9	113.1	124.3
2180	14.48643484	66.33238873	234.2208585	122.1700021	120.0755565	346.997327	1230.947696	3672.755395	351.3513854	145148	139300	0	5848	145148	139300	0	20	0	15	0	5	10	161.4	239.1	848.1	2530.4	242.1	45.7	87.7	86.2
2190	6	84.27579737	140.6547842	68.97686054	151.8042527	721.4696685	929.1707317	3504.428393	287.5053158	150986	150986	0	0	150986	150986	0	10	0	10	0	0	4	93.2	477.8	615.4	2321	190.4	55.8	45.7	100.5
2200	1	24.95938844	27	4	1	414.8781653	712.6751075	1428.766364	106.9593884	92749	92749	0	0	92749	92749	0	3	0	3	0	0	1.1	29.1	447.3	768.4	1540.5	115.3	26.9	4.3	1.1
2240	4.077901402	17	151.0192695	35	43	409.0229294	1686.321345	6663.572851	484.0427186	239550	231383	1588	6579	239550	231383	0	18	0	14	1	3	1.7	63	170.7	704	2781.7	202.1	7.1	15.1	18.6
2281	14.09090223	42.804537	254.9746218	61	101	591.9617818	929.758175	4438.450781	267.1981449	296416	291416	0	5000	296416	291416	0	14	0	12	0	2	4.8	86	199.7	313.7	1497.4	90.1	14.4	20.9	34.7
2290	1	25	15	2	2	116	667	2732	175	156492	156492	0	0	156492	156492	0	10	0	10	0	0	0.6	9.6	74.1	426.2	1745.8	111.8	16	1.3	1.3
2320	20	289	540	122	241	2130	2806	16848	3263	744171	744171	0	0	744171	744171	0	6	0	6	0	0	2.7	72.6	286.2	377.1	2264	438.5	38.8	16.4	32.4
2330	7	58	258.9542006	107	11	37	1899.450407	5020.122506	627.6794043	200179	200179	0	0	200179	91781	0	4	0	4	0	0	3.5	129.4	18.5	948.9	2507.8	313.6	29	116.6	12
2335	3.192530929	15.70400937	45.41824891	9	18	186.8630538	447.8478146	2099.692754	81.00967095	88057	77467	0	10590	88057	77467	0	6	0	5	0	1	3.6	51.6	212.2	508.6	2384.5	92	17.8	11.6	23.2
2340	3	25	23	5	11	119	499	1511	80	57284	57284	0	0	57284	57284	0	3	0	3	0	0	5.2	40.2	207.7	871.1	2637.7	139.7	43.6	8.7	19.2
2360	5	117	313.2	78	49	367.6	1513.4	4195	284.4	278948	270674	8274	0	278948	270674	0	12	0	9	3	0	1.8	112.3	131.8	542.5	1503.9	102	41.9	28.8	18.1
2400	1	94	257	72	96	696	3096	8958	1822	340482	340482	0	0	340482	340482	0	10	0	10	0	0	0.3	75.5	204.4	909.3	2631	535.1	27.6	21.1	28.2
2440	8.527272239	93.00590633	229.4895875	49	16	547.2948981	1741.350284	6838.477455	485.9676639	303861	249193	0	54668	303861	249193	0	8	0	5	0	3	2.8	75.5	180.1	573.1	2250.5	159.9	30.6	19.7	6.4
2520	3	70	37	11	11	236	867	3367	333	189580	189580	0	0	189580	189580	0	6	0	6	0	0	1.6	19.5	124.5	457.3	1776	175.7	36.9	5.8	5.8
2560	28	85	644	314	389	1266	5592	12342	1215	301574	301574	0	0	301574	301574	0	4	0	4	0	0	9.3	213.5	419.8	1854.3	4092.5	402.9	28.2	104.1	129
2580	7	239	112	40	176	881.7142857	2623.714286	8869.142857	604	394072	393459	613	0	394072	393459	0	24	0	23	1	0	1.8	28.4	223.7	665.8	2250.6	153.3	60.6	10.2	44.7
2620	4.152522094	78.48057602	75.67201384	23	54	424.767	809.7450022	4386.17999	199.2590568	133138	118861	10610	3667	133138	118861	0	9	0	5	2	2	3.1	56.8	319	608.2	3294.5	149.7	58.9	19.4	45.4
2640	37.03161043	225.4978643	899.0564002	401	864	2550.283916	5650.060006	9720.076229	1879.706833	440751	439563	0	1188	440751	439563	0	25	0	23	0	2	8.4	204	578.6	1281.9	2205.3	426.5	51.2	91.2	196.6
2650	3.639509645	41.59421638	116.696842	23	32	382.3932608	1277.437313	3678.120766	244.2261549	142786	82422	0	60364	142786	82422	0	13	0	11	0	2	2.5	81.7	267.8	894.7	2576	171	29.1	27.9	38.8
2655	15	64	228	118	306	1002	1639	4766	557	133336	133336	0	0	133336	133336	0	8	0	8	0	0	11.2	171	751.5	1229.2	3574.4	417.7	48	88.5	229.5
2670	4.105309833	107.1700429	59.10530983	18	54.08051465	474.6381585	1214.211928	6168.144601	501.1713358	282097	282097	0	0	282097	282097	0	7	0	7	0	0	1.5	21	168.3	430.4	2186.5	177.7	38	6.4	19.2
2680	105	472	4051	1753	1023	6265	14183	47763	6993	1795143	1795143	0	0	1795143	1795143	0	31	0	31	0	0	5.8	225.7	349	790.1	2660.7	389.6	26.3	97.7	57
2700	47	177	988	468	530	2117	6501	13983	2138	587220	587220	0	0	587220	587220	0	4	0	4	0	0	8	168.3	360.5	1107.1	2381.2	364.1	30.1	79.7	90.3
2710	15	146	483	198	282	1525	3199	8338	758	400314	400314	0	0	400314	400314	0	7	0	7	0	0	3.7	120.7	381	799.1	2082.9	189.4	36.5	49.5	70.4
2720	8.101069109	173.8917417	172.718845	41	174	1114.111026	2066.474558	6100.362813	535.0019387	222716	186305	720	35691	222716	186305	0	14	0	11	1	2	3.6	77.6	500.2	927.9	2739.1	240.2	78.1	22	93.4
2750	4	61	144	40	67	518	1182	4125	363	180091	180091	0	0	180091	180091	0	6	0	6	0	0	2.2	80	287.6	656.3	2290.5	201.6	33.9	22.2	37.2
2760	28.08245602	126.0508209	462.3900091	254	67	376.1722095	2989.243363	10484.42871	951.8951463	524161	454343	0	69818	524161	454343	0	17	0	13	0	4	5.4	88.2	71.8	570.3	2000.2	181.6	24	55.9	14.7
2800	89.35336546	767.2973376	2874.734217	1250.472035	1570.889597	5926.176051	19949.23268	62189.44961	6678.251156	2017385	2017385	0	0	2017385	2017385	0	55	0	55	0	0	4.4	142.5	293.8	988.9	3082.7	331	38	62	77.9
2840	78	214	1548	471	759	3356	8237	23935	6953	1047156	1047156	0	0	1047156	1047156	0	16	0	16	0	0	7.4	147.8	320.5	786.6	2285.7	664	20.4	45	72.5
2880	4.523070026	25.54615399	136.5622965	61.17908257	17.26862385	156.8129964	966.908268	2909.488737	285.7828011	103500	66765	0	36735	103500	66765	0	9	0	7	0	2	4.4	131.9	151.5	934.2	2811.1	276.1	24.7	91.6	25.9
2900	7.04904098	150.2668452	410.812648	159	232	1690.718707	2928.054086	7095.046708	771.0059786	226430	225663	0	767	226430	225663	0	5	0	4	0	1	3.1	181.4	746.7	1293.1	3133.4	340.5	66.4	70.5	102.8
2920	19	169.296898	417.9425151	153.7105062	173.6456171	812.0390816	2788.32847	7324.237359	850.878168	288453	288453	0	0	288453	288453	0	12	0	12	0	0	6.6	144.9	281.5	966.6	2539.1	295	58.7	53.3	60.2
2960	112.2053541	137.1494039	919.3099027	215	136	1091.600149	4926.894511	16070.04374	2818.741477	657285	640043	0	17242	657285	542995	0	25	0	22	0	3	17.1	139.9	166.1	749.6	2444.9	428.8	20.9	39.6	25
2975	5	41	12	1	16	177	376	1947	68	129840	129840	0	0	129840	129840	0	10	0	10	0	0	3.9	9.2	136.3	289.6	1499.5	52.4	31.6	0.8	12.3
2980	19.757371	10.73241929	136.9068729	53	120	373.109471	1689.068667	3477.404159	354.2310995	115119	107779	5209	2131	115119	107779	0	6	0	2	2	2	17.2	118.9	324.1	1467.2	3020.7	307.7	9.3	49.2	111.3
2985	2.039218487	33.60966921	11.22461497	0	2	122.9591352	432.3130718	1972.575214	212.1292437	96813	93284	2256	1273	96813	93284	0	9	0	5	3	1	2.1	11.6	127	446.5	2037.5	219.1	34.7	0	2.1
2995	2.009588351	52.16076468	51.16619808	10	69	368.8607143	721.2807491	3079.52737	323.9633096	137907	134733	2756	418	137907	134733	0	6	0	4	1	1	1.5	37.1	267.5	523	2233	234.9	37.8	7.4	51.2
3000	30.20171605	551.3593255	1096.081501	321.0017368	463.0017368	2871.15015	7713.772808	26482.40959	1795.501688	1148321	1101932	38808	7581	1148321	1101932	0	37	0	31	4	2	2.6	95.5	250	671.7	2306.2	156.4	48	29.1	42
3040	2	8	29	4	41	201	278	2921	141	79880	79880	0	0	79880	79880	0	2	0	2	0	0	2.5	36.3	251.6	348	3656.7	176.5	10	5	51.3
3060	7.024735279	78.65940051	65.10845531	23.05868898	85.39155251	611.170645	1422.449674	4682.052518	548.7660703	247368	242978	0	4390	247368	242978	0	20	0	19	0	1	2.8	26.3	247.1	575	1892.7	221.8	31.8	9.5	35.1
3080	3	90.52698738	89.52698738	32	39	503.7505669	938.9208747	4554.421537	283.6265534	242888	242888	0	0	242888	242888	0	8	0	8	0	0	1.2	36.9	207.4	386.6	1875.1	116.8	37.3	13.2	16.1
3120	113.3615894	388.5374466	2444.836167	871.1778127	812.8972266	4421.69655	17759.6899	37174.54119	4185.720006	1374115	1105032	262565	6518	1374115	1105032	0	40	0	31	3	6	8.2	177.9	321.8	1292.4	2705.3	304.6	28.3	78.8	73.6
3150	14.20128795	37.09090909	320.2824622	168	128	620.8473865	2320.298637	4999.058259	430.7467425	148604	141758	6846	0	148604	141758	0	7	0	5	2	0	9.6	215.5	417.8	1561.4	3364	289.9	25	118.5	90.3
3160	63	384.4868168	1472.356103	772.8286737	1291.14092	5261.510151	11744.90005	29814.36306	4191.512065	1054613	1054613	0	0	1054613	1054613	0	37	0	37	0	0	6	139.6	498.9	1113.7	2827	397.4	36.5	73.3	122.4
3180	7	38	137	53	54	324	679	2338	240	144219	144219	0	0	144219	144219	0	5	0	5	0	0	4.9	95	224.7	470.8	1621.1	166.4	26.3	36.7	37.4
3200	9.747541864	227.0163959	403.2743542	117.8766664	79.83555525	961.5025231	3279.615156	11060.23419	799.408104	359515	335980	2525	21010	359515	335980	0	13	0	9	1	3	2.7	112.2	267.4	912.2	3076.4	222.4	63.1	35.1	23.8
3240	22.26787046	198.8056453	744.9664393	329.7956817	117	1041.264981	2288.082584	10003.89935	600.8357218	653831	635644	8152	10035	653831	635644	0	63	0	54	3	6	3.4	113.9	159.3	350	1530	91.9	30.4	51.9	18.4
3283	46	182	1338	484	206	1364	5236	20945	3616	1006947	1006947	0	0	1006947	1006947	0	33	0	33	0	0	4.6	132.9	135.5	520	2080	359.1	18.1	48.1	20.5
3285	2.89634815	52.09759154	156.6982132	81	26	127.9117339	1060.330233	2605.346715	280.4119689	123779	102935	0	20844	123779	102935	0	6	0	5	0	1	2.3	126.6	103.3	856.6	2104.8	226.5	42.1	78.7	25.3
3290	19.1528117	86.52406588	255.3400903	86	161	681.9120622	3776.813367	8184.245509	973.1661544	365896	207111	156308	2477	365896	207111	0	26	0	17	5	4	5.2	69.8	186.4	1032.2	2236.8	266	23.6	41.5	77.7
3320	19	226	943	91	114	1425	5777	26483	4937	905903	905903	0	0	905903	905903	0	1	0	1	0	0	2.1	104.1	157.3	637.7	2923.4	545	24.9	10	12.6
3350	12	66	134	50	147	785	1037	5666	401	203401	203401	0	0	203401	203401	0	5	0	5	0	0	5.9	65.9	385.9	509.8	2785.6	197.1	32.4	24.6	72.3
3360	465.1362122	1497.45158	14676.39626	7755.300807	5119.246718	19698.25651	51798.4569	132078.1046	29834.17405	5029107	5028559	0	548	5029107	5028559	0	63	0	62	0	1	9.2	291.8	391.7	1030	2626.3	593.2	29.8	154.2	101.8
