msa09	mmurd09	mrape09	mrobt09	mrobg09	massg09	massa09	mburg09	mlarc09	mmoto09	mpop09	mpopcm09	mpopg309	mpopl309	mpoprp09	mpopgn09	mpopna09	mct09	mctna09	mctcm09	mctg309	mctl309	mrmurd09	mrrobt09	mrassa09	mrburg09	mrlarc09	mrmoto09	mrrape09	mrrobg09	mrassg09
480	8.345642951	52.85026501	222.9718408	88	57	355.6088119	1967.124472	4233.115897	502.4851954	252545	242850	7523	2172	252545	242850	0	11	0	6	2	3	3.3	88.3	140.8	778.9	1676.2	199	20.9	36.2	23.5
500	10.14130494	50.83276003	169.2640844	66	68	452.3146648	2231.519669	4642.070761	352.371746	176889	144552	29819	2518	176889	144552	0	7	0	4	1	2	5.7	95.7	255.7	1261.5	2624.3	199.2	28.7	45.7	47
520	317.9838525	1154.36219	9657.329797	5422.534089	2989.060596	12630.1107	53366.32514	116454.5233	21749.4394	5334300	5226646	102619	5035	5334300	4534484	0	112	0	99	8	5	6	181	236.8	1000.4	2183.1	407.7	21.6	119.6	65.9
560	25.05920432	86.26641943	694.5416478	177	98	925.3985189	2821.617519	10267.64195	455.1066352	367692	365255	0	2437	367692	365255	0	33	0	32	0	1	6.8	188.9	251.7	767.4	2792.5	123.8	23.5	48.5	26.8
580	9.084674598	55.42337299	147.7739678	104.7417775	124.6595187	221.6083004	1760.198473	3928.995717	141.4793562	135710	135710	0	0	135710	135710	0	5	0	5	0	0	6.7	108.9	163.3	1297	2895.1	104.3	40.8	77.2	91.9
600	42	213.1818182	997.030303	182	211	837.5454545	6285.19413	15152.57121	2334.786743	515083	498579	16504	0	515083	305421	0	20	0	18	2	0	8.2	193.6	162.6	1220.2	2941.8	453.3	41.4	59.6	69.1
640	41	455	1671	669	773	3909	13403	52200	3043	1705541	1705541	0	0	1705541	1705541	0	42	0	42	0	0	2.4	98	229.2	785.9	3060.6	178.4	26.7	39.2	45.3
680	75	205	1331	343	292	3281	9413	17034	4998	814516	814516	0	0	814516	814516	0	11	0	11	0	0	9.2	163.4	402.8	1155.7	2091.3	613.6	25.2	42.1	35.8
720	300	552	6492	1145	580	12114	18064	61555	9018	2693099	2693099	0	0	2693099	2054344	0	17	0	17	0	0	11.1	241.1	449.8	670.8	2285.7	334.9	20.5	55.7	28.2
733	4	21	56	12	3	43	946	3954	127	148774	148774	0	0	148774	148774	0	13	0	13	0	0	2.7	37.6	28.9	635.9	2657.7	85.4	14.1	8.1	2
743	4	75	140	31	53	844	2714	4060	215	224302	224302	0	0	224302	224302	0	15	0	15	0	0	1.8	62.4	376.3	1210	1810.1	95.9	33.4	13.8	23.6
760	102	141	1554	1022	881	3214	8306.333333	21180.66667	1881	685893	684441	1452	0	685893	684441	0	16	0	15	1	0	14.9	226.6	468.6	1211	3088	274.2	20.6	149.3	128.7
840	19	165	639	284	222	1198	4363	9658	897	377984	377984	0	0	377984	377984	0	18	0	18	0	0	5	169.1	316.9	1154.3	2555.1	237.3	43.7	75.1	58.7
860	7	71	77	11	14	186	1253	5063	252	201195	201195	0	0	201195	201195	0	7	0	7	0	0	3.5	38.3	92.4	622.8	2516.5	125.3	35.3	5.5	7
870	3.039902545	112.6990535	97.43531357	26.99605699	59.99901425	418.3034253	995.051177	3622.523739	174.7974215	158501	156820	0	1681	158501	156820	0	19	0	18	0	1	1.9	61.5	263.9	627.8	2285.5	110.3	71.1	17.2	38.3
875	26	85	1358	305	146	1727	4316	16309	1810	1386172	1386172	0	0	1386172	1386172	0	86	0	86	0	0	1.9	98	124.6	311.4	1176.5	130.6	6.1	22	10.5
880	2	33	76	15	31	218	930	4262	311	143781	143781	0	0	143781	143781	0	3	0	3	0	0	1.4	52.9	151.6	646.8	2964.2	216.3	23	10.4	21.6
920	19.92455392	167.1977114	374.2115206	123	53	488.9013189	4709.173157	9503.688169	793.6049263	347917	307147	13757	27013	347917	235144	0	14	0	12	1	1	5.7	107.6	140.5	1353.5	2731.6	228.1	48.1	52.3	22.5
960	20	46	93.49905123	18	29	325.9981025	940.9905123	5121.489564	122.4971537	244367	244367	0	0	244367	244367	0	10	0	10	0	0	8.2	38.3	133.4	385.1	2095.8	50.1	18.8	7.4	11.9
1000	102.5491402	386.1548622	2118.043764	481	391	2710.966498	13093.96794	30952.85307	3305.047586	996793	849385	121252	26156	996793	622012	0	57	0	41	12	4	10.3	212.5	272	1313.6	3105.2	331.6	38.7	77.3	62.9
1010	3	40	13	2	1	169	310	1776	159	106952	106952	0	0	106952	106952	0	5	0	5	0	0	2.8	12.2	158	289.8	1660.6	148.7	37.4	1.9	0.9
1020	3	52	85	30	19	325	1325	3087	233	130159	130159	0	0	130159	130159	0	3	0	3	0	0	2.3	65.3	249.7	1018	2371.7	179	40	23	14.6
1040	3	0	86	0	0	445	915	2688	112	166312	157547	0	0	0	0	8765	10	6	4	0	0	1.9	54.6	282.5	580.8	1706.2	71.1			
1080	9	202	130	56	138	1120	2583	8901	481	579009	579009	0	0	579009	579009	0	9	0	9	0	0	1.6	22.5	193.4	446.1	1537.3	83.1	34.9	9.7	23.8
1123	152.9435614	1492.718142	6774.485447	1593	1767	17993.80279	28377.79019	99959.59733	10540.71775	6339989	6213890	27490	98609	6339989	6213890	0	301	0	279	5	17	2.4	106.9	283.8	447.6	1576.7	166.3	23.5	25.6	28.4
1125	7	66	117.1482275	10.14822754	43	527.2964551	1370.204617	5467.448969	321.7411377	296808	296808	0	0	296808	196773	0	8	0	8	0	0	2.4	39.5	177.7	461.6	1842.1	108.4	22.2	5.2	21.9
1145	5.939296042	75.78592084	134.5111377	56.72521688	80.15014459	461.7507229	1787.264752	4603.608576	354.5653804	308609	308609	0	0	308609	308609	0	17	0	17	0	0	1.9	43.6	149.6	579.1	1491.7	114.9	24.6	18.4	26
1150	4	166	106	34	49	783	1490	4266	346	242027	242027	0	0	242027	242027	0	5	0	5	0	0	1.7	43.8	323.5	615.6	1762.6	143	68.6	14	20.2
1240	8	95	297	58	97	937	3736	14544	794	399958	399958	0	0	399958	399958	0	13	0	13	0	0	2	74.3	234.3	934.1	3636.4	198.5	23.8	14.5	24.3
1260	4	78	156	62	160	563	1989	6189	287	177971	177971	0	0	177971	177971	0	3	0	3	0	0	2.2	87.7	316.3	1117.6	3477.5	161.3	43.8	34.8	89.9
1280	75	260	2154	725	676	3268.808379	7605.616757	24087.08379	2282	1119104	1119104	0	0	1119104	1119104	0	28	0	28	0	0	6.7	192.5	292.1	679.6	2152.4	203.9	23.2	64.8	60.4
1303	1	59	39	10	20	240	1152	5138	166	209200	209200	0	0	209200	209200	0	15	0	15	0	0	0.5	18.6	114.7	550.7	2456	79.3	28.2	4.8	9.6
1320	22.30711124	136.357411	468.5516645	163.9850711	63.99464334	566.5836872	2860.887526	6752.305769	467.6247206	408946	398271	0	10675	408946	395062	0	24	0	18	0	6	5.5	114.6	138.5	699.6	1651.1	114.3	33.3	41.5	16.2
1350	0	26	16	11	5	121	562	2232	160	74856	74856	0	0	74856	74856	0	4	0	4	0	0	0	21.4	161.6	750.8	2981.7	213.7	34.7	14.7	6.7
1360	1.102085436	65.27504687	120.8195025	45	31	329.730247	1591.132118	4902.800209	309.9272837	210159	201408	2043	6708	210159	201408	0	6	0	4	1	1	0.5	57.5	156.9	757.1	2332.9	147.5	31.1	22.3	15.4
1400	4	0	192	0	0	864	1448	2956	110	194439	92576	86242	0	0	0	15621	12	8	2	2	0	2.2	107.4	483.2	809.8	1653.1	61.5			
1440	36.026266	220.144463	1058.685105	633	743	2767.033705	5122.121662	17190.56562	2062.102898	659704	656400	2952	352	659704	656400	0	24	0	20	3	1	5.5	160.5	419.4	776.4	2605.8	312.6	33.4	96.4	113.2
1480	21.59327214	56.00970135	234.8874031	63.34166667	173	849.4523025	2198.389247	5564.076918	581.8611769	246487	233220	3668	9599	246487	233220	0	23	0	10	2	11	8.8	95.3	344.6	891.9	2257.4	236.1	22.7	27.2	74.2
1520	106.3620287	530.8525089	3303.437242	2097.455743	1920.172107	5868.311879	19052.69879	49471.19037	5509.373309	1943601	1723188	177957	42456	1943601	1723188	0	48	0	41	2	5	5.5	170	301.9	980.3	2545.3	283.5	27.3	121.7	111.4
1540	0	65	121	52	60	228	591	4085	288	182007	182007	0	0	182007	182007	0	4	0	4	0	0	0	66.5	125.3	324.7	2244.4	158.2	35.7	28.6	33
1560	24	122	632.6666667	402.6666667	579	2220	5281	15532	1510.333333	509901	509901	0	0	509901	509901	0	27	0	27	0	0	4.7	124.1	435.4	1035.7	3046.1	296.2	23.9	79	113.6
1580	4	40	30	16	28	106	334	2404	146	89355	89355	0	0	89355	89355	0	3	0	3	0	0	4.5	33.6	118.6	373.8	2690.4	163.4	44.8	17.9	31.3
1600	571.0909091	0	18611.05455	0	0	19764.15887	41616.12857	142436.0242	19690.86407	8721764	6093878	420653	0	0	0	2207233	313	157	137	19	0	8.8	285.7	303.4	638.8	2186.4	302.3			
1620	10	87	187	45	26	648	1733	3765	840	221473	221473	0	0	221473	221473	0	6	0	6	0	0	4.5	84.4	292.6	782.5	1700	379.3	39.3	20.3	11.7
1640	83.00992702	561.992432	3222.125101	1377.691037	622.1947034	2412.120106	13762.62308	40239.51296	2972.21135	1778640	1620500	83798	74342	1778640	1620500	0	112	0	85	12	15	4.7	181.2	135.6	773.8	2262.4	167.1	31.6	85	38.4
1660	20.04563997	94.7880502	187.7632243	108	292	816.6410331	2591.817778	4667.731388	379.9802902	238416	236479	0	1937	238416	236479	0	7	0	5	0	2	8.4	78.8	342.5	1087.1	1957.8	159.4	39.8	45.7	123.5
1680	125.8646256	748.2115085	4730.575604	1923.567862	903	3327.312423	17861.63669	35836.17539	5701.906393	2193950	1695124	96129	402697	2193950	1695124	0	116	0	76	9	31	5.7	215.6	151.7	814.1	1633.4	259.9	34.1	113.5	53.3
1720	22.02607884	428.6689496	555.3415691	223	310	1845.499476	4100.644784	12389.15713	1361.391599	606262	603054	2343	865	606262	603054	0	8	0	6	1	1	3.6	91.6	304.4	676.4	2043.5	224.6	70.7	37	51.4
1740	3	36	174	52	54	445	916	4034	186	156576	155664	912	0	156576	155664	0	6	0	5	1	0	1.9	111.1	284.2	585	2576.4	118.8	23	33.4	34.7
1760	38.90956304	245.8191261	983.8191261	566.8191261	950.5478152	3610.467765	6132.798102	17722.74472	2314.210387	624852	624852	0	0	624852	624852	0	17	0	17	0	0	6.2	157.4	577.8	981.5	2836.3	370.4	39.3	90.7	152.1
1800	15.67031078	63.94674068	683.1060246	487.6884967	366.5688857	715.8107156	4710.925623	11085.09714	1756.602665	280697	240294	26182	14221	280697	240294	0	11	0	8	1	2	5.6	243.4	255	1678.3	3949.1	625.8	22.8	203	152.6
1840	102.3745915	848.9075354	3940.663445	1810.989617	647.9896167	1742.16588	20484.38011	50036.59921	5103.785275	1713380	1668551	31921	12908	1713380	1668551	0	71	0	55	6	10	6	230	101.7	1195.6	2920.3	297.9	49.5	108.5	38.8
1880	14.99040023	248.0936568	504.4048967	114.7908109	345.491224	1919.935356	4029.113124	15033.27474	719.2062487	391994	391994	0	0	391994	391994	0	16	0	16	0	0	3.8	128.7	489.8	1027.9	3835.1	183.5	63.3	29.3	88.1
1890	1	16.28931396	26.51259886	6.676108148	1.257862792	66.0943535	400.9843664	1854.029244	87.7987861	82116	82116	0	0	82116	82116	0	4	0	4	0	0	1.2	32.3	80.5	488.3	2257.8	106.9	19.8	8.1	1.5
1900	2.097838295	37.75216102	47.9466447	8	45	380.9560157	771.882735	1954.674864	67.08021943	99133	97550	0	1583	99133	97550	0	11	0	9	0	2	2.1	48.4	384.3	778.6	1971.8	67.7	38.1	8.2	46.1
1920	241.4573947	1251.293123	7756.020881	4292.447589	2869.856563	8490.910206	42275.53213	106658.7329	18254.6664	4401280	4363444	37061	775	4401280	4363444	0	118	0	115	1	2	5.5	176.2	192.9	960.5	2423.4	414.8	28.4	98.4	65.8
1950	10	13	93	57	35	121	726	2118	106	105723	105723	0	0	105723	105723	0	5	0	5	0	0	9.5	88	114.5	686.7	2003.3	100.3	12.3	53.9	33.1
1960	4	55	355	45	59	1168	2338	8284	479	360389	326795	3007	0	165131	162124	30587	26	12	13	1	0	1.2	107.6	354.2	708.9	2511.8	145.2	33.3	27.8	36.4
2000	52.6564927	363.2744163	1452.440742	518	308.0161459	1409.590006	9001.203372	22656.27351	1922.475445	935940	901637	11681	22622	935940	901637	0	49	0	42	4	3	5.6	155.2	150.6	961.7	2420.7	205.4	38.8	57.5	34.2
2020	22	160	750	260	371	2126	5450	13664	1536	596474	596474	0	0	596474	596474	0	18	0	18	0	0	3.7	125.7	356.4	913.7	2290.8	257.5	26.8	43.6	62.2
2030	2	35	86.4	28	57	279.6	1182.2	3498.2	152.6	151530	110751	40779	0	151530	110751	0	13	0	12	1	0	1.3	57	184.5	780.2	2308.6	100.7	23.1	25.3	51.5
2040	3	0	151	0	0	448	1465	1840	168	107232	99872	0	0	0	0	7360	6	3	3	0	0	3	151.2	448.6	1466.9	1842.4	168.2			
2080	85.98203787	1208.391422	2145.47946	796.8492146	1179.17068	5274.630446	13406.38328	47739.51481	8538.014458	2439190	2439190	0	0	2439190	2439190	0	39	0	39	0	0	3.5	88	216.2	549.6	1957.2	350	49.5	32.7	48.3
2120	7	250	291	72	146	1017	3051	11482	970	537870	537870	0	0	537870	537870	0	24	0	24	0	0	1.3	54.1	189.1	567.2	2134.7	180.3	46.5	13.4	27.1
2160	446.4856245	1454.791966	8693.222631	4826	5375	18715.97719	37455.97951	76902.00324	22550.99874	4372719	4352754	0	19965	4372719	4352754	0	130	0	127	0	3	10.2	198.8	428	856.6	1758.7	515.7	33.3	110.9	123.5
2180	7.024812491	69.19223384	210.7662412	96.07576929	77.01894232	560.9482094	1405.561586	3530.374909	233.5607473	148486	120189	0	28297	148486	120189	0	20	0	16	0	4	4.7	141.9	377.8	946.6	2377.6	157.3	46.6	79.9	64.1
2190	4.42176011	82.24177856	188.8545434	79.08220415	130.2417786	734.022722	1358.681423	4058.76834	250.1740801	159218	159218	0	0	159218	159218	0	10	0	10	0	0	2.8	118.6	461	853.3	2549.2	157.1	51.7	49.7	81.8
2200	2	18	17	3	2	322.9497868	595.4476551	1490.342965	94	92984	92984	0	0	92984	92984	0	3	0	3	0	0	2.2	18.3	347.3	640.4	1602.8	101.1	19.4	3.2	2.2
2240	4.028288563	83.04772456	153.1629743	32	46	360.8749562	1478.654417	6546.623498	396.5821703	240645	233179	4555	2911	240645	233179	0	18	0	16	1	1	1.7	63.6	150	614.5	2720.4	164.8	34.5	13.7	19.7
2281	4.075211377	37.45798356	279.6350843	70	45	591.0841548	887.4179356	4107.303316	165.7331277	294145	271497	19503	3145	294145	271497	0	14	0	12	1	1	1.4	95.1	200.9	301.7	1396.4	56.3	12.7	25.8	16.6
2290	1	39	21	6	2	132	546	2575	128	159822	159822	0	0	159822	159822	0	11	0	11	0	0	0.6	13.1	82.6	341.6	1611.2	80.1	24.4	3.8	1.3
2320	16	231	510	131	304	2515	2785	16940	2138	749958	749958	0	0	749958	749958	0	6	0	6	0	0	2.1	68	335.4	371.4	2258.8	285.1	30.8	17.5	40.5
2330	8	55	155	65	6.949972207	41.84991662	1340.499722	3656.897165	345.8999444	201289	201289	0	0	201289	201289	0	4	0	4	0	0	4	77	20.8	666	1816.7	171.8	27.3	32.3	3.5
2335	4	13	29	11	11	115	384	1533	45	87431	87431	0	0	87431	87431	0	5	0	5	0	0	4.6	33.2	131.5	439.2	1753.4	51.5	14.9	12.6	12.6
2340	2	40	32	12	20	184	595	1857	97	58573	58573	0	0	58573	58573	0	3	0	3	0	0	3.4	54.6	314.1	1015.8	3170.4	165.6	68.3	20.5	34.1
2360	9	121	165	67	78	408	1739	4665	218	279714	279714	0	0	279714	279714	0	12	0	12	0	0	3.2	59	145.9	621.7	1667.8	77.9	43.3	24	27.9
2400	4	114	271	39	92	668	3211	9574	1453	348528	348528	0	0	348528	348528	0	10	0	10	0	0	1.1	77.8	191.7	921.3	2747	416.9	32.7	11.2	26.4
2440	4.632182826	98.11497327	182.5064246	50	9	479.5721854	1733.817071	6854.148104	368.1751344	305307	279292	0	26015	305307	279292	0	8	0	6	0	2	1.5	59.8	157.1	567.9	2245	120.6	32.1	17.9	3.2
2520	2	91	46	9	6	292	1011	3784	323	199348	199348	0	0	199348	199348	0	6	0	6	0	0	1	23.1	146.5	507.2	1898.2	162	45.6	4.5	3
2560	34	119.6666667	648	308	353	1112	6061.333333	12213.33333	1110.5	314288	292734	21554	0	314288	292734	0	4	0	2	2	0	10.8	206.2	353.8	1928.6	3886	353.3	38.1	105.2	120.6
2580	6.039890765	238.3761792	97.73473223	43	92	947.9245497	2454.744479	7881.444997	457.4996145	419095	418402	0	693	419095	418402	0	25	0	24	0	1	1.4	23.3	226.2	585.7	1880.6	109.2	56.9	10.3	22
2620	6.400476698	67.27587321	60.97529372	14	30.28565354	328.2565194	683.2845766	3814.755705	150.6546592	135059	128119	0	6940	135059	128119	0	9	0	8	0	1	4.7	45.1	243	505.9	2824.5	111.5	49.8	10.9	23.6
2640	44.02777777	235.7556706	847.0760453	412	829	2161.655682	5776.653985	9282.805082	1192.481019	426176	417375	7659	1142	426176	417375	0	26	0	23	1	2	10.3	198.8	507.2	1355.5	2178.2	279.8	55.3	98.7	198.6
2650	6	34.4	89.8	33	29	301.4	1199.4	3105.8	134	144517	123225	21292	0	144517	123225	0	13	0	12	1	0	4.2	62.1	208.6	829.9	2149.1	92.7	23.8	26.8	23.5
2655	11	41	204	113	214	694	1586	4588	434	134346	134346	0	0	134346	134346	0	8	0	8	0	0	8.2	151.8	516.6	1180.5	3415.1	323	30.5	84.1	159.3
2670	6	140.20715	107.3401987	40.17942447	62.95362425	549.9676845	1352.646676	6510.405575	398.081032	298107	298107	0	0	298107	298107	0	7	0	7	0	0	2	36	184.5	453.7	2183.9	133.5	47	13.5	21.1
2680	75	432	3340	1118	968	5605	15884	47701	5050	1749470	1749470	0	0	1749470	1749470	0	31	0	31	0	0	4.3	190.9	320.4	907.9	2726.6	288.7	24.7	63.9	55.3
2700	40	121	725	325	453	1675	5858	10844	1238	607216	607216	0	0	607216	607216	0	4	0	4	0	0	6.6	119.4	275.8	964.7	1785.9	203.9	19.9	53.5	74.6
2710	17	114	394	148	215	1176	3363	7770	426	410941	410941	0	0	410941	410941	0	7	0	7	0	0	4.1	95.9	286.2	818.4	1890.8	103.7	27.7	36	52.3
2720	7.233560956	95.64142906	161.7578015	28	109	802.1489166	2155.639409	5610.771211	335.2878829	225714	194237	0	31477	225714	194237	0	14	0	12	0	2	3.2	71.7	355.4	955	2485.8	148.5	42.4	14.4	56.1
2750	5	60	138	53	63	325	1038	3876	262	179103	179103	0	0	179103	179103	0	6	0	6	0	0	2.8	77.1	181.5	579.6	2164.1	146.3	33.5	29.6	35.2
2760	25.86014449	120.6926632	530.0962157	303	65	489.96543	3184.556371	9686.830655	644.704976	527923	480971	0	46952	527923	480971	0	17	0	14	0	3	4.9	100.4	92.8	603.2	1834.9	122.1	22.9	63	13.5
2800	74.56840187	772.0614709	2637.044471	1186.683871	1478.800739	5600.58766	21951.11607	59974.3663	5506.671254	2114799	2114799	0	0	2114799	2114799	0	55	0	55	0	0	3.5	124.7	264.8	1038	2835.9	260.4	36.5	56.1	69.9
2840	74	214	1631	506	740	3524	9126	23479	6043	1069566	1058914	10652	0	1069566	1058914	0	17	0	16	1	0	6.9	152.5	329.5	853.2	2195.2	565	20	47.8	69.9
2880	3	56.48488252	113.1767641	65.27156094	29.2504191	193.4687493	867.2926952	2660.148201	206.0495435	103760	103760	0	0	103760	103760	0	9	0	9	0	0	2.9	109.1	186.5	835.9	2563.8	198.6	54.4	62.9	28.2
2900	5.042435432	149.2599378	375.57294	182	206	1501.445424	2866.306694	7279.303311	688.2169601	241882	241070	0	812	241882	241070	0	5	0	4	0	1	2.1	155.3	620.7	1185	3009.4	284.5	61.7	75.5	85.5
2920	18.97590941	149.4444926	359.7741085	120.3175706	159.8795471	728.2371154	3066.323192	7135.030162	643.9947856	293050	293050	0	0	293050	293050	0	12	0	12	0	0	6.5	122.8	248.5	1046.3	2434.7	219.8	51	41.1	54.6
2960	84.89955676	140.6731211	834.5364125	368	283	1281.90779	4729.355892	14044.92167	2388.811464	659884	642862	0	17022	659884	642862	0	25	0	22	0	3	12.9	126.5	194.3	716.7	2128.4	362	21.3	57.2	44
2975	0	15	11	2	6	111	336	1682	55	129238	129238	0	0	129238	129238	0	10	0	10	0	0	0	8.5	85.9	260	1301.5	42.6	11.6	1.5	4.6
2980	14.17819554	11.89366531	133.7128156	89.97071608	192.9267902	359.6013245	1695.857074	3029.898247	296.937385	113890	110905	0	2985	113890	110905	0	6	0	3	0	3	12.4	117.4	315.7	1489	2660.4	260.7	10.4	81.1	174
2985	0	47	33	11	1	140	438	1759	111	97848	97848	0	0	97848	97848	0	9	0	9	0	0	0	33.7	143.1	447.6	1797.7	113.4	48	11.2	1
2995	2.099491512	74.16477868	69.30309615	18	50	294.699904	822.6881129	3393.863028	292.9088252	146602	143302	0	3300	146602	143302	0	6	0	4	0	2	1.4	47.3	201	561.2	2315	199.8	50.6	12.6	34.9
3000	23.1848081	507.1896788	1037.497479	385	368.0017472	2495.454606	7383.831369	23154.28737	1396.084358	1155155	1147629	0	7526	1155155	1147629	0	37	0	35	0	2	2	89.8	216	639.2	2004.4	120.9	43.9	33.5	32.1
3040	7	16	40	2	33	165	299	2269	133	82193	82193	0	0	82193	82193	0	2	0	2	0	0	8.5	48.7	200.7	363.8	2760.6	161.8	19.5	2.4	40.1
3060	7.176274226	73.25483848	91.10561614	34.8231334	92.87569548	539.7663828	1302.728539	4342.527243	440.5655669	258356	253105	0	5251	258356	253105	0	20	0	19	0	1	2.8	35.3	208.9	504.2	1680.8	170.5	28.4	13.8	36.7
3080	2	97.91171571	91.9705719	29.9705719	22	365	1015.764575	3698.61688	186.9705719	246941	246941	0	0	246941	246941	0	7	0	7	0	0	0.8	37.2	147.8	411.3	1497.8	75.7	39.6	12.1	8.9
3120	59.43860522	369.8192112	2253.246881	1198	984	3889.67815	17911.14787	37162.71824	3112.105515	1405466	1389171	9754	6541	1405466	1389171	0	41	0	34	1	6	4.2	160.3	276.8	1274.4	2644.2	221.4	26.3	86.2	70.8
3150	12.03914209	21.91957105	256.119571	35.91957105	41	585.5978552	2175.636997	4876.698123	238.5587131	158981	77167	81814	0	158981	77167	0	7	0	6	1	0	7.6	161.1	368.3	1368.5	3067.5	150.1	13.8	46.5	53.1
3160	56.04417464	401.969211	1248.579169	652.7043052	1173.719033	4789.194626	9746.436538	26139.18448	2936.127106	1091808	1090297	919	592	1091808	1090297	0	37	0	35	1	1	5.1	114.4	438.6	892.7	2394.1	268.9	36.8	59.9	107.7
3180	2	25	96	27	30	272	625	2057	182	147664	147664	0	0	147664	147664	0	5	0	5	0	0	1.4	65	184.2	423.3	1393	123.3	16.9	18.3	20.3
3200	8.491653108	183.2705667	403.3483048	129.3089626	72.78915073	630.3211032	3332.785191	10936.84599	609.2983268	367392	345549	10721	11122	367392	345549	0	13	0	10	2	1	2.3	109.8	171.6	907.1	2976.9	165.8	49.9	37.4	21.1
3240	35.12938034	182.0573803	753.8960269	353.589385	151	977.4947297	2375.848734	10901.23638	514.7127542	665199	580779	83079	1341	665199	580779	0	62	0	56	5	1	5.3	113.3	146.9	357.2	1638.8	77.4	27.4	60.9	26
3283	46	196	1138	403	245	1615	5049	20356	2429	1007503	1007503	0	0	1007503	1007503	0	33	0	33	0	0	4.6	113	160.3	501.1	2020.4	241.1	19.5	40	24.3
3285	10	55	81	48	33	97	895	2278	136	130577	130577	0	0	130577	130577	0	6	0	6	0	0	7.7	62	74.3	685.4	1744.6	104.2	42.1	36.8	25.3
3290	17.10105153	58.45117374	243.4088693	79	204	683.932311	4078.617519	7526.395032	668.5723522	365928	362544	1877	1507	365928	362544	0	24	0	21	1	2	4.7	66.5	186.9	1114.6	2056.8	182.7	16	21.8	56.3
3320	14	243	869	100	125	1411	5999	23647	3729	907124	907124	0	0	907124	907124	0	1	0	1	0	0	1.5	95.8	155.5	661.3	2606.8	411.1	26.8	11	13.8
3350	14	55	251	99	123	576	1239	5018	391	203180	203180	0	0	203180	203180	0	5	0	5	0	0	6.9	123.5	283.5	609.8	2469.7	192.4	27.1	48.7	60.5
