msa10	mmurd10	mrape10	mrobt10	mrobg10	massg10	massa10	mburg10	mlarc10	mmoto10	mpop10	mpopcm10	mpopg310	mpopl310	mpoprp10	mpopgn10	mpopna10	mct10	mctna10	mctcm10	mctg310	mctl310	mrmurd10	mrrobt10	mrassa10	mrburg10	mrlarc10	mrmoto10	mrrape10	mrrobg10	mrassg10
580	5.506123941	22.51837182	50.95920419	33.55511547	79.44083237	180.1148254	707.2170434	2726.564421	86.79647182	140247	84085	56162	0	140247	84085	0	5	0	4	1	0	3.9	36.3	128.4	504.3	1944.1	61.9	16.1	39.9	94.5
600	48	200	818	482	325	926	6889.962552	15510.70042	2208	533561	526783	6778	0	533561	526783	0	20	0	19	1	0	9	153.3	173.6	1291.3	2907	413.8	37.5	91.5	61.7
640	60	431	1472	605	672	3782	13219.18182	50243.09091	2994	1716289	1714877	1412	0	1716289	1714877	0	42	0	41	1	0	3.5	85.8	220.4	770.2	2927.4	174.4	25.1	35.3	39.2
680	74	164	1221	272	390	3420	9445	15892	5213	839631	839631	0	0	839631	839631	0	12	0	12	0	0	8.8	145.4	407.3	1124.9	1892.7	620.9	19.5	32.4	46.4
720	279	641	5831	974	688	11889	17667	58092	8316	2710489	2710489	0	0	2710489	2089528	0	17	0	17	0	0	10.3	215.1	438.6	651.8	2143.2	306.8	23.6	46.6	32.9
733	3	19	41	12	0	40	863	3657	144	153923	153923	0	0	153923	153923	0	13	0	13	0	0	1.9	26.6	26	560.7	2375.9	93.6	12.3	7.8	0
743	1	79	127	28	33	819	2449	3865	200	215888	215888	0	0	215888	215888	0	15	0	15	0	0	0.5	58.8	379.4	1134.4	1790.3	92.6	36.6	13	15.3
760	92.09533701	122.487278	1307.989971	830	785	2462.829741	8064.482323	19729.62215	1421.696675	699200	697799	0	1401	699200	697799	0	16	0	15	0	1	13.2	187.1	352.2	1153.4	2821.7	203.3	17.5	118.9	112.5
840	21	142	595	324	220	1119	4358	9376	829	388745	388745	0	0	388745	388745	0	18	0	18	0	0	5.4	153.1	287.8	1121	2411.9	213.3	36.5	83.3	56.6
860	5	76	94	15	31	270	1251	4523	239	201140	196456	4684	0	201140	196456	0	7	0	6	1	0	2.5	46.7	134.2	622	2248.7	118.8	37.8	7.6	15.8
870	6.564437727	90.05571595	71.82295528	15.99991379	48.99965517	410.9483386	911.971034	3444.658687	177.3066965	156813	144150	10310	2353	156813	144150	0	20	0	15	2	3	4.2	45.8	262.1	581.6	2196.7	113.1	57.4	11.1	34
875	36	91.6	1495	335	138	1889.072727	4758.181818	16171	1744.272727	1406342	1322206	84136	0	1406342	1322206	0	86	0	85	1	0	2.6	106.3	134.3	338.3	1149.9	124	6.5	25.3	10.4
880	2	30	45	7	32	250	997	4435	429	147972	147972	0	0	147972	147972	0	3	0	3	0	0	1.4	30.4	169	673.8	2997.2	289.9	20.3	4.7	21.6
920	16.3284244	170.9742281	317.9779098	136	112	395.7271023	4572.625069	9591.884293	833.908108	370702	342468	0	28234	370702	327676	0	14	0	13	0	1	4.4	85.8	106.8	1233.5	2587.5	225	46.1	41.5	34.2
960	6	49	122.6	26	39	356.4	1093.892483	4854.157186	98.2	251725	247829	3896	0	251725	247829	0	10	0	9	1	0	2.4	48.7	141.6	434.6	1928.4	39	19.5	10.5	15.7
1000	71.17421395	309.991593	1353.852716	247.9815644	290	2768.642045	10900.69816	27562.26039	3014.147517	994466	691730	278691	24045	994466	546384	0	61	0	53	5	3	7.2	136.1	278.4	1096.1	2771.6	303.1	31.2	45.4	53.1
1010	1	38	19	3	1	197	248	1636	115	108779	108779	0	0	108779	108779	0	5	0	5	0	0	0.9	17.5	181.1	228	1504	105.7	34.9	2.8	0.9
1020	4	46	85	24	6	292	1234	3385	212	137974	137974	0	0	137974	137974	0	3	0	3	0	0	2.9	61.6	211.6	894.4	2453.4	153.7	33.3	17.4	4.3
1040	1	0	121	0	0	411	972	2839	112	169572	165762	0	0	0	0	3810	10	3	7	0	0	0.6	73	247.9	586.4	1712.7	67.6			
1080	10	217	111	34	138	972	2379	9545	471	581288	581288	0	0	581288	581288	0	9	0	9	0	0	1.7	19.1	167.2	409.3	1642	81	37.3	5.8	23.7
1123	192.6781825	1579.502267	6182.068303	1459	1767	18592.37167	31425.19557	98509.08544	10018.77385	6299960	6161971	78407	59582	6299960	6161971	0	301	0	279	6	16	3.1	98.1	295.1	498.8	1563.6	159	25.1	23.7	28.7
1125	7	57	71	16	43	462.4603253	1171.523904	5455.968459	281.8413014	294597	294597	0	0	294597	294597	0	8	0	8	0	0	2.4	24.1	157	397.7	1852	95.7	19.3	5.4	14.6
1145	6.850545741	76.20291062	124.5552755	48.15309253	60.95382019	393.0145531	1651.709486	4573.144128	310.9149169	313166	313166	0	0	313166	313166	0	17	0	17	0	0	2.2	39.8	125.5	527.4	1460.3	99.3	24.3	15.4	19.5
1150	1	164	115	33	34	718	1656	4438	362	251133	251133	0	0	251133	251133	0	5	0	5	0	0	0.4	45.8	285.9	659.4	1767.2	144.1	65.3	13.1	13.5
1240	11	101	316	74	132	916	3572	14254	653	406220	406220	0	0	406220	406220	0	15	0	15	0	0	2.7	77.8	225.5	879.3	3508.9	160.8	24.9	18.2	32.5
1260	7	73	135	60	88	467	1512	5510	241	194851	194851	0	0	194851	194851	0	3	0	3	0	0	3.6	69.3	239.7	776	2827.8	123.7	37.5	30.8	45.2
1280	67	287	1928.727273	623	590	3071.320749	8226.106614	23964.5974	2078.326185	1135509	1126321	9188	0	1135509	1126321	0	28	0	26	2	0	5.9	169.9	270.5	724.4	2110.5	183	25.3	55.3	52.4
1303	2	53	39	8	15	214	1038	4621.4	175.2	211261	211261	0	0	211261	211261	0	15	0	15	0	0	0.9	18.5	101.3	491.3	2187.5	82.9	25.1	3.8	7.1
1320	10.58371013	127.115812	437.9813507	156.9946241	65.99820805	431.8789775	3087.932214	6797.226599	494.9786476	404422	361513	38553	4356	404422	361513	0	25	0	15	9	1	2.6	108.3	106.8	763.5	1680.7	122.4	31.4	43.4	18.3
1350	3	10	24	9	1	108	512	2201	135	75450	75450	0	0	75450	75450	0	4	0	4	0	0	4	31.8	143.1	678.6	2917.2	178.9	13.3	11.9	1.3
1360	4	60	129	46	36	283	1361	4497	307	211226	211226	0	0	211226	211226	0	6	0	6	0	0	1.9	61.1	134	644.3	2129	145.3	28.4	21.8	17
1400	6.2	0	204	0	0	904.1	1452.3	3551	120.2	201081	194256	5328	0	0	0	1497	12	2	8	2	0	3.1	102.2	453	727.7	1779.2	60.2			
1440	41.22119983	181.4531989	827.2299952	496	585	2435.190384	5063.322769	17164.76349	1852.575592	664607	661002	0	3605	664607	661002	0	24	0	21	0	3	6.2	124.5	366.4	761.9	2582.7	278.7	27.3	75	88.5
1480	17.71092873	42.31269211	140.3865787	44	143	747.8757061	1672.670921	4855.249502	427.2236311	248549	224203	14175	10171	248549	224203	0	23	0	9	4	10	7.1	56.5	300.9	673	1953.4	171.9	17	19.6	63.8
1520	111.2198762	477.6577104	2566.399834	1345	1643	5351.889369	17869.21465	46027.33792	4391.201089	1947783	1724184	98997	124602	1947783	1681559	0	48	0	34	8	6	5.7	131.8	274.8	917.4	2363.1	225.4	24.5	80	97.7
1540	4	63	80	25	41	250.0909091	621	3547.090909	197	186539	186539	0	0	186539	186539	0	4	0	4	0	0	2.1	42.9	134.1	332.9	1901.5	105.6	33.8	13.4	22
1560	23	132	624.3598993	382.3598993	453	1924	4821.439597	13472.23909	1402.079698	514031	514031	0	0	514031	514031	0	27	0	27	0	0	4.5	121.5	374.3	938	2620.9	272.8	25.7	74.4	88.1
1580	0	41	23	7	20	119	337	2333	119	91738	91738	0	0	91738	91738	0	3	0	3	0	0	0	25.1	129.7	367.4	2543.1	129.7	44.7	7.6	21.8
1600	555	0	17235.00141	0	0	19365.00282	47048.45954	163623.7847	24256.00282	8586609	8345513	3597	0	0	0	237499	311	26	284	1	0	6.6	206.4	231.9	563.5	1959.8	290.5			
1620	7	92	157	29	24	506	1849	3515	576	220000	220000	0	0	220000	220000	0	6	0	6	0	0	3.2	71.4	230	840.5	1597.7	261.8	41.8	13.2	10.9
1640	86.93364815	561.5085537	3064.818105	1398.195541	609.9462964	1924.679502	14354.31914	41635.4062	2946.048625	1727746	1607885	62147	57714	1727746	1607885	0	112	0	87	13	12	5	177.4	111.4	830.8	2409.8	170.5	32.5	87	37.9
1660	15.04445093	103.6312033	176.5392723	108	241	777.6904055	2180.621525	4441.470962	347.4067005	246286	244668	0	1618	246286	244668	0	7	0	5	0	2	6.1	71.7	315.8	885.4	1803.4	141.1	42.1	44.1	98.5
1680	102.8207346	682.8134379	4191.402509	1674.104776	771.5523881	3388.557607	18780.54114	34763.4969	4951.013631	2178737	1673037	133608	372092	2178737	1673037	0	118	0	72	13	33	4.7	192.4	155.5	862	1595.6	227.2	31.3	100.1	46.1
1720	24.58035928	415.4911101	567.0446799	261	335	1889.201976	4241.10852	14323.04362	1599.3841	622263	592605	612	29046	622263	592605	0	8	0	4	1	3	4	91.1	303.6	681.6	2301.8	257	66.8	44	56.5
1740	4	47	138	49	76	480	743	4007	179	162642	161770	872	0	162642	161770	0	6	0	5	1	0	2.5	84.8	295.1	456.8	2463.7	110.1	28.9	30.3	47
1760	37.91290563	258.6516225	863.5645282	492.8258113	898.5645282	3613.489522	6297.532128	17378.44826	2246.30706	646895	645250	1645	0	646895	645250	0	18	0	17	1	0	5.9	133.5	558.6	973.5	2686.4	347.2	40	76.4	139.3
1800	19.17530388	60.17598209	548.9051799	393.8836205	373.9766025	697.2669788	4299.788984	10861.7185	1215.93337	286123	273287	0	12836	286123	273287	0	11	0	8	0	3	6.7	191.8	243.7	1502.8	3796.2	425	21	144.1	136.8
1840	108.5326019	780.7511641	3905.399794	1777.829992	805.9433307	1915.418492	21148.05987	50815.05088	4972.829978	1749409	1688182	34093	27134	1749409	1688182	0	71	0	48	8	15	6.2	223.2	109.5	1208.9	2904.7	284.3	44.6	105.3	47.7
1880	20.82350073	213.3822526	451.9410044	99.91175037	320.1175037	1797.146758	3554.850317	14525.28815	550.8527548	405027	405027	0	0	405027	401547	0	15	0	15	0	0	5.1	111.6	443.7	877.7	3586.3	136	52.7	24.9	79.7
1890	0	16.5462339	16.35017345	2.030822601	2.77311695	63.1849356	311.2859763	1433.81644	58.7311695	85579	85579	0	0	85579	85579	0	5	0	5	0	0	0	19.1	73.8	363.7	1675.4	68.6	19.3	2.4	3.2
1900	5.080685327	34.50516031	55.61019847	17	25	301.0936997	775.0326378	2234.08988	64.25217303	103299	101748	0	1551	103299	101748	0	11	0	9	0	2	4.9	53.8	291.5	750.3	2162.7	62.2	33.4	16.7	24.6
1920	209.8238301	1187.939112	6249.200993	3259.813961	2699.997239	8204.598993	40378.78563	97860.29394	15163.47549	4301239	4264661	36361	217	4301239	4264661	0	116	0	114	1	1	4.9	145.3	190.7	938.8	2275.2	352.5	27.6	76.4	63.3
1950	13	30	68	34	19	111	801	2036	139	106561	106561	0	0	106561	106561	0	5	0	5	0	0	12.2	63.8	104.2	751.7	1910.6	130.4	28.2	31.9	17.8
1960	7.049246908	63.39861219	308.5635893	68	76	1221.019283	2442.0842	7856.236101	452.0995173	363256	353569	0	3765	165224	161459	5922	26	5	20	0	1	2	86.4	341.7	683.4	2198.6	126.5	38.4	42.1	47.1
2000	46.6784422	296.0857503	1422.047004	546.0699638	326.0699638	1336.894218	9631.651899	21830.61545	1795.343222	937565	899622	3379	34564	937565	899622	0	49	0	42	4	3	5	151.7	142.6	1027.3	2328.4	191.5	31.6	60.7	36.2
2020	17	161	528	177	352	2246	5368	13855	1418	590289	590289	0	0	590289	590289	0	18	0	18	0	0	2.9	89.4	380.5	909.4	2347.2	240.2	27.3	30	59.6
2030	4	27	86	39	59	174	1045	2776	200	153913	125938	27975	0	153913	125938	0	14	0	13	1	0	2.6	55.9	113.1	679	1803.6	129.9	17.5	31	46.8
2040	4	0	140	0	0	382	1700	1852	142	110768	110768	0	0	0	0	0	6	0	6	0	0	3.6	126.4	344.9	1534.7	1672	128.2			
2080	67.9996647	1237.862617	2052.932594	737.9760785	1140.856917	5781.553226	13245.32119	48291.14127	7345.040968	2433772	2431143	2629	0	2433772	2431143	0	39	0	35	4	0	2.8	84.4	237.6	544.2	1984.2	301.8	50.9	30.4	46.9
2120	8	210	273	57	212	1182	3443.454545	11765.45455	1042	543000	539582	3418	0	543000	539582	0	24	0	23	1	0	1.5	50.3	217.7	634.2	2166.8	191.9	38.7	10.6	39.3
2160	403.2320635	1568.51531	7942.47469	4154	5240.35401	18043.62323	35619.54179	73623.52733	20919.35479	4267304	4244414	14416	8474	4267304	4244414	0	130	0	125	3	2	9.4	186.1	422.8	834.7	1725.3	490.2	36.8	97.9	123.5
2180	2.202632803	63.95780287	140.8367235	61.14332505	79.31850011	436.1930169	1385.565893	3409.528629	185.523013	151803	148958	0	2845	151803	148958	0	21	0	19	0	2	1.5	92.8	287.3	912.7	2246	122.2	42.1	41	53.2
2190	6	71.5284199	180.5609411	81.1305285	150.3236295	637.7128745	1131.365612	4111.011876	280.3100607	162310	162310	0	0	162310	162310	0	10	0	10	0	0	3.7	111.2	392.9	697	2532.8	172.7	44.1	50	92.6
2200	0	22.9117792	36	6	11	129.9558896	555.7353376	1397.279694	71.9558896	93653	93653	0	0	93653	93653	0	3	0	3	0	0	0	38.4	138.8	593.4	1492	76.8	24.5	6.4	11.7
2240	4	103	119	23	32	319	1519	6631	304	244385	244385	0	0	244385	244385	0	17	0	17	0	0	1.6	48.7	130.5	621.6	2713.3	124.4	42.1	9.4	13.1
2281	13.77000321	46.07766271	235.3569067	59	54	497.9873952	1111.775133	4484.720444	160.366521	297488	263976	0	33512	297488	263976	0	14	0	11	0	3	4.6	79.1	167.4	373.7	1507.5	53.9	15.5	22.4	20.5
2290	7	44	28	7	11	166.0909091	739.2727273	2446.181818	112	161151	157612	3539	0	161151	157612	0	11	0	10	1	0	4.3	17.4	103.1	458.7	1517.9	69.5	27.3	4.4	7
2320	7	222	530	117	278	2609	2698	16235	1798	800647	800647	0	0	800647	800647	0	6	0	6	0	0	0.9	66.2	325.9	337	2027.7	224.6	27.7	14.6	34.7
2330	2	55	156.9268953	66.92689531	3	20	1503.464801	3406.715704	283.6344765	197559	197559	0	0	197559	197559	0	4	0	4	0	0	1	79.4	10.1	761	1724.4	143.6	27.8	33.9	1.5
2335	4	11	39	13	19	149	399	1431	47	88830	88830	0	0	88830	88830	0	5	0	5	0	0	4.5	43.9	167.7	449.2	1610.9	52.9	12.4	14.6	21.4
2340	2	29	26	7	30	176.5	483.5	1699.5	66.5	60580	59294	1286	0	60580	59294	0	3	0	2	1	0	3.3	42.9	291.4	798.1	2805.4	109.8	47.9	11.8	50.6
2360	12	133	218	116	67	397.7272727	1798.181818	5003.181818	254	280566	279050	1516	0	280566	279050	0	12	0	11	1	0	4.3	77.7	141.8	640.9	1783.2	90.5	47.4	41.6	24
2400	8	137	224	39	67	565	2475	8512	1048	351715	351715	0	0	351715	351715	0	10	0	10	0	0	2.3	63.7	160.6	703.7	2420.1	298	39	11.1	19
2440	7.284566407	88.56109767	167.33644	39	24	486.9103286	1752.489548	6984.632818	371.4334367	311552	292329	0	19223	311552	292329	0	8	0	7	0	1	2.3	53.7	156.3	562.5	2241.9	119.2	28.4	13.3	8.2
2520	2	83	46	3	7	307	746	3651	244	208777	208777	0	0	208777	208777	0	6	0	6	0	0	1	22	147	357.3	1748.8	116.9	39.8	1.4	3.4
2560	22	76	591.0909091	314	347	988.0909091	5917.5	10987.63636	971.9090909	319431	307467	11964	0	319431	307467	0	4	0	3	1	0	6.9	185	309.3	1852.5	3439.8	304.3	23.8	102.1	112.9
2580	3.024553581	270.8183501	79.46827186	22	123	1069.492432	2345.666084	7404.202891	433.282581	424404	418413	5480	511	424404	418413	0	25	0	21	3	1	0.7	18.7	252	552.7	1744.6	102.1	63.8	5.3	29.4
2620	6	60.69993022	61.4	12	25	383.5165387	548.9660851	3899.514864	104.4166085	141546	134896	6650	0	141546	134896	0	9	0	7	2	0	4.2	43.4	270.9	387.8	2754.9	73.8	42.9	8.9	18.5
2640	58.87964253	226.4941353	922.0265514	526	948	2248.386569	6287.501913	8069.143032	1214.624993	425790	380053	37960	7777	425790	380053	0	26	0	20	4	2	13.8	216.5	528.1	1476.7	1895.1	285.3	53.2	138.4	249.4
2650	4.272727273	29.27272727	41.18181818	21	28	195.2727273	528.9090909	2921.545455	125.3636364	147137	76510	70627	0	147137	76510	0	14	0	12	2	0	2.9	28	132.7	359.5	1985.6	85.2	19.9	27.4	36.6
2655	12	34	193	111	139	541	1534	4525	331	136885	136885	0	0	136885	136885	0	8	0	8	0	0	8.8	141	395.2	1120.6	3305.7	241.8	24.8	81.1	101.5
2670	1	110.2809818	83.05431375	32	73	523.1176211	1139.668718	6255.7369	340.7032107	299630	294588	5042	0	299630	294588	0	8	0	7	1	0	0.3	27.7	174.6	380.4	2087.8	113.7	36.8	10.9	24.8
2680	62	432	3099	1056	849	4888	17300	45548	4645	1748066	1748066	0	0	1748066	1748066	0	31	0	31	0	0	3.5	177.3	279.6	989.7	2605.6	265.7	24.7	60.4	48.6
2700	27	136	604	264	391	1560	4949	10348	911	618754	618754	0	0	618754	618754	0	4	0	4	0	0	4.4	97.6	252.1	799.8	1672.4	147.2	22	42.7	63.2
2710	20	116	346	123	156	1060	2964	7515	376	424107	424107	0	0	424107	424107	0	7	0	7	0	0	4.7	81.6	249.9	698.9	1772	88.7	27.4	29	36.8
2720	12.03474019	114.4770215	148.7534542	34	128	822.284702	1961.025149	5484.360895	308.4288145	230083	227705	1655	723	230083	227705	0	14	0	12	1	1	5.2	64.7	357.4	852.3	2383.6	134.1	49.8	14.9	56.2
2750	3	53	114	45	85	493	1168	3832	244	180822	180822	0	0	180822	180822	0	6	0	6	0	0	1.7	63	272.6	645.9	2119.2	134.9	29.3	24.9	47
2760	28.03078179	138.2284657	358.3871437	196	69	487.2130109	3073.93491	9566.996387	480.3310558	529991	458967	0	71024	529991	458967	0	17	0	13	0	4	5.3	67.6	91.9	580	1805.1	90.6	26.1	42.7	15
2800	104.4382069	708.4023144	2364.354972	1142.441459	1460.152154	5576.33299	21067.66502	58829.74147	5513.199836	2135890	2135890	0	0	2135890	2135890	0	55	0	55	0	0	4.9	110.7	261.1	986.4	2754.3	258.1	33.2	53.5	68.4
2840	73	230	1497	522	900	3830	10280	24825	7610	1081315	1081315	0	0	1081315	1081315	0	17	0	17	0	0	6.8	138.4	354.2	950.7	2295.8	703.8	21.3	48.3	83.2
2880	6.981573942	44.20276963	116.1161135	72	46.10874915	313.5991373	934.5403613	2962.720862	201.6725006	104430	104430	0	0	104430	104430	0	9	0	9	0	0	6.7	111.2	300.3	894.9	2837	193.1	42.3	68.9	44.2
2900	12.04820563	130.3198562	299.7405394	112	150	1152.989806	2306.941621	6418.377125	495.3857836	247336	246321	0	1015	247336	246321	0	5	0	4	0	1	4.9	121.2	466.2	932.7	2595	200.3	52.7	45.5	60.9
2920	12.98130685	142.5134045	319.732147	100.7816676	108.3314749	538.2950721	2347.629246	7147.782693	610.6726226	291309	291309	0	0	291309	291309	0	12	0	12	0	0	4.5	109.8	184.8	805.9	2453.7	209.6	48.9	34.6	37.2
2960	81.17867613	141.1259967	824.583047	377	259	1213.540728	5500.617082	15500.17085	2579.029969	660348	652710	3724	3914	660348	652710	0	26	0	23	1	2	12.3	124.9	183.8	833	2347.3	390.6	21.4	57.8	39.7
2975	0	34	14	4	12	139	414	1519	44.5	128923	125548	3375	0	128923	125548	0	10	0	9	1	0	0	10.9	107.8	321.1	1178.2	34.5	26.4	3.2	9.6
2980	8.137575436	6.692017473	154.4116693	90.9666594	256.8221835	427.512963	1914.32713	2977.099104	257.1564013	122623	119855	0	2768	122623	119855	0	6	0	3	0	3	6.6	125.9	348.6	1561.1	2427.8	209.7	5.5	75.9	214.3
2985	1	63	9	3	1	120.6	420.6	1672	107.4	98461	96701	1760	0	98461	96701	0	9	0	7	2	0	1	9.1	122.5	427.2	1698.1	109.1	64	3.1	1
2995	3.067934365	74.22804429	45.17578709	6	47	275.535707	670.3662308	2949.909829	187.4295235	146723	142819	504	3400	146723	142819	0	6	0	3	1	2	2.1	30.8	187.8	456.9	2010.5	127.7	50.6	4.2	32.9
3000	18.1874801	584.1694799	902.6707815	346.0006814	449.0006814	2686.594984	7936.236834	20728.9677	1248.445828	1150019	1139342	3831	6846	1150019	1139342	0	36	0	32	1	3	1.6	78.5	233.6	690.1	1802.5	108.6	50.8	30.4	39.4
3040	4	7	22	2	30	134	349	2533	145	81327	81327	0	0	81327	81327	0	2	0	2	0	0	4.9	27.1	164.8	429.1	3114.6	178.3	8.6	2.5	36.9
3060	3.094764066	70.56338313	80.64743582	26.02392147	88.14308349	544.7493693	1135.893736	4200.466516	342.791861	252795	243641	4428	4726	252795	243641	0	20	0	17	2	1	1.2	31.9	215.5	449.3	1661.6	135.6	27.9	10.7	36.2
3080	2.938400678	87.30203704	67	26	20	293.5424748	928.1758586	3599.29261	146.211128	248007	224207	23800	0	248007	224207	0	7	0	6	1	0	1.2	27	118.4	374.3	1451.3	59	35.2	11.6	8.9
3120	62.18814093	303.0216807	1626.462238	754	884	3720.991465	17076.14943	36304.80893	2703.445817	1421884	1407626	9600	4658	1421884	1380869	0	41	0	35	1	5	4.4	114.4	261.7	1201	2553.3	190.1	21.3	54.6	64
3150	11.3854646	37.00513516	168.4480839	9	18	532.9672393	1844.574708	4349.660942	256.4903076	168148	18855	62308	86985	168148	18855	0	7	0	3	2	2	6.8	100.2	317	1097	2586.8	152.5	22	47.7	95.5
3160	60.03080231	374.9238846	1009.5698	531.5614822	1152.570547	4337.397761	10356.87883	27438.68502	2913.462213	1097224	1094624	2098	502	1097224	1094624	0	37	0	34	2	1	5.5	92	395.3	943.9	2500.7	265.5	34.2	48.6	105.3
3180	0	25	115	41	23	306	692	2152	191	147430	147430	0	0	147430	147430	0	5	0	5	0	0	0	78	207.6	469.4	1459.7	129.6	17	27.8	15.6
3200	6	155.9805346	386.5570275	129.7344953	46.98373984	685.1894543	3316.145232	10427.27415	476.2540776	370830	360376	10454	0	370830	360376	0	13	0	11	2	0	1.6	104.2	184.8	894.2	2811.9	128.4	42.1	36	13
3240	24.10757994	212.5908249	692.6334356	307.8040787	154	973.8833323	2632.698462	10653.8955	519.5852012	683043	674511	4295	4237	683043	674511	0	62	0	58	2	2	3.5	101.4	142.6	385.4	1559.8	76.1	31.1	45.6	22.8
3283	46	182	1094	357	245	1737	4741	19158	2118	1020283	1020283	0	0	1020283	1020283	0	33	0	33	0	0	4.5	107.2	170.2	464.7	1877.7	207.6	17.8	35	24
3285	5	35	72	33	19	77	920	2467	119	130592	130592	0	0	130592	130592	0	6	0	6	0	0	3.8	55.1	59	704.5	1889.1	91.1	26.8	25.3	14.5
3290	13.20054238	64.66420466	192.2570261	65	123	526.0826106	3681.950049	7470.896353	566.1821474	365497	342416	21182	1899	365497	342416	0	24	0	19	3	2	3.6	52.6	143.9	1007.4	2044	154.9	17.7	19	35.9
3320	19	218	891	93	148	1420	5760	22007	3901	953297	953297	0	0	953297	953297	0	1	0	1	0	0	2	93.5	149	604.2	2308.5	409.2	22.9	9.8	15.5
3350	12	46	164	72	135	565	1394	5324	366	208178	208178	0	0	208178	208178	0	5	0	5	0	0	5.8	78.8	271.4	669.6	2557.4	175.8	22.1	34.6	64.8
