msa99	mmurd99	mrape99	mrobt99	mrobg99	massg99	massa99	mburg99	mlarc99	mmoto99	mpop99	mpopcm99	mpopg399	mpopl399	mpoprp99	mpopgn99	mpopna99	mct99	mctna99	mctcm99	mctg399	mctl399	mrmurd99	mrrobt99	mrassa99	mrburg99	mrlarc99	mrmoto99	mrrape99	mrrobg99	mrassg99
743	0	54	41	10	37	1205	1250	4026	317	209369	209369	0	0	209369	209369	0	15	0	15	0	0	0	19.6	575.5	597	1922.9	151.4	25.8	4.8	17.7
760	82.09084003	156.6855905	1395.725972	924	596	2281.538526	8481.392946	27418.36127	3634.302158	575533	559194	1326	15013	575533	559194	0	15	0	12	1	2	14.3	242.5	396.4	1473.7	4764	631.5	27.2	165.2	106.6
840	24	280	591	202	180	1464.2	4502.2	12111.4	1578	380972	380320	652	0	380972	380320	0	18	0	17	1	0	6.3	155.1	384.3	1181.8	3179.1	414.2	73.5	53.1	47.3
860	1	119	99	45	28	234	1584	5643	372	158680	158680	0	0	158680	158680	0	8	0	8	0	0	0.6	62.4	147.5	998.2	3556.2	234.4	75	28.4	17.6
870	13.02307807	103.3062936	100.6117387	22	66	564.167133	1326.608997	4552.456167	426.2061554	161005	160244	0	761	161005	160244	0	21	0	19	0	2	8.1	62.5	350.4	824	2827.5	264.7	64.2	13.7	41.2
875	29	109	1382	311	155	1846	5759	21422	4732	1348971	1348971	0	0	1348971	1348971	0	86	0	86	0	0	2.1	102.4	136.8	426.9	1588	350.8	8.1	23.1	11.5
880	1	33	52	24	26	134	621	4223	436	126768	120725	0	0	120725	120725	6043	3	1	2	0	0	0.8	43.1	111	514.4	3498	361.2	27.3	19.9	21.5
920	18.00379714	181.4838059	480.4735311	91	59	1457.469281	4891.966709	14949.41991	1238.968281	351315	267861	59813	23641	351315	133162	0	12	0	9	2	1	5.1	136.8	414.9	1392.5	4255.3	352.7	51.7	68.3	44.3
960	6.090909091	51.40909091	94.04545455	18	10	260.0752122	976.4997955	4784.954545	150.7727273	249313	135471	113842	0	249313	135471	0	10	0	7	3	0	2.4	37.7	104.3	391.7	1919.3	60.5	20.6	13.3	7.4
1000	102.5180159	357.6455811	1556.999556	354	376	2831.820006	7857.490594	26317.92186	3677.889827	912373	904844	0	7529	912373	650673	0	45	0	39	0	6	11.2	170.7	310.4	861.2	2884.6	403.1	39.2	54.4	57.8
1010	1	14	12	2	1	35	359	2157	154	90786	90786	0	0	90786	90786	0	4	0	4	0	0	1.1	13.2	38.6	395.4	2375.9	169.6	15.4	2.2	1.1
1020	6	50	29	15	5	254	669	2830	204	115983	115983	0	0	115983	115983	0	2	0	2	0	0	5.2	25	219	576.8	2440	175.9	43.1	12.9	4.3
1040	0	0	0	0	0	0	0	0	0	143635	0	0	0	0	0	143635	9	9	0	0	0									
1080	7	171	111	38	150	826	3014	11249	805	403671	403671	0	0	403671	403671	0	9	0	9	0	0	1.7	27.5	204.6	746.6	2786.7	199.4	42.4	9.4	37.2
1123	104.3978679	1421.200749	5282.844978	1025	859	19606.16931	26136.10419	94688.79393	22972.59825	5900340	4930404	399159	119894	5449457	4473769	450883	288	40	214	18	16	1.9	96.9	359.8	479.6	1737.6	421.6	26.1	22.9	19.2
1125	5	92.82462366	61.08207887	11.82462366	71.31516967	347.5591733	1422.362856	6155.894752	394.2680623	273006	273006	0	0	273006	273006	0	8	0	8	0	0	1.8	22.4	127.3	521	2254.9	144.4	34	4.3	26.1
1145	6.028969542	69.33128073	85.59808087	34	43	316.4091445	1412.464485	4543.111754	422.3501152	233652	232772	0	880	233652	232772	0	17	0	16	0	1	2.6	36.6	135.4	604.5	1944.4	180.8	29.7	14.6	18.5
1150	2	158	122	29	67	540	2148	5672	548	235367	235367	0	0	235367	235367	0	5	0	5	0	0	0.8	51.8	229.4	912.6	2409.9	232.8	67.1	12.3	28.5
1240	9	85	266.3333333	56	145	1176.333333	3581	11583.33333	708.6666667	331150	325932	5218	0	331150	325932	0	11	0	10	1	0	2.7	80.4	355.2	1081.4	3497.9	214	25.7	17.2	44.5
1260	5	112	73	14	55	367	1233	5460	330	135328	135328	0	0	135328	135328	0	3	0	3	0	0	3.7	53.9	271.2	911.1	4034.6	243.9	82.8	10.3	40.6
1280	35.98956167	273.1070186	1754.31973	448	368	2439.065414	7701.415404	24982.58833	4280.55412	1153892	811338	263042	79512	1153892	792095	0	29	0	20	7	2	3.1	152	211.4	667.4	2165.1	371	23.7	56.6	46.5
1303	6	40.8	36	6	14	242.6	1300.2	4686.4	388	194089	186746	7343	0	194089	160137	0	15	0	14	1	0	3.1	18.5	125	669.9	2414.6	199.9	21	3.7	8.7
1320	8.55206824	88.5666261	219.7014046	44	4	447.5112767	2369.577046	8064.12321	679.3329019	403899	218420	10956	174523	403899	218420	0	22	0	12	3	7	2.1	54.4	110.8	586.7	1996.6	168.2	21.9	20.1	1.8
1350	2	26	20	4	3	143	621	1735	169	63169	63169	0	0	63169	63169	0	4	0	4	0	0	3.2	31.7	226.4	983.1	2746.6	267.5	41.2	6.3	4.7
1360	4.161120977	58.26579827	107.8297217	20	36	309.5044008	1436.951687	6148.631574	388.6688374	183095	173588	1565	7942	183095	173588	0	9	0	5	1	3	2.3	58.9	169	784.8	3358.2	212.3	31.8	11.5	20.7
1400	0	0	0	0	0	0	0	0	0	168945	0	0	0	0	0	168945	12	12	0	0	0									
1440	36.50594105	318.045965	921.2231803	330	644	3475.983235	5065.350012	18978.43332	2874.47161	548182	544451	3642	89	548182	544451	0	19	0	15	3	1	6.7	168.1	634.1	924	3462.1	524.4	58	60.6	118.3
1480	16.05182543	71.28913135	267.2732228	77	233	907.1128125	2484.872388	6843.40372	1091.776125	252662	243618	7926	1118	252662	243618	0	22	0	17	4	1	6.4	105.8	359	983.5	2708.5	432.1	28.2	31.6	95.6
1520	131.2027553	479.9400696	3490.569386	1702	2208	8201.655842	18621.57842	53567.73328	6749.256588	1402272	1342709	45351	14212	1402272	1284945	0	42	0	34	4	4	9.4	248.9	584.9	1328	3820.1	481.3	34.2	132.5	171.8
1540	7	48	97	37	69	412	572	3625	213	150982	150982	0	0	150982	150982	0	4	0	4	0	0	4.6	64.2	272.9	378.9	2400.9	141.1	31.8	24.5	45.7
1560	30.87026917	183.1443595	700.6955971	354	604	2655.357842	4525.621944	14984.65988	2200.4998	455876	296483	62992	96401	455876	247115	0	25	0	18	3	4	6.8	153.7	582.5	992.7	3287	482.7	40.2	143.3	244.4
1580	1	31	24	4	15	113	279	2415	90	79057	79057	0	0	79057	79057	0	3	0	3	0	0	1.3	30.4	142.9	352.9	3054.8	113.8	39.2	5.1	19
1600	655	0	20653	0	0	33447	31683	116850	32064	7993721	3070928	0	0	0	0	4922793	278	274	4	0	0	21.3	672.5	1089.1	1031.7	3805	1044.1			
1620	4	65	125	35	47	484	1708	4422	642	197448	197448	0	0	197448	197448	0	6	0	6	0	0	2	63.3	245.1	865	2239.6	325.1	32.9	17.7	23.8
1640	37.97747236	516.3064082	1691.52898	285.0682973	163	1988.000242	9040.036835	36344.06774	3195.309738	1625511	1151313	13491	201395	1366199	858678	259312	108	41	41	2	24	2.8	123.8	145.5	661.7	2660.2	233.9	37.8	33.2	19
1660	8	62	78	36	113	499	943	2568	307	201446	128505	0	0	128505	128505	72941	7	5	2	0	0	6.2	60.7	388.3	733.8	1998.4	238.9	48.2	28	87.9
1680	112.6046684	911.3931245	4107.984283	1271	503.5271243	4057.08576	16268.71971	51444.95351	10873.44363	2232083	1357862	24671	849550	2232083	1275870	0	97	0	42	3	52	5	184	181.8	728.9	2304.8	487.1	40.8	99.6	39.5
1720	29.01853113	255.242642	530.2629104	292	390	1441.365513	3531.281849	14624.51253	1344.889596	500895	500207	0	688	500895	500207	0	8	0	7	0	1	5.8	105.9	287.8	705	2919.7	268.5	51	58.4	78
1740	4	21	110	45	33	278	795	3897	220	129805	129805	0	0	129805	129805	0	3	0	3	0	0	3.1	84.7	214.2	612.5	3002.2	169.5	16.2	34.7	25.4
1760	40	219.7333333	1067.401833	579.9405216	706.6431298	2868.172802	4893.027915	18530.71786	2127.666528	519224	515600	3624	0	519224	515600	0	15	0	12	3	0	7.7	205.6	552.4	942.4	3568.9	409.8	42.3	112.5	137.1
1800	21.04177049	41.48451287	510.0143416	15	44	645.369218	2117.4185	9747.577566	1336.468239	276577	274951	1083	543	276577	89250	0	13	0	10	2	1	7.6	184.4	233.3	765.6	3524.4	483.2	15	16.8	49.3
1840	87.394978	850.3364995	3609.769681	1574	821	2622.814143	18941.91625	54342.13565	8441.767147	1476134	1199829	67699	208606	1476134	1134275	0	42	0	25	5	12	5.9	244.5	177.7	1283.2	3681.4	571.9	57.6	138.8	72.4
1880	19	248.2475319	412.0970383	78	298.5485191	2061.786179	4429.144715	15252.23597	1685.883217	393316	393316	0	0	393316	393316	0	13	0	13	0	0	4.8	104.8	524.2	1126.1	3877.9	428.6	63.1	19.8	75.9
1890	1	17	25	2	2	146	493	2252	117	78565	78565	0	0	78565	78565	0	3	0	3	0	0	1.3	31.8	185.8	627.5	2866.4	148.9	21.6	2.5	2.5
1900	1.363418576	29.71026365	35.25601455	4	29	401.2903872	668.7074184	2257.964434	155.3847978	98520	77820	0	20700	98520	77820	0	11	0	9	0	2	1.4	35.8	407.3	678.8	2291.9	157.7	30.2	5.1	37.3
1920	251.5537976	1266.724902	7766.678498	3701.615278	3918.851924	13431.24432	35515.93518	108887.4455	24894.32472	3256107	3140658	112249	3200	3256107	3140658	0	94	0	89	4	1	7.7	238.5	412.5	1090.7	3344.1	764.5	38.9	117.9	124.8
1950	10	29	109	57	31	151	604.5	2116.9	194.5	109552	106904	2648	0	109552	106904	0	5	0	3	2	0	9.1	99.5	137.8	551.8	1932.3	177.5	26.5	53.3	29
1960	3	64	183	39	92	1256	1667.363636	5310.272727	508.0909091	359573	156050	2927	0	158977	156050	200596	29	24	4	1	0	1.9	115.1	790.1	1048.8	3340.3	319.6	40.3	25	59
2000	38.82944978	489.6678453	1611.117148	413	220	1772.686363	8854.631638	28948.15876	5133.157322	952512	811146	8785	132581	952512	738653	0	39	0	30	1	8	4.1	169.1	186.1	929.6	3039.1	538.9	51.4	55.9	29.8
2020	26.16656181	216.4871021	811.018875	292	294	2367.211988	5670.015687	13132.84757	1759.729709	477028	473513	0	3515	477028	473513	0	17	0	15	0	2	5.5	170	496.2	1188.6	2753.1	368.9	45.4	61.7	62.1
2030	6.491870833	29.51205461	122.4948638	58	42	212.1635306	1066.629998	3359.743309	243.7345424	143402	136253	0	7149	143402	136253	0	12	0	7	0	5	4.5	85.4	148	743.8	2342.9	170	20.6	42.6	30.8
2040	0	0	0	0	0	0	0	0	0	114556	0	0	0	0	0	114556	7	7	0	0	0									
2080	122.0249955	732.3026608	1969.672544	709.1753763	869.7835842	4071.01103	14420.53217	51980.17281	10852.14844	1980084	1954783	24373	928	1980084	1954783	0	38	0	33	3	2	6.2	99.5	205.6	728.3	2625.1	548.1	37	36.3	44.5
2120	18.28709023	128.9235665	311.1483609	104	86	718.3120983	2824.83322	13406.75701	1201.445702	437572	412659	3591	21322	437572	412659	0	18	0	16	1	1	4.2	71.1	164.2	645.6	3063.9	274.6	29.5	25.2	20.8
2160	505.9236668	1997.396878	10218.57771	5211.314337	5570	21595.77706	34553.05859	109470.1975	41906.63378	4495283	4343537	22363	129383	4495283	4200407	0	130	0	116	6	8	11.3	227.3	480.4	768.7	2435.2	932.2	44.4	124.1	132.6
2180	11.19244128	29.98282511	162.714804	79	89	389.1925297	1071.416017	3167.361594	309.5034991	135302	132505	0	2797	135302	132505	0	15	0	12	0	3	8.3	120.3	287.6	791.9	2341	228.8	22.2	59.6	67.2
2190	1	0	153.5199882	59	80.97142434	583.051377	858.6285164	3733.913977	251.5199882	125747	125747	0	0	0	125747	0	11	0	11	0	0	0.8	122.1	463.7	682.8	2969.4	200		46.9	64.4
2200	0	28	15	5	7	102	423.884555	1620.208377	74.96701571	88020	88020	0	0	88020	88020	0	3	0	3	0	0	0	17	115.9	481.6	1840.7	85.2	31.8	5.7	8
2240	8	107	95	3	3	326	1501	5998	516	238736	238736	0	0	238736	47632	0	18	0	18	0	0	3.4	39.8	136.6	628.7	2512.4	216.1	44.8	6.3	6.3
2281	12.0989421	45.07470234	173.4810898	51	20	386.0424562	1016.741904	4842.34608	281.8264558	265628	247648	13230	4750	265628	247648	0	14	0	11	1	2	4.6	65.3	145.3	382.8	1823	106.1	17	20.6	8.1
2290	0.017306351	35.28613167	19.55264947	3	0	145.5812236	699.2147106	3276.73942	197.3530868	144604	143165	0	1439	144604	143165	0	12	0	11	0	1	0	13.5	100.7	483.5	2266	136.5	24.4	2.1	0
2320	18	262	758	166	425	3704	3000	29224	2484	713252	713252	0	0	713252	713252	0	6	0	6	0	0	2.5	106.3	519.3	420.6	4097.3	348.3	36.7	23.3	59.6
2330	7	42.18181818	192.0909091	65	6	368.8181818	1734.636364	5281.181818	649.1818182	173587	167626	5961	0	173587	43997	0	4	0	3	1	0	4	110.7	212.5	999.3	3042.4	374	24.3	147.7	13.6
2335	3	27	44.66666667	6	7	189.5151515	349.1515152	2203.454545	68.33333333	92129	49440	42689	0	92129	49440	0	6	0	4	2	0	3.3	48.5	205.7	379	2391.7	74.2	29.3	12.1	14.2
2340	2	33	45	12	24	192	727	2118	109	57052	57052	0	0	57052	57052	0	3	0	3	0	0	3.5	78.9	336.5	1274.3	3712.4	191.1	57.8	21	42.1
2360	7	92.63636364	279.5	73	20	305.4545455	1369.045455	5080.454545	435.4090909	276230	261769	14461	0	276230	261769	0	12	0	9	3	0	2.5	101.2	110.6	495.6	1839.2	157.6	33.5	27.9	7.6
2400	5	104	280	70	117	678	3500	12674	1452	317339	317339	0	0	317339	317339	0	10	0	10	0	0	1.6	88.2	213.7	1102.9	3993.8	457.6	32.8	22.1	36.9
2440	7.523051241	61.49455207	107.4342	28	18	493.6923769	1540.471096	6167.94724	535.2305174	292856	228023	0	20101	248124	228023	44732	9	3	5	0	1	3	43.3	199	620.8	2485.8	215.7	24.8	12.3	7.9
2520	1.023349784	83.52303515	33.29887723	4	3	115.8919617	711.1076741	3634.533336	314.8013448	168474	166871	0	1603	168474	133438	0	7	0	6	0	1	0.6	19.8	68.8	422.1	2157.3	186.9	49.6	3	2.2
2560	20	75	630	310	255	869	4965	9818	1013	288563	288563	0	0	288563	288563	0	4	0	4	0	0	6.9	218.3	301.1	1720.6	3402.4	351	26	107.4	88.4
2580	8.4	80.86666667	48.4	11	76	643.0666667	1421.733333	6169.066667	429.6666667	274020	214901	59119	0	274020	214901	0	14	0	11	3	0	3.1	17.7	234.7	518.8	2251.3	156.8	29.5	5.1	35.4
2620	5.204396018	40.93840248	69.17592793	23	23	341.9405654	806.9902838	5005.929906	264.8340179	123143	116702	0	6441	123143	116702	0	7	0	4	0	3	4.2	56.2	277.7	655.3	4065.1	215.1	33.2	19.7	19.7
2640	55.25367686	272.3668142	1009.124302	435	735	2859.372428	6285.813678	14461.82443	3306.542431	438151	420626	9160	8365	438151	420626	0	26	0	22	2	2	12.6	230.3	652.6	1434.6	3300.6	754.7	62.2	103.4	174.7
2650	3.09494779	20.48491193	49.83283144	21	28	184.0156207	722.0200585	2803.490525	89.19550546	137834	136454	0	1380	137834	136454	0	12	0	10	0	2	2.2	36.2	133.5	523.8	2034	64.7	14.9	15.4	20.5
2655	12.05921025	57.45810039	233.22428	84	214	1153.578061	1537.918351	5283.636741	502.7911126	126525	123623	2015	887	126525	123623	0	8	0	5	2	1	9.5	184.3	911.7	1215.5	4176	397.4	45.4	67.9	173.1
2670	7	141	59	8	39	412	1332	6118	381	236180	188054	48126	0	236180	188054	0	5	0	4	1	0	3	25	174.4	564	2590.4	161.3	59.7	4.3	20.7
2680	69	473	2925	1106	899	6237	14959	48937	11012	1523088	1523088	0	0	1523088	1523088	0	29	0	29	0	0	4.5	192	409.5	982.1	3213	723	31.1	72.6	59
2700	24	175	762	318	408	1672	4456	11092	2467	398038	398038	0	0	398038	398038	0	4	0	4	0	0	6	191.4	420.1	1119.5	2786.7	619.8	44	79.9	102.5
2710	10	113	376	141	209	1465	2796	7515	763	298982	298982	0	0	298982	298982	0	7	0	7	0	0	3.3	125.8	490	935.2	2513.5	255.2	37.8	47.2	69.9
2720	4	69	93	36	112	666	1371	5128	663	194978	194978	0	0	194978	194978	0	13	0	13	0	0	2.1	47.7	341.6	703.2	2630	340	35.4	18.5	57.4
2750	4.205939575	54.83867582	105.9146603	45	48	433.7539968	1485.894503	3005.328181	211.1033618	171505	167159	0	4346	171505	167159	0	7	0	6	0	1	2.5	61.8	252.9	866.4	1752.3	123.1	32	26.9	28.7
2760	26.42152207	145.2187684	608.6334359	320	59	554.1463837	2828.421931	12880.92238	1769.358682	484756	394008	0	90748	484756	394008	0	16	0	9	0	7	5.5	125.6	114.3	583.5	2657.2	365	30	81.2	15
2800	101.7242734	675.147253	2308.378441	768.4175054	1129.311994	5110.556514	15761.97165	52882.69551	7983.304661	1615510	1559298	56212	0	1615510	1559298	0	49	0	45	4	0	6.3	142.9	316.3	975.7	3273.4	494.2	41.8	49.3	72.4
2840	49	299	1687	465	796	5022	8168	24985	7063	883231	883231	0	0	883231	883231	0	16	0	16	0	0	5.5	191	568.6	924.8	2828.8	799.7	33.9	52.6	90.1
2880	11	52	87.49699032	34.16566344	101	694.2484952	896.2424758	2946.263674	314.3253075	104402	104402	0	0	104402	104402	0	9	0	9	0	0	10.5	83.8	665	858.5	2822	301.1	49.8	32.7	96.7
2900	8	149	371	146	171	1527	3041	9836	1091	201263	201263	0	0	201263	201263	0	9	0	9	0	0	4	184.3	758.7	1511	4887.1	542.1	74	72.5	85
2920	18	120.0909091	335.0909091	104	110	911.3636364	2973	9148.545455	1173.545455	249092	247429	1663	0	249092	247429	0	12	0	11	1	0	7.2	134.5	365.9	1193.5	3672.8	471.1	48.2	42	44.5
2960	98.10319563	103.2488555	959.7095996	473	378	1525.497472	4650.005408	16194.61606	3649.051607	628673	542505	2029	84139	628673	440688	0	25	0	19	1	5	15.6	152.7	242.7	739.7	2576	580.4	16.4	107.3	85.8
2975	1.059865181	18.44856727	21.10624255	3	8	266.6644251	533.3566806	2001.361817	72.53373346	121885	119011	0	2874	121885	119011	0	10	0	9	0	1	0.9	17.3	218.8	437.6	1642	59.5	15.1	2.5	6.7
2980	9	33	123.9986098	62.99930491	138.9981464	431.9930491	1398.984708	3148.96038	322.9958295	113778	113778	0	0	113778	113778	0	6	0	6	0	0	7.9	109	379.7	1229.6	2767.6	283.9	29	55.4	122.2
2985	5	49	16	5	2	81	533.3333333	2647.666667	271	97671	94986	2685	0	97671	78707	0	9	0	6	3	0	5.1	16.4	82.9	546.1	2710.8	277.5	50.2	6.4	2.5
2995	6	17.09090909	24	3	17	187	655.3636364	3080.909091	154.2727273	115312	114991	321	0	115312	114991	0	6	0	5	1	0	5.2	20.8	162.2	568.3	2671.8	133.8	14.8	2.6	14.8
3000	28.39963582	450.8494447	962.0478332	328	484	3179.527567	8258.267108	26309.14217	3309.156358	1042852	967482	62192	13178	1042852	967482	0	38	0	31	1	6	2.7	92.3	304.9	791.9	2522.8	317.3	43.2	33.9	50
3040	3	26	30	5	19	67	328.0909091	3207.636364	159	79192	56544	580	0	57124	56544	22068	3	1	1	1	0	5.3	52.5	117.3	574.3	5615.2	278.3	45.5	8.8	33.6
3060	3.200044611	72.61933412	47.83813291	21	9.901246106	384.3457717	1142.285113	4257.053994	395.0032833	162848	153951	1470	7427	162848	106093	0	18	0	13	1	4	2	29.4	236	701.4	2614.1	242.6	44.6	19.8	9.3
3080	7	54	55.2	11	26	311	1196.8	4968.6	293	216484	213957	2527	0	216484	213957	0	5	0	4	1	0	3.2	25.5	143.7	552.8	2295.1	135.3	24.9	5.1	12.2
3120	78.48017337	391.0455279	2071.335898	890.7957022	1009	4307.623449	15228.11905	39211.36347	4217.315638	1183765	1172733	5830	5202	1183765	1172733	0	37	0	28	4	5	6.6	175	363.9	1286.4	3312.4	356.3	33	76	86
3150	6	40.89083302	212.281666	88.89083302	164	623.6266641	2184.794979	4951.731647	505.4541651	128380	126628	1752	0	128380	126628	0	7	0	6	1	0	4.7	165.4	485.8	1701.8	3857.1	393.7	31.9	70.2	129.5
3160	60.0768999	363.1198146	1383.459391	685.6249054	1279.649814	5554.758121	8965.016479	26995.47231	3162.835914	930267	927440	1675	1152	930267	927440	0	37	0	34	2	1	6.5	148.7	597.1	963.7	2901.9	340	39	73.9	138
3180	4	22	107	38	59	280	667	1960	258	128265	128265	0	0	128265	128265	0	4	0	4	0	0	3.1	83.4	218.3	520	1528.1	201.1	17.2	29.6	46
3200	10	103.1818182	266.9884631	53.93170267	42	699.9543144	2752.805721	10100.18964	757.4762331	331818	321714	10104	0	331818	302846	0	10	0	9	1	0	3	80.5	210.9	829.6	3043.9	228.3	31.1	17.8	13.9
3240	12.36726567	168.8993833	509.771522	64	45	1023.278359	2450.540135	12028.98171	927.2304544	615650	570388	29818	15444	615650	499957	0	61	0	42	11	8	2	82.8	166.2	398	1953.9	150.6	27.4	12.8	9
3283	33	188	1288	374	90	1483	5803	22583	3406	949722	949722	0	0	949722	928510	0	33	0	33	0	0	3.5	135.6	156.2	611	2377.9	358.6	19.8	40.3	9.7
3285	5.179642244	30.3413239	90.89821122	31	20	363.2876241	1402.09013	3160.874785	213.8862618	111921	60587	0	51334	111921	60587	0	5	0	3	0	2	4.6	81.2	324.6	1252.7	2824.2	191.1	27.1	51.2	33
3290	11.42807748	100.2687403	186.4798675	42	173	757.6501535	3196.693138	7424.800951	634.4782324	327067	263797	61587	1683	327067	263797	0	23	0	18	1	4	3.5	57	231.6	977.4	2270.1	194	30.7	15.9	65.6
3320	37	235	907	88	117	1019	6087	30396	3997	866566	866566	0	0	866566	866566	0	1	0	1	0	0	4.3	104.7	117.6	702.4	3507.6	461.2	27.1	10.2	13.5
3350	8.18230318	83.95018627	192.4333766	81	196	1073.291086	2081.712467	6550.328859	559.5764413	193994	191485	0	2509	193994	191485	0	6	0	5	0	1	4.2	99.2	553.3	1073.1	3376.6	288.5	43.3	42.3	102.4
3360	322	1383.333333	10388.33333	5520	4114	17906	40642.66667	109515.3333	26155.66667	3988161	3981858	6303	0	3988161	3981858	0	53	0	52	1	0	8.1	260.5	449	1019.1	2746	655.8	34.7	138.6	103.3
