msa04	mmurd04	mrape04	mrobt04	mrobg04	massg04	massa04	mburg04	mlarc04	mmoto04	mpop04	mpopcm04	mpopg304	mpopl304	mpoprp04	mpopgn04	mpopna04	mct04	mctna04	mctcm04	mctg304	mctl304	mrmurd04	mrrobt04	mrassa04	mrburg04	mrlarc04	mrmoto04	mrrape04	mrrobg04	mrassg04
743	7.083419067	59.46738599	85.60873168	12	49	884.4389886	1746.405127	3440.754651	309.9896263	228941	207036	16288	5617	228941	207036	0	15	0	12	2	1	3.1	37.4	386.3	762.8	1502.9	135.4	26	5.8	23.7
760	74.27573389	191.7195768	1198.665078	771	725	2608.212428	7344.962657	24317.88854	2661.05976	623317	619511	0	3806	623317	619511	0	15	0	12	0	3	11.9	192.3	418.4	1178.4	3901.4	426.9	30.8	124.5	117
840	17	148	566	202	206	1311	4414	12250	1227	389056	389056	0	0	389056	389056	0	18	0	18	0	0	4.4	145.5	337	1134.5	3148.6	315.4	38	51.9	52.9
860	4	90	96.2	32	28	247.2	1787	6992.4	640.8	178654	178107	547	0	178654	178107	0	9	0	8	1	0	2.2	53.8	138.4	1000.3	3913.9	358.7	50.4	18	15.7
870	5.014675015	128.2647608	107.512039	34.99665132	69.99531185	620.7378469	1068.114964	3600.01877	322.0942632	163293	160492	2220	581	163293	160492	0	20	0	16	3	1	3.1	65.8	380.1	654.1	2204.6	197.2	78.5	21.8	43.6
875	23	115	1485.090909	306	130	1806	4819	18251.81818	3541	1405702	1405702	0	0	1405702	1405702	0	86	0	86	0	0	1.6	105.6	128.5	342.8	1298.4	251.9	8.2	21.8	9.2
880	5	33	59	9	27	184	738	4782	273	134533	134533	0	0	134533	134533	0	3	0	3	0	0	3.7	43.9	136.8	548.6	3554.5	202.9	24.5	6.7	20.1
920	25.52740969	180.0862866	445.5472008	185	83	419.6928608	5051.081561	12099.5799	1269.631912	371462	295423	45636	30403	371462	295423	0	12	0	10	1	1	6.9	119.9	113	1359.8	3257.3	341.8	48.5	62.6	28.1
960	2	58	92	19	9	205	850	4931.538226	167	251590	250771	819	0	251590	250771	0	10	0	9	1	0	0.8	36.6	81.5	337.9	1960.1	66.4	23.1	7.6	3.6
1000	75.47843977	459.9648846	2227.179049	514.8931061	302.7083328	2831.090642	10761.73553	28660.74969	4332.368131	946529	896610	41106	8813	946529	658443	0	59	0	51	2	6	8	235.3	299.1	1137	3028	457.7	48.6	78.2	46
1010	1	29	8	2	0	61.09090909	289.0909091	1664.272727	134.0909091	96909	94917	1992	0	96909	94917	0	5	0	4	1	0	1	8.3	63	298.3	1717.4	138.4	29.9	2.1	0
1020	2	40	56	20	4	120	734	2717	170	123735	123735	0	0	123735	123735	0	2	0	2	0	0	1.6	45.3	97	593.2	2195.8	137.4	32.3	16.2	3.2
