msa06	mmurd06	mrape06	mrobt06	mrobg06	massg06	massa06	mburg06	mlarc06	mmoto06	mpop06	mpopcm06	mpopg306	mpopl306	mpoprp06	mpopgn06	mpopna06	mct06	mctna06	mctcm06	mctg306	mctl306	mrmurd06	mrrobt06	mrassa06	mrburg06	mrlarc06	mrmoto06	mrrape06	mrrobg06	mrassg06
1240	12	125	277	32	129	1264	3882	13316	1094	389032	389032	0	0	389032	389032	0	12	0	12	0	0	3.1	71.2	324.9	997.9	3422.9	281.2	32.1	8.2	33.2
1260	7	84	137	47	130	635	1763	5590	359	160734	160734	0	0	160734	160734	0	3	0	3	0	0	4.4	85.2	395.1	1096.8	3477.8	223.4	52.3	29.2	80.9
1280	86	330.59787	2249	830	725	3233.19574	8260.78296	22474.83127	2972.59787	1150784	1148878	1906	0	1150784	1148878	0	29	0	28	1	0	7.5	195.4	281	717.8	1953	258.3	28.7	72.2	63.1
1303	6	78	63	26	22	289	1257	4653	235	205512	205512	0	0	205512	205512	0	15	0	15	0	0	2.9	30.7	140.6	611.6	2264.1	114.3	38	12.7	10.7
1320	11.52823474	160.5328737	655.7874579	182.9844934	73.99483114	555.1628709	3976.159271	10688.76956	1009.75994	410496	313535	43648	53313	410496	313535	0	25	0	15	4	6	2.8	159.8	135.2	968.6	2603.9	246	39.1	58.4	23.6
1350	2	21	16	6	7	130	592	2451	143	70582	70582	0	0	70582	70582	0	4	0	4	0	0	2.8	22.7	184.2	838.7	3472.6	202.6	29.8	8.5	9.9
1360	7.096019478	62.81657136	141.4201224	26	32	317.0392908	1447.59312	5369.545934	378.1775303	199959	193328	0	6631	199959	193328	0	5	0	4	0	1	3.5	70.7	158.6	723.9	2685.3	189.1	31.4	13.4	16.6
1400	0	0	0	0	0	0	0	0	0	185899	0	0	0	0	0	185899	12	12	0	0	0									
1440	77	303.0909091	1212	738	904	3425.333333	5372.038961	17752.96104	3144.666667	604149	603092	1057	0	604149	603092	0	24	0	22	2	0	12.7	200.6	567	889.2	2938.5	520.5	50.2	122.4	149.9
1480	21.19788244	69.72440414	203.9748987	62	180.3277559	739.9918567	2178.130618	6472.112428	855.2741321	248221	234900	8629	4692	248221	234900	0	23	0	10	7	6	8.5	82.2	298.1	877.5	2607.4	344.6	28.1	26.4	76.8
1520	135.7900479	602.2919113	4391.894748	2746.757108	2746.504739	7436.346417	23574.89155	54257.38105	10043.00885	1733828	1458860	238525	36443	1733828	1458860	0	46	0	35	6	5	7.8	253.3	428.9	1359.7	3129.3	579.2	34.7	188.3	188.3
1540	4	67	129	45	70	337	798	4040.272727	412.6666667	175051	175051	0	0	175051	175051	0	4	0	4	0	0	2.3	73.7	192.5	455.9	2308.1	235.7	38.3	25.7	40
1560	25	189.4	648.4012987	320	415.3276699	2328.723162	4268.696577	15024.68417	1815.641848	488263	459882	28381	0	488263	459882	0	27	0	22	5	0	5.1	132.8	476.9	874.3	3077.2	371.9	38.8	69.6	90.3
1580	2	38	29	6	8	99	401	2356	157	86117	86117	0	0	86117	86117	0	3	0	3	0	0	2.3	33.7	115	465.6	2735.8	182.3	44.1	7	9.3
1600	486	0	16257	0	0	18438	26137	92459	22338	8631553	3306161	0	0	0	0	5325392	309	300	9	0	0	14.7	491.7	557.7	790.6	2796.6	675.6			
1620	11	113	144	38	44	519	2085	4012	1010	216114	216114	0	0	216114	216114	0	6	0	6	0	0	5.1	66.6	240.2	964.8	1856.4	467.3	52.3	17.6	20.4
1640	115.1562056	734.3000773	3240.056659	951.0630624	538.1261247	2090.908984	12514.21451	42359.23534	4803.35248	1690979	1241285	223299	226395	1690979	1229269	0	110	0	67	20	23	6.8	191.6	123.7	740.1	2505	284.1	43.4	77.4	43.8
1660	12.02095896	89.32025288	261.7411088	122	322	976.3346664	2144.836651	4643.875122	498.7915717	219768	218984	0	784	219768	218984	0	7	0	6	0	1	5.5	119.1	444.3	976	2113.1	227	40.6	55.7	147
1680	108.3003752	844.5368778	5646.990564	2163	911.5618814	3674.597611	19919.76109	43339.63805	9577.601998	2232251	1558763	169769	503719	2232251	1558763	0	112	0	62	11	39	4.9	253	164.6	892.4	1941.5	429.1	37.8	138.8	58.5
1720	18.02019137	322.374317	663.4683325	336	323	2232.442155	4373.686111	15386.37243	2222.347674	576273	573066	2314	893	576273	573066	0	8	0	6	1	1	3.1	115.1	387.4	759	2670	385.6	55.9	58.6	56.4
1740	2	31	134	52	77	491	804	3411	330	144374	144374	0	0	144374	144374	0	6	0	6	0	0	1.4	92.8	340.1	556.9	2362.6	228.6	21.5	36	53.3
1760	49	218.1099258	889.5099258	515	962.6397033	3250.967997	4834.726997	17197.51874	2177.983056	584296	582094	2202	0	584296	582094	0	19	0	17	2	0	8.4	152.2	556.4	827.4	2943.3	372.8	37.3	88.5	165.4
1800	19.90847437	37.96594497	652.29409	383.963808	307.981904	701.8572612	3361.674244	10839.34839	2014.638897	284814	193714	40784	50316	284814	193714	0	11	0	4	3	4	7	229	246.4	1180.3	3805.8	707.4	13.3	198.2	159
1840	94.01057487	856.6601798	4221.869222	1928.977804	754	2055.259087	21016.61722	50127.8066	7724.465449	1630537	1459586	47885	123066	1630537	1456522	0	63	0	48	4	11	5.8	258.9	126	1288.9	3074.3	473.7	52.5	132.4	51.8
1880	23.88005258	224.2803155	503.4811042	132.5202103	234.6401577	1641.001314	3984.250411	18544.91423	1023.881367	399934	399934	0	0	399934	399934	0	16	0	16	0	0	6	125.9	410.3	996.2	4637	256	56.1	33.1	58.7
1890	0.126614249	17.12661425	22.16535623	3.266142493	7	83.64598524	408.604432	2318.538435	119.3486779	79929	79929	0	0	79929	79929	0	4	0	4	0	0	0.2	27.7	104.7	511.2	2900.7	149.3	21.4	4.1	8.8
1900	2.029943848	39.26093924	46.82702056	5	28	289.031904	696.7416434	1921.695031	118.9948306	100893	100183	0	710	100893	100183	0	11	0	10	0	1	2	46.4	286.5	690.6	1904.7	117.9	38.9	5	27.9
1920	258.3696581	1355.004264	8815.991157	4186.926292	3994.469299	12361.15568	41781.01309	114544.5001	22582.91197	4079077	4066993	11338	746	4079077	4066993	0	115	0	112	1	2	6.3	216.1	303	1024.3	2808.1	553.6	33.2	102.9	98.2
1950	4	17	85.09090909	41	27	150.0909091	641.5636364	1890.581818	174.4	109073	105271	3802	0	109073	105271	0	5	0	2	3	0	3.7	78	137.6	588.2	1733.3	159.9	15.6	38.9	25.6
1960	7.04546843	79.33374062	276.6195422	50	83	713.0157402	1723.957532	6686.547464	419.2400008	361318	158713	0	3140	161853	158713	199465	27	22	4	0	1	4.4	170.9	440.5	1065.1	4131.2	259	49	31.5	52.3
2000	53.63758802	449.2703148	1508.763301	505	342	1389.359929	9867.206537	26047.2198	4171.826894	944575	743639	12200	188736	944575	743639	0	47	0	29	7	11	5.7	159.7	147.1	1044.6	2757.6	441.7	47.6	67.9	46
2020	25.08451824	170.5613114	665.2254734	235	258	2048.221716	5868.673235	13213.13729	2009.314064	576019	574515	0	1504	576019	574515	0	18	0	17	0	1	4.4	115.5	355.6	1018.8	2293.9	348.8	29.6	40.9	44.9
2030	6.755464104	46.59775733	115.6586108	43	72	245.9298929	1287.139537	3996.547748	424.2104191	149871	105280	0	44591	149871	105280	0	14	0	11	0	3	4.5	77.2	164.1	858.8	2666.7	283.1	31.1	40.8	68.4
2040	0	0	0	0	0	0	0	0	0	110759	0	0	0	0	0	110759	7	7	0	0	0									
2080	103.9932594	1147.581152	2611.572842	1054.891133	1674.152977	6259.573435	17706.33659	54203.09739	14634.6179	2305428	2299174	6254	0	2305428	2299174	0	38	0	37	1	0	4.5	113.3	271.5	768	2351.1	634.8	49.8	45.9	72.8
2120	8	124	435	117	190	1262	3502	16114	1365	498379	498379	0	0	498379	498379	0	24	0	24	0	0	1.6	87.3	253.2	702.7	3233.3	273.9	24.9	23.5	38.1
2160	510.5706494	1843.271798	10244.51248	5650.368264	5924.104792	21448.75741	36786.40258	86448.74522	38647.3063	4449640	4428478	1253	19909	4449640	4428478	0	130	0	125	3	2	11.5	230.2	482	826.7	1942.8	868.5	41.4	127.6	133.8
2180	7.637712083	78.70166209	244.1804796	148	90	310.280156	1358.511136	3508.811543	335.4582697	144298	135775	0	8523	144298	135775	0	20	0	12	0	8	5.3	169.2	215	941.5	2431.6	232.5	54.5	109	66.3
2190	8	93.29083173	145.8844359	64.29083173	115.2908317	655.9321987	913.3982981	3337.044257	332.6174856	145667	145667	0	0	145667	145667	0	10	0	10	0	0	5.5	100.1	450.3	627	2290.9	228.3	64	44.1	79.1
2200	0	23	16	2	6	363.9714567	532.9714567	1305.143701	106.9714567	92118	92118	0	0	92118	92118	0	3	0	3	0	0	0	17.4	395.1	578.6	1416.8	116.1	25	2.2	6.5
2240	3.07195074	8	154.4272536	26	47	410.0841793	1648.305998	6390.876052	471.6897123	242867	234500	1627	6740	242867	234500	0	18	0	14	1	3	1.3	63.6	168.9	678.7	2631.4	194.2	3.3	11.1	20
2281	8.089274073	39.82472239	268.6273728	70	92	549.2025869	926.0240443	4097.942977	240.447844	295638	290646	0	4992	295638	290646	0	14	0	12	0	2	2.7	90.9	185.8	313.2	1386.1	81.3	13.5	24.1	31.7
2290	0	18	21	5	1	162	708	2975	171	154604	154604	0	0	154604	154604	0	10	0	10	0	0	0	13.6	104.8	457.9	1924.3	110.6	11.6	3.2	0.6
2320	22	331	546	82	220	1914	2779	17247	3802	742047	742047	0	0	742047	742047	0	6	0	6	0	0	3	73.6	257.9	374.5	2324.2	512.4	44.6	11.1	29.6
2330	15	57.90772747	281	137	9	66	1538.031138	5136.403657	469.5847736	196656	196656	0	0	196656	90770	0	4	0	4	0	0	7.6	142.9	33.6	782.1	2611.9	238.8	29.4	150.9	9.9
2335	2	20	56	14	9	115	422	1902	63	89752	78946	10806	0	89752	78946	0	6	0	5	1	0	2.2	62.4	128.1	470.2	2119.2	70.2	22.3	17.7	11.4
2340	1	27	30	10	20	132	507	1510	140	57461	57461	0	0	57461	57461	0	3	0	3	0	0	1.7	52.2	229.7	882.3	2627.9	243.6	47	17.4	34.8
2360	4	113.5	309	94	36	398	1411	4079.5	303.5	280694	277248	3446	0	280694	277248	0	12	0	11	1	0	1.4	110.1	141.8	502.7	1453.4	108.1	40.4	33.9	13
2400	8	95	219	39	126	588	3280	9952	2055	340676	340676	0	0	340676	340676	0	10	0	10	0	0	2.3	64.3	172.6	962.8	2921.3	603.2	27.9	11.4	37
2440	9.975780718	94.83532181	227.2815522	74	25	528.3936157	1792.487869	6878.720754	464.4078019	304029	249116	7286	47627	304029	249116	0	8	0	5	1	2	3.3	74.8	173.8	589.6	2262.5	152.8	31.2	29.7	10
2520	2	84	30	4	9	216	819	3220	345	185052	185052	0	0	185052	185052	0	6	0	6	0	0	1.1	16.2	116.7	442.6	1740.1	186.4	45.4	2.2	4.9
2560	27	91	664	342	433	1215	5609	12630	1474	310596	310596	0	0	310596	310596	0	4	0	4	0	0	8.7	213.8	391.2	1805.9	4066.4	474.6	29.3	110.1	139.4
2580	7	238	107	29	145	837.5714286	2537.428571	8952.857143	689	371486	369574	1912	0	371486	369574	0	23	0	22	1	0	1.9	28.8	225.5	683	2410	185.5	64.1	7.8	39.2
2620	3.008154592	65.82030796	107.166509	20	61.28637651	520.0112058	831.5936899	4670.413798	251.2220798	135005	76622	57954	429	135005	76622	0	9	0	6	2	1	2.2	79.4	385.2	616	3459.4	186.1	48.8	26.1	80
2640	68.01037597	311.1732862	864.3262749	377	989	2876.155474	5584.931762	10219.52727	2588.389495	442777	441572	843	362	442777	441572	0	25	0	23	1	1	15.4	195.2	649.6	1261.3	2308.1	584.6	70.3	85.4	224
2650	6.272774522	40.0742339	140.8106387	3	0	240.1722985	1084.784028	3056.073394	315.6354941	143638	34842	0	108796	143638	34842	0	13	0	7	0	6	4.4	98	167.2	755.2	2127.6	219.7	27.9	8.6	0
2655	10	47	288	153	273	963.0909091	1385.545455	5509.363636	588	133136	132455	681	0	133136	132455	0	8	0	7	1	0	7.5	216.3	723.4	1040.7	4138.1	441.7	35.3	115.5	206.1
2670	5.079734669	114.2189626	61.08295378	18.04653723	74.23920401	539.3283464	1387.060896	6537.822465	514.8941483	277068	277068	0	0	277068	277068	0	7	0	7	0	0	1.8	22	194.7	500.6	2359.6	185.8	41.2	6.5	26.8
2680	87	477	3685	1448	1125	6515	13218	44240	7092	1807618	1807618	0	0	1807618	1807618	0	30	0	30	0	0	4.8	203.9	360.4	731.2	2447.4	392.3	26.4	80.1	62.2
2700	48	196	866	394	497	2047	5736	11998	2309	553945	553945	0	0	553945	553945	0	4	0	4	0	0	8.7	156.3	369.5	1035.5	2165.9	416.8	35.4	71.1	89.7
2710	19	114	462	150	229	1503	3222	8257	832	387459	387459	0	0	387459	387459	0	7	0	7	0	0	4.9	119.2	387.9	831.6	2131.1	214.7	29.4	38.7	59.1
2720	13.88581268	135.4998078	154.9194878	35	157	1041.876866	2151.136056	6049.023841	570.2664366	219622	182826	0	36796	219622	182826	0	12	0	10	0	2	6.3	70.5	474.4	979.5	2754.3	259.7	61.7	19.1	85.9
2750	5.041865752	57.2780432	107.5977245	39	95	541.5772465	1044.76367	3886.349258	436.1276447	185244	184499	0	745	185244	184499	0	6	0	5	0	1	2.7	58.1	292.4	564	2098	235.4	30.9	21.1	51.5
2760	22.23143868	125.0204253	497.3329678	279	55	442.4633182	3245.529809	11592.47279	1126.187788	521590	420869	0	100721	521590	420869	0	17	0	11	0	6	4.3	95.3	84.8	622.2	2222.5	215.9	24	66.3	13.1
2800	81.78082559	720.5743475	2843.572539	1173.333048	1715.308721	5839.355924	19443.08646	60810.93317	7537.362506	1972948	1972948	0	0	1972948	1972948	0	55	0	55	0	0	4.1	144.1	296	985.5	3082.2	382	36.5	59.5	86.9
2840	76	269	1750	621	894	3577	8835	25519	8561	1029561	1029561	0	0	1029561	1029561	0	16	0	16	0	0	7.4	170	347.4	858.1	2478.6	831.5	26.1	60.3	86.8
2880	4.755306935	57.71160065	248.7473776	124.0914114	21.9791342	203.699754	1359.240814	3527.969518	395.3845786	104122	52523	0	51599	104122	52523	0	9	0	5	0	4	4.6	238.9	195.6	1305.4	3388.3	379.7	55.4	236.3	41.8
2900	13	181	382	159	237	1684	2779	7530	794	227627	227627	0	0	227627	227627	0	5	0	5	0	0	5.7	167.8	739.8	1220.9	3308	348.8	79.5	69.9	104.1
2920	11	211.7775828	353.5085586	118.8887914	113.8980895	682.138557	2769.020107	7118.165768	816.8079077	285429	285429	0	0	285429	285429	0	12	0	12	0	0	3.9	123.9	239	970.1	2493.8	286.2	74.2	41.7	39.9
2960	77.08429366	140.5465791	904.8675962	405	347	1279.659602	4931.070151	17273.07136	3201.253365	655382	637900	0	17482	655382	637900	0	25	0	22	0	3	11.8	138.1	195.3	752.4	2635.6	488.5	21.4	63.5	54.4
2975	2	38	14	1	7	151	576	2018	72	128917	128917	0	0	128917	128917	0	10	0	10	0	0	1.6	10.9	117.1	446.8	1565.3	55.8	29.5	0.8	5.4
2980	7.146828853	8.800275528	145.3765457	75.98543368	183.9490179	442.5385893	1565.380967	3097.950091	295.1270601	116732	113668	871	2193	116732	113668	0	6	0	3	1	2	6.1	124.5	379.1	1341	2653.9	252.8	7.5	66.8	161.8
2985	1.018380718	23.60288757	17.2352732	1	9	113.6652931	482.4883936	1991.548932	211.7534316	97197	95874	0	1323	97197	95874	0	9	0	8	0	1	1	17.7	116.9	496.4	2049	217.9	24.3	1	9.4
2995	6	43	48	11	55	272	852	3378	424	132327	132327	0	0	132327	132327	0	6	0	6	0	0	4.5	36.3	205.6	643.9	2552.8	320.4	32.5	8.3	41.6
3000	27.21798125	617.6491941	1101.866724	336.0017496	407.0017496	2847.837568	7761.994849	27232.56363	2138.291568	1137958	1130353	0	7605	1137958	1130353	0	37	0	35	0	2	2.4	96.8	250.3	682.1	2393.1	187.9	54.3	29.7	36
3040	4	14	29	7	29	193	250	2631	152	80331	80331	0	0	80331	80331	0	2	0	2	0	0	5	36.1	240.3	311.2	3275.2	189.2	17.4	8.7	36.1
3060	3.95348312	94.2157213	72.83912319	20.06232966	130.6078188	661.6268065	1829.457538	5652.587943	742.847076	232891	226133	5587	1171	232891	226133	0	21	0	18	2	1	1.7	31.3	284.1	785.5	2427.1	319	40.5	8.9	57.8
3080	2	72.05397476	110	37	32	443.925914	1191.620327	4352.053833	318.8252238	239864	239864	0	0	239864	239864	0	8	0	8	0	0	0.8	45.9	185.1	496.8	1814.4	132.9	30	15.4	13.3
3120	77.71261125	374.4648164	2316.603413	1035.506741	901.5067412	4263.898893	16642.29671	38174.88931	4490.628831	1352123	1240124	105429	6570	1352123	1240124	0	40	0	30	4	6	5.7	171.3	315.3	1230.8	2823.3	332.1	27.7	83.5	72.7
3150	11	50	301.7365923	146.9121974	141	702	2097.419554	4744.556241	408.8243949	145415	145415	0	0	145415	145415	0	7	0	7	0	0	7.6	207.5	482.8	1442.4	3262.8	281.1	34.4	101	97
3160	70.81442372	385.0028617	1323.895579	708.9778264	1270.916485	5097.018908	11099.53775	29516.38394	4008.935082	1032941	1029373	3097	471	1032941	1029373	0	38	0	36	1	1	6.9	128.2	493.4	1074.6	2857.5	388.1	37.3	68.9	123.5
3180	4	28	158	72	41	378	786	2367	300	142284	142284	0	0	142284	142284	0	5	0	5	0	0	2.8	111	265.7	552.4	1663.6	210.8	19.7	50.6	28.8
3200	10.51359672	194.1467924	386.1022498	94.93693764	102.8738753	891.1492	3199.413029	11552.81475	874.0903227	353099	330699	4483	17917	353099	330699	0	13	0	9	2	2	3	109.3	252.4	906.1	3271.8	247.5	55	28.7	31.1
3240	20.06247909	203.3302819	801.7026731	364	162	1143.190523	2580.034319	11049.4543	723.4036644	647964	557918	52292	37754	647964	557918	0	59	0	43	5	11	3.1	123.7	176.4	398.2	1705.3	111.6	31.4	65.2	29
3283	39	178	1440	479	233	1472	5105	22789	3759	1001896	1001896	0	0	1001896	1001896	0	33	0	33	0	0	3.9	143.7	146.9	509.5	2274.6	375.2	17.8	47.8	23.3
3285	13.34500404	45.25917945	145.444811	63	33	122.0629769	1274.690771	2523.362712	387.5695529	119279	96374	2436	20469	119279	96374	0	6	0	4	1	1	11.2	121.9	102.3	1068.7	2115.5	324.9	37.9	65.4	34.2
3290	15.36336635	78.91669673	255.5524904	74	121	612.117567	3874.607919	7373.305304	870.6373181	362751	270902	89409	2440	362751	270902	0	26	0	19	3	4	4.2	70.4	168.7	1068.1	2032.6	240	21.8	27.3	44.7
3320	17	229	956	139	161	1543	5482	26540	6288	912693	912693	0	0	912693	912693	0	1	0	1	0	0	1.9	104.7	169.1	600.6	2907.9	689	25.1	15.2	17.6
3350	9	78	155	69	205	793	1412	5266	524	189259	189259	0	0	189259	189259	0	5	0	5	0	0	4.8	81.9	419	746.1	2782.4	276.9	41.2	36.5	108.3
