msa97	mmurd97	mrape97	mrobt97	mrobg97	massg97	massa97	mburg97	mlarc97	mmoto97	mpop97	mpopcm97	mpopg397	mpopl397	mpoprp97	mpopgn97	mpopna97	mct97	mctna97	mctcm97	mctg397	mctl397	mrmurd97	mrrobt97	mrassa97	mrburg97	mrlarc97	mrmoto97	mrrape97	mrrobg97	mrassg97
1150	5	187	101	32	101	678	2201	6699	590	231404	231404	0	0	231404	231404	0	5	0	5	0	0	2.2	43.6	293	951.2	2894.9	255	80.8	13.8	43.6
1240	16	51	334	68	194	1509	4191	12463	917	316872	316872	0	0	316872	316872	0	11	0	11	0	0	5	105.4	476.2	1322.6	3933.1	289.4	16.1	21.5	61.2
1260	2	105	145	43	101	382	1398	5988	405	137915	137915	0	0	137915	137915	0	3	0	3	0	0	1.5	105.1	277	1013.7	4341.8	293.7	76.1	31.2	73.2
1280	57.08327944	335.0877092	2592.620666	797	377	2629.243841	10120.67671	29503.67109	5770.571308	1187094	1064031	59688	63375	1187094	1064031	0	29	0	24	3	2	4.8	218.4	221.5	852.6	2485.4	486.1	28.2	74.9	35.4
1303	0	0	0	0	0	0	0	0	0	188651	0	0	0	0	0	188651	14	14	0	0	0									
1320	14.93119295	137.580579	604.0725245	158	86	1214.849247	3492.688268	10694.22245	1344.348433	405474	296112	8351	101011	405474	296112	0	20	0	12	1	7	3.7	149	299.6	861.4	2637.5	331.5	33.9	53.4	29
1350	1	30	24	2	16	110	771	2892	145	64417	64417	0	0	64417	64417	0	4	0	4	0	0	1.6	37.3	170.8	1196.9	4489.5	225.1	46.6	3.1	24.8
1360	6.556284896	55.23587883	231.9516311	3	3	409.9679014	1763.757324	8182.275641	878.1328041	178242	54525	1970	121747	178242	54525	0	9	0	3	2	4	3.7	130.1	230	989.5	4590.5	492.7	31	5.5	5.5
1400	0	0	0	0	0	0	0	0	0	169524	0	0	0	0	0	169524	12	12	0	0	0									
1440	49.17767146	333.0553072	1062.09427	390	723	3653.876435	6374.682903	22154.32124	3202.906716	535936	533317	766	1853	535936	533317	0	19	0	16	2	1	9.2	198.2	681.8	1189.4	4133.8	597.6	62.1	73.1	135.6
1480	12	74	329.8521702	108.5681135	231	682	2244.397078	6971.930382	1062.136227	253573	253573	0	0	253573	253573	0	18	0	18	0	0	4.7	130.1	269	885.1	2749.5	418.9	29.2	42.8	91.1
1520	122.9952834	563.9249895	3648.142778	1780	2843	9368.572737	19050.42741	51886.578	6051.546315	1320693	1306559	3213	10921	1320693	1306559	0	43	0	38	1	4	9.3	276.2	709.4	1442.5	3928.7	458.2	42.7	136.2	217.6
1540	6	53	81	31	36	353.5	821	3991	188	144577	144577	0	0	144577	144577	0	4	0	4	0	0	4.2	56	244.5	567.9	2760.5	130	36.7	21.4	24.9
1560	41.66053737	130.8632566	683.3242954	369	482	2537.727826	4654.533261	14647.37108	1917.221515	458390	233396	108353	116641	458390	225455	0	24	0	9	7	8	9.1	149.1	553.6	1015.4	3195.4	418.3	28.5	163.7	213.8
1580	2	28	24	8	12	136	438	2815	99	78804	78804	0	0	78804	78804	0	3	0	3	0	0	2.5	30.5	172.6	555.8	3572.2	125.6	35.5	10.2	15.2
1600	777	0	25528	0	0	37132	42112	125954	34000	7762830	2981942	0	0	0	0	4780888	277	274	3	0	0	26.1	856.1	1245.2	1412.2	4223.9	1140.2			
1620	8	84	157	45	46	454	2505	5354	779	197363	197363	0	0	197363	197363	0	6	0	6	0	0	4.1	79.5	230	1269.2	2712.8	394.7	42.6	22.8	23.3
1640	62.13019741	661.7379779	2652.111357	111.0317202	38	2612.701954	11992.39787	42699.89416	6295.782454	1598183	631520	90611	602078	1324209	631520	273974	108	43	36	7	22	4.7	200.3	197.3	905.6	3224.6	475.4	50	17.6	6
1660	8	102	108	108	386	477	2546	2458	392	191866	123612	0	0	123612	123612	68254	7	5	2	0	0	6.5	87.4	385.9	2059.7	1988.5	317.1	82.5	87.4	312.3
1680	121.3251439	1123.744211	5207.714878	1743	676	5650.232807	18655.49242	56691.84279	11511.77576	2238681	1341333	63526	833822	2238681	1315446	0	97	0	44	6	47	5.4	232.6	252.4	833.3	2532.4	514.2	50.2	132.5	51.4
1720	28	271	541	25	105	1244.333333	4425.333333	16921.33333	1289.333333	481825	480478	1347	0	481825	143398	0	8	0	6	2	0	5.8	112.3	258.3	918.5	3511.9	267.6	56.2	17.4	73.2
1740	6	33	101	35	50	321	799	5292	246	124327	124327	0	0	124327	124327	0	3	0	3	0	0	4.8	81.2	258.2	642.7	4256.5	197.9	26.5	28.2	40.2
1760	34.93108088	287.0439799	1271.552698	412.5175662	576.4148602	3449.298754	6056.679226	20265.06665	2444.395819	499415	496271	3144	0	499415	303571	0	14	0	12	2	0	7	254.6	690.7	1212.8	4057.8	489.5	57.5	135.9	189.9
1800	24.08317509	57.46232387	531.2759922	358.6078121	325.9117182	626.7684646	2553.816115	10198.72481	1117.795302	288931	283744	4088	1099	288931	283744	0	13	0	7	4	2	8.3	183.9	216.9	883.9	3529.8	386.9	19.9	126.4	114.9
1840	100.280977	956.3823233	3729.743616	1731	935	3575.99065	19163.61356	57084.92856	8949.24806	1434190	1269262	3396	161532	1434190	1269262	0	40	0	27	1	12	7	260.1	249.3	1336.2	3980.3	624	66.7	136.4	73.7
1880	21	199.3756586	465.5005269	100	433.3756586	2511.420091	5315.224271	22696.74166	1798.295223	397359	383301	14058	0	397359	383301	0	12	0	11	1	0	5.3	117.1	632	1337.6	5711.9	452.6	50.2	26.1	113.1
1890	0	22	21	1	0	48	540	2709	181	78279	78279	0	0	78279	78279	0	3	0	3	0	0	0	26.8	61.3	689.8	3460.7	231.2	28.1	1.3	0
1900	1	18	14	4	31	380	533	2038	97	102301	102301	0	0	102301	102301	0	10	0	10	0	0	1	13.7	371.5	521	1992.2	94.8	17.6	3.9	30.3
1920	279.4970355	1336.931923	6979.909022	3133.952826	4359.758779	13880.07135	33787.92982	109340.2212	24523.99558	3065371	3062278	0	3093	3065371	3062278	0	92	0	91	0	1	9.1	227.7	452.8	1102.2	3566.9	800	43.6	102.3	142.4
1950	11	39	152	80	36	162	686.5454545	2241.545455	217	113008	111752	1256	0	113008	111752	0	5	0	4	1	0	9.7	134.5	143.4	607.5	1983.5	192	34.5	71.6	32.2
1960	3	59	230	40	107	1082	1795	5269	508	361482	157214	0	0	157214	157214	204268	29	24	5	0	0	1.9	146.3	688.2	1141.8	3351.5	323.1	37.5	25.4	68.1
2000	51.43216451	488.6748876	1873.45364	566	384.0720678	2352.570092	9568.068716	31046.46524	5510.54482	963555	811636	29737	122182	963555	692169	0	37	0	26	2	9	5.3	194.4	244.2	993	3222.1	571.9	50.7	81.8	55.5
2020	18	236	790	257	416	2599	6352	14330	1951	462598	462598	0	0	462598	462598	0	17	0	17	0	0	3.9	170.8	561.8	1373.1	3097.7	421.7	51	55.6	89.9
2030	6.047865134	24.22298148	101.0802733	44	45	194.0221189	1110.984418	3348.253053	240.1698861	141885	141256	0	629	141885	141256	0	12	0	11	0	1	4.3	71.2	136.7	783	2359.8	169.3	17.1	31.1	31.9
2040	0	0	0	0	0	0	0	0	0	118006	0	0	0	0	0	118006	7	7	0	0	0									
2080	117.5176539	943.8380682	2305.864505	557.8967536	679.081604	4833.797425	16925.6076	61518.51292	12148.53654	1912885	1712949	102666	97270	1912885	1445982	0	37	0	30	4	3	6.1	120.5	252.7	884.8	3216	635.1	49.3	38.6	47
2120	12.1889722	113.0141066	438.2171854	143	127	818.7865441	3942.687361	18210.81523	1910.794705	419768	408157	0	11611	419768	408157	0	18	0	16	0	2	2.9	104.4	195.1	939.3	4338.3	455.2	26.9	35	31.1
2160	567.364418	2184.682265	11231.72147	5225	5746	22780.59954	39213.85126	142954.0459	50646.13502	4433335	3869161	290507	273667	4433335	3869161	0	130	0	107	10	13	12.8	253.3	513.8	884.5	3224.5	1142.4	49.3	135	148.5
2180	18.19876586	41.92595805	174.4859678	70	74	305.5497212	1292.003656	3696.019037	293.0107192	137662	135050	0	2612	137662	135050	0	14	0	11	0	3	13.2	126.7	222	938.5	2684.9	212.8	30.5	51.8	54.8
2190	3.001467431	98.36934854	140.4240963	63.40777826	98.03889131	589.1370262	1045.938999	3864.147691	275.7784852	123782	123592	0	190	123782	123592	0	11	0	10	0	1	2.4	113.4	475.9	845	3121.7	222.8	79.5	51.3	79.3
2200	0	29	13.98507463	2	8	143	541.7462687	1808.179104	124.9701493	88930	88930	0	0	88930	88930	0	3	0	3	0	0	0	15.7	160.8	609.2	2033.3	140.5	32.6	2.2	9
2240	7	163	123	3	21	351	1894	6869	622	246797	246797	0	0	246797	128013	0	17	0	17	0	0	2.8	49.8	142.2	767.4	2783.3	252	66	2.3	16.4
2281	2.416201516	51.90111271	244.0645142	53	32	522.0440476	1371.789506	5447.201973	300.4093229	260996	233408	3239	24349	260996	233408	0	15	0	11	2	2	0.9	93.5	200	525.6	2087.1	115.1	19.9	22.7	13.7
2290	2	19	38	14	4	176	772	3554	191	144391	144391	0	0	144391	144391	0	10	0	10	0	0	1.4	26.3	121.9	534.7	2461.4	132.3	13.2	9.7	2.8
2320	32	281	1107	220	570	3896	3856	32704	3771	703190	703190	0	0	703190	703190	0	5	0	5	0	0	4.6	157.4	554	548.4	4650.8	536.3	40	31.3	81.1
2330	7	56	158	39	7	774	1734	5959	677	167184	167184	0	0	167184	167184	0	4	0	4	0	0	4.2	94.5	463	1037.2	3564.3	404.9	33.5	23.3	4.2
2335	1	16	43	10	11	198	483	2523	54	94352	94352	0	0	94352	94352	0	6	0	6	0	0	1.1	45.6	209.9	511.9	2674	57.2	17	10.6	11.7
2340	5	23	42	14	69	273	991	2798	280	57957	57957	0	0	57957	57957	0	3	0	3	0	0	8.6	72.5	471	1709.9	4827.7	483.1	39.7	24.2	119.1
2360	7	92.76363636	400.2727273	98	75	447.7272727	2020.418182	6179.363636	688.1818182	279554	214272	65282	0	279554	214272	0	13	0	8	5	0	2.5	143.2	160.2	722.7	2210.4	246.2	33.2	45.7	35
2400	5	136	419.5	120	158	692	4233	15608	1705.5	314195	314195	0	0	314195	314195	0	10	0	10	0	0	1.6	133.5	220.2	1347.3	4967.6	542.8	43.3	38.2	50.3
2440	7.58413046	56.35729749	198.572098	64	20	699.0278743	1920.868466	7242.995503	600.8397145	292274	228316	0	18815	247131	228316	45143	9	3	5	0	1	3.1	80.4	282.9	777.3	2930.8	243.1	22.8	28	8.8
2520	5	59	22	0	0	111	650	4496	356	163298	163298	0	0	163298	110078	0	7	0	7	0	0	3.1	13.5	68	398	2753.2	218	36.1	0	0
2560	31	132	792	407	308	951	4989	11396	1063	300747	300747	0	0	300747	300747	0	4	0	4	0	0	10.3	263.3	316.2	1658.9	3789.2	353.5	43.9	135.3	102.4
2580	3	95	58	17	75	505.7272727	1554.090909	6763	472.2727273	249368	247874	1494	0	249368	247874	0	13	0	12	1	0	1.2	23.3	202.8	623.2	2712.1	189.4	38.1	6.9	30.3
2620	4.380579388	47.17268628	53.71899177	13	30	417.4197579	1171.635624	5968.679994	262.4354945	127295	120180	0	7115	127295	120180	0	8	0	5	0	3	3.4	42.2	327.9	920.4	4688.9	206.2	37.1	10.8	25
2640	29.28139022	255.3897706	1062.641025	493	876	3032.585216	6355.682222	15384.69051	4058.680621	445951	429150	8497	8304	445951	429150	0	26	0	19	3	4	6.6	238.3	680	1425.2	3449.9	910.1	57.3	114.9	204.1
2650	5.141388582	17.65866388	82.19101385	28	38	227.9270222	844.631238	3928.548763	104.4096157	138890	137032	0	1858	138890	137032	0	11	0	9	0	2	3.7	59.2	164.1	608.1	2828.5	75.2	12.7	20.4	27.7
2655	17	64	213	81	169	854	1646	4587	459	124334	124334	0	0	124334	124334	0	6	0	6	0	0	13.7	171.3	686.9	1323.9	3689.3	369.2	51.5	65.1	135.9
2670	4	157	53.09090909	18	50	401.2727273	1405.727273	7051.181818	364.0909091	226106	222142	3964	0	226106	222142	0	5	0	4	1	0	1.8	23.5	177.5	621.7	3118.5	161	69.4	8.1	22.5
2680	64	481	4016	761	677	6238	18450	54821	13328	1452443	1452443	0	0	1452443	967293	0	23	0	23	0	0	4.4	276.5	429.5	1270.3	3774.4	917.6	33.1	78.7	70
2700	25	214	711	308	313	1437	4585	12055	2749	385893	385893	0	0	385893	385893	0	4	0	4	0	0	6.5	184.2	372.4	1188.2	3123.9	712.4	55.5	79.8	81.1
2710	23	129	616	235	330	1710	3786	9166	982	292254	292254	0	0	292254	292254	0	7	0	7	0	0	7.9	210.8	585.1	1295.4	3136.3	336	44.1	80.4	112.9
2720	10.03455159	76.30322887	73.52704066	18	86	528.4794633	1471.863256	5953.747056	636.5062795	190019	189238	0	781	190019	189238	0	13	0	12	0	1	5.3	38.7	278.1	774.6	3133.2	335	40.2	9.5	45.4
2750	7	51	99	38	53	629	1905	3689	304	168881	168881	0	0	168881	168881	0	6	0	6	0	0	4.1	58.6	372.5	1128	2184.4	180	30.2	22.5	31.4
2760	43.47239212	162.2379729	608.2886303	273	116	793.5007872	3823.412218	15700.19154	2076.165364	478179	384173	15143	78863	478179	384173	0	16	0	9	2	5	9.1	127.2	165.9	799.6	3283.3	434.2	33.9	71.1	30.2
2800	104.6341945	692.3508338	2291.733107	875.0799008	1382.306674	5986.724807	14906.52878	51732.53696	7938.731167	1548794	1548794	0	0	1548794	1548794	0	49	0	49	0	0	6.8	148	386.5	962.5	3340.2	512.6	44.7	56.5	89.3
2840	90	361	2283	888	1259	5648	11443	29491	10440	856862	856862	0	0	856862	856862	0	16	0	16	0	0	10.5	266.4	659.1	1335.5	3441.7	1218.4	42.1	103.6	146.9
2880	9	46.0628468	127.1885404	60.0628468	187.1256936	802.1256936	1154.073945	3641.343908	453.5027744	102794	102794	0	0	102794	102794	0	8	0	8	0	0	8.8	123.7	780.3	1122.7	3542.4	441.2	44.8	58.4	182
2900	11	177	477	197	337	1791	3673	11164	1237	202746	202746	0	0	202746	202746	0	5	0	5	0	0	5.4	235.3	883.4	1811.6	5506.4	610.1	87.3	97.2	166.2
2920	16	135	335	128	150	1335	3757	8830	1270	248220	248220	0	0	248220	248220	0	12	0	12	0	0	6.4	135	537.8	1513.6	3557.3	511.6	54.4	51.6	60.4
2960	123.8827114	259.1030467	1405.690673	682	715	2854.957283	5765.786878	18160.60926	5122.623301	631914	550941	66058	14915	631914	550941	0	24	0	19	3	2	19.6	222.4	451.8	912.4	2873.9	810.7	41	123.8	129.8
2975	0.145736339	17.54782447	17.13013986	0	10	302.9970842	610.6326808	2358.230623	72.55028491	121894	96880	16488	8526	121894	96880	0	11	0	7	2	2	0.1	14.1	248.6	501	1934.7	59.5	14.4	0	10.3
2980	6	33.99805353	171.9844282	59.99221411	188.9863747	518.9571776	1428.881265	3763.53674	294.9727494	114732	114732	0	0	114732	114732	0	5	0	5	0	0	5.2	149.9	452.3	1245.4	3280.3	257.1	29.6	52.3	164.7
2985	0	33	12	1	6	70	579	2881.5	324	104790	96230	8560	0	104790	96230	0	9	0	7	2	0	0	11.5	66.8	552.5	2749.8	309.2	31.5	1	6.2
2995	4	23	25	8	62	286.0909091	816.2727273	3523.909091	200	110341	109972	369	0	110341	109972	0	5	0	4	1	0	3.6	22.7	259.3	739.8	3193.7	181.3	20.8	7.3	56.4
3000	39.37394881	389.0281898	954.8205375	301	531	3377.929007	8862.178428	28752.20668	3035.140011	1013769	810463	25815	177491	1013769	810463	0	38	0	23	3	12	3.9	94.2	333.2	874.2	2836.2	299.4	38.4	37.1	65.5
3040	0	0	0	0	0	0	0	0	0	83400	0	0	0	0	0	83400	3	3	0	0	0									
3060	6.143084346	54.85115373	60.38238553	4	11	426.3929753	1236.945996	5118.221381	456.7928204	153429	140277	8828	4324	153429	28478	0	18	0	10	5	3	4	39.4	277.9	806.2	3335.9	297.7	35.8	14	38.6
3080	6	26	58	9	16	235	1090	6260	334	210852	210852	0	0	210852	210852	0	5	0	5	0	0	2.8	27.5	111.5	517	2968.9	158.4	12.3	4.3	7.6
3120	88.24925375	426.9829545	2190.08431	924.8843112	1426.768622	4421.001373	15742.45324	42189.81536	4168.038525	1162585	1159850	0	2735	1162585	1159850	0	37	0	34	0	3	7.6	188.4	380.3	1354.1	3629	358.5	36.7	79.7	123
3150	12	47	258.0496304	127	192.4297782	747.0084477	2394.487856	5503.133052	391.719113	122169	122169	0	0	122169	122169	0	7	0	7	0	0	9.8	211.2	611.5	1960	4504.5	320.6	38.5	104	157.5
3160	52.11103268	440.2239327	1572.105503	667.7497097	1683.075749	6820.738402	11046.33253	30957.91057	3622.035398	896363	893704	1501	1158	896363	893704	0	38	0	35	2	1	5.8	175.4	760.9	1232.4	3453.7	404.1	49.1	74.7	188.3
3180	6	31	119	36	60	366	709	2048	319	128820	128820	0	0	128820	128820	0	4	0	4	0	0	4.7	92.4	284.1	550.4	1589.8	247.6	24.1	27.9	46.6
3200	8.498372962	144.9428479	326.907078	58.96827979	62	938.6997371	2952.125561	10508.31034	787.5616625	315190	215677	9937	89576	315190	215677	0	11	0	7	1	3	2.7	103.7	297.8	936.6	3334	249.9	46	27.3	28.7
3240	18.71974805	190.6357274	797.655341	51.84031621	50	923.1454292	3025.325453	13457.73947	1214.235885	608005	378167	218151	11687	608005	378167	0	62	0	32	23	7	3.1	131.2	151.8	497.6	2213.4	199.7	31.4	13.7	13.2
3283	35	174	1553.2	513	116	1633	6576.6	25401	4321.2	1115154	940372	8468	166314	1115154	940372	0	36	0	32	1	3	3.1	139.3	146.4	589.7	2277.8	387.5	15.6	54.6	12.3
3285	13.11333391	43.98423466	97.17037293	2	0	178.8428658	1422.95286	3036.951821	246.7007528	106078	11798	48798	45482	106078	11798	0	5	0	2	1	2	12.4	91.6	168.6	1341.4	2862.9	232.6	41.5	17	0
3290	16.10653661	76.42013668	199.7983616	66	250	781.0021087	3038.420258	7360.630453	622.3401376	321101	319932	0	1169	321101	319932	0	23	0	20	0	3	5	62.2	243.2	946.3	2292.3	193.8	23.8	20.6	78.1
3320	34	257	1214	120	173	1131	8755	36430	5589	880272	880272	0	0	880272	880272	0	1	0	1	0	0	3.9	137.9	128.5	994.6	4138.5	634.9	29.2	13.6	19.7
3350	13.44997366	67.41596136	215.8762598	70	138	966.3997365	1927.205109	5884.45798	593.7346092	188869	154488	0	34381	188869	154488	0	6	0	4	0	2	7.1	114.3	511.7	1020.4	3115.6	314.4	35.7	45.3	89.3
3360	350	1423	10391	5494	4423	19460	40953	111614	29059	3864390	3864390	0	0	3864390	3864390	0	52	0	52	0	0	9.1	268.9	503.6	1059.8	2888.3	752	36.8	142.2	114.5
3400	9.04618576	106.3686652	211.9323461	60	23	472.4960892	2368.320055	5473.152582	542.4867285	318848	163260	0	64351	227611	163260	91237	27	14	11	0	2	4	93.1	207.6	1040.5	2404.6	238.3	46.7	36.8	14.1
3440	26.08454398	131.3938512	430.908082	28	74	1263.337956	3202.336548	11070.37065	1322.83266	323619	322508	0	1111	323619	158384	0	9	0	8	0	1	8.1	133.2	390.4	989.5	3420.8	408.8	40.6	17.7	46.7
