msa08	mmurd08	mrape08	mrobt08	mrobg08	massg08	massa08	mburg08	mlarc08	mmoto08	mpop08	mpopcm08	mpopg308	mpopl308	mpoprp08	mpopgn08	mpopna08	mct08	mctna08	mctcm08	mctg308	mctl308	mrmurd08	mrrobt08	mrassa08	mrburg08	mrlarc08	mrmoto08	mrrape08	mrrobg08	mrassg08
380	10	265	551	143	270	1952	1276	8088	808	301010	301010	0	0	301010	301010	0	4	0	4	0	0	3.3	183.1	648.5	423.9	2687	268.4	88	47.5	89.7
440	14.08976662	218.5943505	325.9809756	132	181	1235.1569	3158.624777	9973.401012	845.3212139	636037	624993	7342	3702	636037	624993	0	28	0	26	1	1	2.2	51.3	194.2	496.6	1568.1	132.9	34.4	21.1	29
450	15.54994869	59.12726512	289.7459277	185.9941007	130.0425868	562.0396065	1737.463142	3779.556722	347.3943209	113559	59115	0	54444	113559	59115	0	10	0	6	0	4	13.7	255.2	494.9	1530	3328.3	305.9	52.1	314.6	220
460	5	69.05619981	66	13	27	433.6955868	1479.39523	7730.240304	302.844655	382610	381149	1461	0	382610	381149	0	26	0	25	1	0	1.3	17.2	113.4	386.7	2020.4	79.2	18	3.4	7.1
480	7.139567079	62.26945473	313.496746	140	70	459.4533217	2012.717554	4791.395699	671.1141179	250416	239242	8993	2181	250416	239242	0	11	0	5	3	3	2.9	125.2	183.5	803.7	1913.4	268	24.9	58.5	29.3
500	3.80452122	62.49368927	256.156861	78	68	411.6800293	2146.091498	5837.568796	534.0146786	175167	141967	4234	28966	175167	141967	0	7	0	4	2	1	2.2	146.2	235	1225.2	3332.6	304.9	35.7	54.9	47.9
520	392.5977949	1175.884292	12235.0929	7312.495304	3424.515232	13792.09424	57144.55415	127457.8221	26673.17636	5238999	5002082	232886	4031	5238999	4322190	0	111	0	91	17	3	7.5	233.5	263.3	1090.8	2432.9	509.1	22.4	169.2	79.2
560	21.07989353	98.30802325	601.7115672	160	100	910.4209832	2814.555251	10609.69831	557.0729657	367106	364658	0	2448	367106	364658	0	33	0	32	0	1	5.7	163.9	248	766.7	2890.1	151.7	26.8	43.9	27.4
580	6	65.51905059	183.2359783	135.4269837	150.651643	363.2941415	2149.004153	4063.907594	208.8046007	132798	132798	0	0	132798	132798	0	5	0	5	0	0	4.5	138	273.6	1618.3	3060.2	157.2	49.3	102	113.4
600	36.292769	257.0449968	985.2177524	500	343	867.8045324	5867.764993	16065.08218	2484.363207	508739	499629	7200	1910	508739	499629	0	20	0	17	2	1	7.1	193.7	170.6	1153.4	3157.8	488.3	50.5	100.1	68.7
640	33	474	1547	519	679	3638	12991	47862	3477	1646660	1646660	0	0	1646660	1646660	0	42	0	42	0	0	2	93.9	220.9	788.9	2906.6	211.2	28.8	31.5	41.2
680	57	233	1289	287	334	3052	9252	17422	5233	804287	804287	0	0	804287	804287	0	10	0	10	0	0	7.1	160.3	379.5	1150.3	2166.1	650.6	29	35.7	41.5
720	300	536	7158	1320	708	12298	19121	64944	11189	2666452	2666452	0	0	2666452	2031903	0	17	0	17	0	0	11.3	268.4	461.2	717.1	2435.6	419.6	20.1	65	34.8
733	2	14	38	5	7	59	818	3857	155	148610	148610	0	0	148610	148610	0	13	0	13	0	0	1.3	25.6	39.7	550.4	2595.4	104.3	9.4	3.4	4.7
743	1	82	97	23	58	822	2184	4292	228	223304	223304	0	0	223304	223304	0	15	0	15	0	0	0.4	43.4	368.1	978	1922	102.1	36.7	10.3	26
760	96.63003579	146.2742755	1392.996056	843	928	2747.497845	8073.492784	19236.8145	1983.166959	681443	675192	0	6251	681443	674657	0	16	0	15	0	1	14.2	204.4	403.2	1184.8	2823	291	21.5	125	137.6
840	18	168	599	269	272	1248	4537	8988	976	375242	375242	0	0	375242	375242	0	18	0	18	0	0	4.8	159.6	332.6	1209.1	2395.3	260.1	44.8	71.7	72.5
860	2	70	87	15	43	285	1458	5364	374	196614	196614	0	0	196614	196614	0	9	0	9	0	0	1	44.2	145	741.6	2728.2	190.2	35.6	7.6	21.9
870	2.059116969	111.0343064	105.1728339	35.99706118	54.99804079	411.7053045	1049.884403	3791.545743	220.615444	157892	155213	241	2438	157892	155213	0	19	0	15	1	3	1.3	66.6	260.8	664.9	2401.4	139.7	70.3	23.2	35.4
875	34	77	1565	349	190	1804.272727	4657.090909	17720.27273	2490	1383481	1383481	0	0	1383481	1383481	0	86	0	86	0	0	2.5	113.1	130.4	336.6	1280.8	180	5.6	25.2	13.7
880	2	53	54	6	29	236	761	3977	332	141582	141582	0	0	141582	141582	0	3	0	3	0	0	1.4	38.1	166.7	537.5	2809	234.5	37.4	4.2	20.5
920	25.11227132	111.9675644	344.9150554	120	54	344.5371545	3306.822925	9414.692098	1067.954019	344847	263219	14008	67620	344847	169805	0	12	0	9	1	2	7.3	100	99.9	958.9	2730.1	309.7	32.5	70.7	31.8
960	2	85	131	23	22	364.4943467	1078.977387	5639.471734	145	245658	245658	0	0	245658	245658	0	10	0	10	0	0	0.8	53.3	148.4	439.2	2295.7	59	34.6	9.4	9
1000	113.3191518	435.6971255	2628.803325	700.974384	479.888091	2863.376128	12908.52532	31193.22537	4068.489897	985042	879721	51118	54203	985042	649507	0	58	0	46	5	7	11.5	266.9	290.7	1310.5	3166.7	413	44.2	107.9	73.9
1010	2	48	14	2	1	158	321	1826	143	104611	104611	0	0	104611	104611	0	5	0	5	0	0	1.9	13.4	151	306.9	1745.5	136.7	45.9	1.9	1
1020	3	41	54	22	13	230	973	2858	219	129586	129586	0	0	129586	129586	0	2	0	2	0	0	2.3	41.7	177.5	750.9	2205.5	169	31.6	17	10
1040	7	0	74	0	0	382	610	1510	109	165802	76829	0	0	0	0	88973	10	8	2	0	0	9.1	96.3	497.2	794	1965.4	141.9			
1080	5	225	127	40	161	1043	2805	9669	661	568073	568073	0	0	568073	568073	0	9	0	9	0	0	0.9	22.4	183.6	493.8	1702.1	116.4	39.6	7	28.3
1123	154.294521	1506.242572	6456.278156	1544	1743	18007.87085	30333.58413	100750.5549	11549.65178	6251352	6116912	17784	116656	6251352	6116912	0	301	0	279	3	19	2.5	103.3	288.1	485.2	1611.7	184.8	24.1	25.2	28.5
1125	2.028443847	71.51104112	89.52431491	17	48	440.3556743	1179.939514	6070.754191	329.1502741	293331	291974	0	1357	293331	291974	0	8	0	7	0	1	0.7	30.5	150.1	402.3	2069.6	112.2	24.4	5.8	16.4
1145	6.940974935	73.58339845	124.7604736	68.52779948	54.87852377	377.1043457	1662.223177	4733.194687	400.4482178	301347	301347	0	0	301347	301347	0	17	0	17	0	0	2.3	41.4	125.1	551.6	1570.7	132.9	24.4	22.7	18.2
1150	5	195	112	27	61	791	1676	4416	313	237527	237527	0	0	237527	237527	0	5	0	5	0	0	2.1	47.2	333	705.6	1859.2	131.8	82.1	11.4	25.7
1240	13	133	321	40	130	1199	4081	14323	764	394064	394064	0	0	394064	394064	0	12	0	12	0	0	3.3	81.5	304.3	1035.6	3634.7	193.9	33.8	10.2	33
1260	5	92	157	77	140	634	1849	5457	325	173355	173355	0	0	173355	173355	0	3	0	3	0	0	2.9	90.6	365.7	1066.6	3147.9	187.5	53.1	44.4	80.8
1280	44	286	2001.300077	739	626	3162.300077	7857.702226	24422.90714	2661	1122844	1122844	0	0	1122844	1122844	0	28	0	28	0	0	3.9	178.2	281.6	699.8	2175.1	237	25.5	65.8	55.8
1303	1	60	57	8	21	283	1455	5800	252	207874	207874	0	0	207874	207874	0	15	0	15	0	0	0.5	27.4	136.1	699.9	2790.2	121.2	28.9	3.8	10.1
1320	13.14564721	163.1587197	519.9128087	143.9835764	59.99726273	475.0244638	3728.111685	9218.462883	790.6111731	407281	364171	2524	40586	407281	360962	0	24	0	17	3	4	3.2	127.7	116.6	915.4	2263.4	194.1	40.1	39.9	16.6
1350	1	36	21	7	6	136	500	2121	152	73249	73249	0	0	73249	73249	0	4	0	4	0	0	1.4	28.7	185.7	682.6	2895.6	207.5	49.1	9.6	8.2
1360	5.176462027	46.46594371	144.4432719	22	36	329.1981636	1616.188719	5189.802396	432.6763857	207997	199273	2009	6715	207997	199273	0	6	0	4	1	1	2.5	69.4	158.3	777	2495.1	208	22.3	11	18.1
1400	10	0	188	0	0	969	1659	3554	190	191414	175869	0	0	0	0	15545	12	8	4	0	0	5.7	106.9	551	943.3	2020.8	108			
1440	49.02417393	263.160427	1335.814771	861	779	2933.456951	5405.105998	17528.14415	2705.42791	643759	642574	837	348	643759	642574	0	24	0	22	1	1	7.6	207.5	455.7	839.6	2722.8	420.3	40.9	134	121.2
1480	11.36816664	66.74451494	218.0642698	61.34132361	181.3413236	819.6674355	1866.91106	6107.167716	668.1424001	245837	232576	5198	8063	245837	232576	0	23	0	10	3	10	4.6	88.7	333.4	759.4	2484.2	271.8	27.1	26.4	78
1520	142.470854	563.5505729	4058.579186	2685.267511	2687.445851	7155.392152	22273.60903	55412.5147	7965.418313	1888912	1771527	98662	18723	1888912	1629168	0	47	0	38	5	4	7.5	214.9	378.8	1179.2	2933.6	421.7	29.8	164.8	165
1540	10	60	125	48	47	215	613	3810	292	179195	179195	0	0	179195	179195	0	4	0	4	0	0	5.6	69.8	120	342.1	2126.2	163	33.5	26.8	26.2
1560	27	123.2727273	616.5429545	358.665	502.3325	2349.995	5264.478019	15595.65833	1780.117879	504948	488556	16392	0	504948	488556	0	27	0	22	5	0	5.3	122.1	465.4	1042.6	3088.6	352.5	24.4	73.4	102.8
1580	3	29	30	12	21	123	412	2587	144	87931	87931	0	0	87931	87931	0	3	0	3	0	0	3.4	34.1	139.9	468.5	2942.1	163.8	33	13.6	23.9
1600	568	0	18837.67273	0	0	20949.10909	37879.2	137444.3273	22854.72727	8709491	5683535	31536	0	0	0	2994420	312	203	107	2	0	9.9	329.6	366.6	662.8	2404.9	399.9			
1620	7	92	169	28	44	568	1860	4016	787	219628	219628	0	0	219628	219628	0	6	0	6	0	0	3.2	76.9	258.6	846.9	1828.5	358.3	41.9	12.7	20
1640	102.1513138	674.106618	3441.842292	1382.199667	617.249584	2555.468662	13441.89015	39614.51109	3250.384112	1755084	1499483	62221	193380	1755084	1494316	0	112	0	81	9	22	5.8	196.1	145.6	765.9	2257.1	185.2	38.4	92.5	41.3
1660	7.025256631	96.389794	305.1357065	179	339	961.7418656	2411.120849	5332.249379	498.8369989	239017	237001	1001	1015	239017	237001	0	7	0	5	1	1	2.9	127.7	402.4	1008.8	2230.9	208.7	40.3	75.5	143
1680	82.92562364	854.0851444	4981.544201	2076	805.5669394	3196.9584	18643.48344	40235.78876	7805.32451	2192103	1465007	138324	588772	2192103	1465007	0	116	0	65	11	40	3.8	227.2	145.8	850.5	1835.5	356.1	39	141.7	55
1720	31.0180892	416.3250026	554.3334442	219	308	1956.192962	4284.663838	13507.21721	1395.650668	596734	595871	0	863	596734	595871	0	8	0	7	0	1	5.2	92.9	327.8	718	2263.5	233.9	69.8	36.8	51.7
1740	6	26	152	57	51	352	1132	3949	209	154400	153486	914	0	154400	153486	0	6	0	5	1	0	3.9	98.4	228	733.2	2557.6	135.4	16.8	37.1	33.2
1760	35	203.7273219	1090.181966	665.7273219	880.0001803	3337.818756	5377.910189	17225.82164	2677.818575	612014	612014	0	0	612014	612014	0	17	0	17	0	0	5.7	178.1	545.4	878.7	2814.6	437.5	33.3	108.8	143.8
1800	34.77743298	88.69261563	698.3231285	518.2015453	385.5246557	701.3459669	3902.327347	10993.88625	1875.533415	275256	239766	25890	9600	275256	239766	0	11	0	8	1	2	12.6	253.7	254.8	1417.7	3994.1	681.4	32.2	216.1	160.8
1840	113.324211	923.7211408	4164.810616	1915.959974	655	1945.817336	20320.81905	47678.53639	6374.737493	1690416	1534337	104881	51198	1690416	1534337	0	69	0	48	9	12	6.7	246.4	115.1	1202.1	2820.5	377.1	54.6	124.9	42.7
1880	18.98607612	237.1237814	532.1698821	109.9252507	316.2978677	1789.308126	4579.886375	16247.87631	810.4526797	390798	390798	0	0	390798	390798	0	16	0	16	0	0	4.9	136.2	457.9	1171.9	4157.6	207.4	60.7	28.1	80.9
1890	1	21.41221009	19.72309932	4.898679147	3.155444618	70.20956838	343.1560894	1527.68235	109.6356318	81844	81844	0	0	81844	81844	0	4	0	4	0	0	1.2	24.1	85.8	419.3	1866.6	134	26.2	6	3.9
1900	5.030958326	25.23078025	43.81758124	7	35	388.9461529	667.689296	2022.664682	78.59435378	98503	96914	911	678	98503	96914	0	11	0	9	1	1	5.1	44.5	394.9	677.8	2053.4	79.8	25.6	7.2	36.1
1920	260.4445013	1199.228192	8755.846251	4797.832428	3121.596784	9167.606892	43455.06083	108176.5977	20131.9336	4282644	4281874	0	770	4282644	4281874	0	117	0	115	0	2	6.1	204.4	214.1	1014.7	2525.9	470.1	28	112	72.9
1950	12	19	129	93	51	176	753	2463	149	104868	104868	0	0	104868	104868	0	5	0	5	0	0	11.4	123	167.8	718	2348.7	142.1	18.1	88.7	48.6
1960	11	51	283	51	85	944	2164	7039	516	359917	260314	3312	0	163512	160200	96291	27	15	11	1	0	4.2	107.3	358.1	820.9	2670.1	195.7	31.2	31.8	53.1
2000	51.2774903	370.831229	1465.690861	440	283	1408.525935	8255.41287	23507.59626	2682.265666	932522	772369	124558	35595	932522	772369	0	49	0	38	7	4	5.5	157.2	151	885.3	2520.9	287.6	39.8	57	36.6
2020	15	176	779	274	364	2265	5640	14186	1585	595162	595162	0	0	595162	592400	0	18	0	18	0	0	2.5	130.9	380.6	947.6	2383.6	266.3	29.6	46.3	61.4
2030	6	40	134	51	55	212.6363636	1540.818182	3979	185.5454545	150252	146990	3262	0	150252	146990	0	13	0	12	1	0	4	89.2	141.5	1025.5	2648.2	123.5	26.6	34.7	37.4
2040	12	0	187	0	0	499	1314	2245	223	107934	98279	0	0	0	0	9655	7	5	2	0	0	12.2	190.3	507.7	1337	2284.3	226.9			
2080	80.96232374	1062.34189	2241.624706	859.8879504	1356.275344	5444.297096	14207.50452	46817.67449	8996.666257	2394848	2394848	0	0	2394848	2394848	0	38	0	38	0	0	3.4	93.6	227.3	593.3	1954.9	375.7	44.4	35.9	56.6
2120	16	282	379	87	208	1203	3178	12442	1051	529714	529714	0	0	529714	529714	0	24	0	24	0	0	3	71.5	227.1	599.9	2348.8	198.4	53.2	16.4	39.3
2160	396.4474994	1489.766247	9078.744578	4968	5188	18819.6036	37357.79665	79528.55769	27614.58343	4400351	4348118	33778	18455	4400351	4348118	0	130	0	123	5	2	9	206.3	427.7	849	1807.3	627.6	33.9	114.3	119.3
2180	3.381962428	55.16646878	244.6863264	135.2530266	87.10308491	334.5839144	1355.513228	3911.047744	294.3644787	146605	141405	0	5200	146605	141405	0	20	0	16	0	4	2.3	166.9	228.2	924.6	2667.7	200.8	37.6	95.6	61.6
2190	8	98.54532578	196.3930595	96.51487252	149.0906516	741.4532578	1150.876771	3881.050992	353.8477337	155344	155344	0	0	155344	155344	0	10	0	10	0	0	5.1	126.4	477.3	740.9	2498.4	227.8	63.4	62.1	96
2200	0	25.95931067	25	2	1	366	575.7151747	1541.372427	95.91862135	92937	92937	0	0	92937	92937	0	3	0	3	0	0	0	26.9	393.8	619.5	1658.5	103.2	27.9	2.2	1.1
2240	4.037384725	16.00726925	171.2949653	35	37	338.9533933	1394.43769	6766.384263	408.3200127	239443	236533	0	2910	239443	236533	0	18	0	17	0	1	1.7	71.5	141.6	582.4	2825.9	170.5	6.7	14.8	15.6
2281	5.066865891	45.48629739	246.7523081	69	128	595.0878864	1003.508261	4470.897941	213.9029252	294181	289253	1776	3152	294181	289253	0	14	0	12	1	1	1.7	83.9	202.3	341.1	1519.8	72.7	15.5	23.9	44.3
2290	2	30	23	4	2	105	661	2672	110	158895	158895	0	0	158895	158895	0	10	0	10	0	0	1.3	14.5	66.1	416	1681.6	69.2	18.9	2.5	1.3
2320	19	212	517	122	268	2494	2734	17225	3105	741662	741662	0	0	741662	741662	0	6	0	6	0	0	2.6	69.7	336.3	368.6	2322.5	418.7	28.6	16.4	36.1
2330	8	69	203.9500279	84	3	33	1768.450307	4917.104969	471.7001675	199699	199699	0	0	199699	199699	0	4	0	4	0	0	4	102.1	16.5	885.6	2462.3	236.2	34.6	42.1	1.5
2335	4	18	37	9	13	145	441	1652	39	87619	81764	5855	0	87619	81764	0	5	0	4	1	0	4.6	42.2	165.5	503.3	1885.4	44.5	20.5	11	15.9
2340	0	26	36	13	21	156	637	1655	119	57704	57704	0	0	57704	57704	0	3	0	3	0	0	0	62.4	270.3	1103.9	2868.1	206.2	45.1	22.5	36.4
2360	9	127	360	108	57	357	1750	4889	270	278759	275465	3294	0	278759	275465	0	12	0	11	1	0	3.2	129.1	128.1	627.8	1753.8	96.9	45.6	39.2	20.7
2400	8	110	302	73	91	713	3048	11326	2130	346191	346191	0	0	346191	346191	0	10	0	10	0	0	2.3	87.2	206	880.4	3271.6	615.3	31.8	21.1	26.3
2440	15.65532627	96.92657843	170.7328079	59	20	507.6992141	1797.569273	7480.157139	421.5634113	303804	260087	17569	26148	303804	260087	0	8	0	5	1	2	5.2	56.2	167.1	591.7	2462.2	138.8	31.9	22.7	7.7
2520	0	70	36	2	3	258	779	3727	320	194942	194942	0	0	194942	194942	0	6	0	6	0	0	0	18.5	132.3	399.6	1911.9	164.2	35.9	1	1.5
2560	36	109	873	412	478	1487	5606	13147	1314	307781	307781	0	0	307781	307781	0	4	0	4	0	0	11.7	283.6	483.1	1821.4	4271.5	426.9	35.4	133.9	155.3
2580	6	236	92	28	121	915.2	2491.6	7327.6	474	409157	407715	1442	0	409157	407715	0	25	0	23	2	0	1.5	22.5	223.7	609	1790.9	115.8	57.7	6.9	29.7
2620	3	82.38795729	70.55761501	19	67	374.9583216	753.6155754	4149.704231	132.1395509	134735	127818	6917	0	134735	127818	0	9	0	8	1	0	2.2	52.4	278.3	559.3	3079.9	98.1	61.1	14.9	52.4
2640	37.00855959	242.4853608	939.3171595	513	714	2048.64193	5483.531883	8456.748113	1605.437592	430816	422449	8014	353	430816	422449	0	26	0	23	2	1	8.6	218	475.5	1272.8	1963	372.7	56.3	121.4	169
2650	6	48	127	57	43	391	1374.666667	3663	194.3333333	143463	142267	1196	0	143463	142267	0	13	0	12	1	0	4.2	88.5	272.5	958.2	2553.3	135.5	33.5	40.1	30.2
2655	13	68	255	126	249	942	1429	4948.454545	558	133246	133246	0	0	133246	133246	0	8	0	8	0	0	9.8	191.4	707	1072.5	3713.8	418.8	51	94.6	186.9
2670	5.088926174	133.4283308	68.40412212	32	61.11313489	589.5845576	1428.262529	6307.841363	407.9881288	292381	292381	0	0	292381	292381	0	7	0	7	0	0	1.7	23.4	201.6	488.5	2157.4	139.5	45.6	10.9	20.9
2680	85	515	4045	1636	1041	5992	15684	49866	6208	1754213	1754213	0	0	1754213	1754213	0	31	0	31	0	0	4.8	230.6	341.6	894.1	2842.6	353.9	29.4	93.3	59.3
2700	46	157	775	341	495	1856	6199	13520	1493	604488	604488	0	0	604488	604488	0	4	0	4	0	0	7.6	128.2	307	1025.5	2236.6	247	26	56.4	81.9
2710	13	115	512	222	266	1354	3446	8676	567	406587	406587	0	0	406587	406587	0	7	0	7	0	0	3.2	125.9	333	847.5	2133.9	139.5	28.3	54.6	65.4
2720	4.037933968	137.781054	128.8515178	31	103	836.8411408	1857.253738	4939.96561	384.7739121	223554	217773	5054	727	223554	217773	0	14	0	12	1	1	1.8	57.6	374.3	830.8	2209.7	172.1	61.6	14.2	47.3
2750	3	56	139	54	63	491	1047	4198	294	180599	180599	0	0	180599	180599	0	6	0	6	0	0	1.7	77	271.9	579.7	2324.5	162.8	31	29.9	34.9
2760	26.1013435	147.5426658	522.400936	342	73	363.2360433	3358.336148	10529.11069	953.187436	525516	456051	0	69465	525516	456051	0	17	0	13	0	4	5	99.4	69.1	639.1	2003.6	181.4	28.1	75	16
2800	91.58244656	780.0733343	2929.928325	1331.562477	1530.246111	5807.26729	19879.99972	59739.15498	6518.082239	2070151	2070151	0	0	2070151	2070151	0	55	0	55	0	0	4.4	141.5	280.5	960.3	2885.7	314.9	37.7	64.3	73.9
2840	75	209	1469	424	658	3278	8731	25242	6533	1056755	1056755	0	0	1056755	1056755	0	16	0	16	0	0	7.1	139	310.2	826.2	2388.6	618.2	19.8	40.1	62.3
2880	4.88290898	49.87455515	156.9895013	82.27196906	26.07205666	193.5632343	822.9809383	2769.545616	220.9964465	103419	68154	29921	5344	103419	68154	0	9	0	7	1	1	4.7	151.8	187.2	795.8	2678	213.7	48.2	120.7	38.3
2900	4.041976907	134.2823748	354.7552753	123	176	1515.720267	2755.708438	7206.309265	659.8050352	239900	239092	0	808	239900	239092	0	5	0	4	0	1	1.7	147.9	631.8	1148.7	3003.9	275	56	51.4	73.6
2920	19.70190168	176.0140385	375.0509936	118.7617735	126.8419817	598.6390266	2742.72572	6815.928371	711.3477723	288449	288449	0	0	288449	288449	0	12	0	12	0	0	6.8	130	207.5	950.9	2363	246.6	61	41.2	44
2960	91.96470336	142.6445799	811.3532779	399	274	1502.243941	4649.677831	15717.24051	2517.086776	654999	637963	0	17036	654999	637963	0	25	0	22	0	3	14	123.9	229.4	709.9	2399.6	384.3	21.8	62.5	42.9
2975	2	40	13	0	7	172	351	1896	41	129422	129422	0	0	129422	129422	0	10	0	10	0	0	1.5	10	132.9	271.2	1465	31.7	30.9	0	5.4
2980	11.17646896	5.928994625	160.6948034	98.98538813	161.9488584	380.4061502	1701.370129	3375.076841	437.9165546	113923	110937	0	2986	113923	110937	0	6	0	3	0	3	9.8	141.1	333.9	1493.4	2962.6	384.4	5.2	89.2	146
2985	1.017277292	29.79129997	16.24188209	3	5	154.48793	406.9157447	1975.832345	149.3773554	97825	96536	0	1289	97825	96536	0	9	0	8	0	1	1	16.6	157.9	416	2019.8	152.7	30.5	3.1	5.2
2995	7.067955012	83.22092506	45.2526374	9	38	344.6369396	838.6376522	3110.142815	309.6799777	142140	138898	0	3242	142140	138898	0	6	0	4	0	2	5	31.8	242.5	590	2188.1	217.9	58.5	6.5	27.4
3000	26.18304922	567.2564137	1234.791316	462.0035101	420.0017551	2825.873822	7051.243551	24617.97001	1549.570359	1148521	1138686	2286	7549	1148521	1138686	0	37	0	34	1	2	2.3	107.5	246	613.9	2143.4	134.9	49.4	40.6	36.9
3040	2	11	31	1	21	166	329	2635	154	82142	82142	0	0	82142	82142	0	2	0	2	0	0	2.4	37.7	202.1	400.5	3207.9	187.5	13.4	1.2	25.6
3060	6.051856409	74.08225662	94.87176488	27.11204955	92.61152106	609.6107393	1475.501307	4544.809635	430.1267219	252343	247424	0	4919	252343	247424	0	20	0	19	0	1	2.4	37.6	241.6	584.7	1801	170.5	29.4	11	37.4
3080	2	99.10794952	110	37	23	373.5001795	1072.840113	4841.63611	247.9534239	245032	245032	0	0	245032	245032	0	8	0	8	0	0	0.8	44.9	152.4	437.8	1975.9	101.2	40.4	15.1	9.4
3120	70.5073706	408.5274145	2541.226056	1261.87697	1040.887697	4336.229251	19214.45944	39683.41001	4076.502862	1389928	1177630	205790	6508	1389928	1177630	0	40	0	30	4	6	5.1	182.8	312	1382.4	2855.1	293.3	29.4	107.2	88.4
3150	7	24	296.8406446	167.8406446	155.9203223	657.7609669	2569.884512	5165.016115	416.6812892	154878	154878	0	0	154878	154878	0	7	0	7	0	0	4.5	191.7	424.7	1659.3	3334.9	269	15.5	108.4	100.7
3160	70	382.0521503	1451.21786	785.5151132	1335.540021	4983.999272	10944.33995	28947.0867	4300.967439	1070109	1070109	0	0	1070109	1070109	0	37	0	37	0	0	6.5	135.6	465.7	1022.7	2705.1	401.9	35.7	73.4	124.8
3180	3	15	116	52	45	308	701	2234	246	145781	145781	0	0	145781	145781	0	5	0	5	0	0	2.1	79.6	211.3	480.9	1532.4	168.7	10.3	35.7	30.9
3200	10.37542768	200.8884071	406.8982345	114.8003328	68.75041597	828.7933556	3073.93775	10614.51129	640.7565368	363471	339597	10574	13300	363471	339597	0	13	0	9	2	2	2.9	111.9	228	845.7	2920.3	176.3	55.3	33.8	20.2
3240	21.06924748	189.0776497	786.9650355	395	164	1018.253735	2628.783312	10974.87485	626.5171718	659945	654073	3242	2630	659945	654073	0	63	0	60	1	2	3.2	119.2	154.3	398.3	1663	94.9	28.7	60.4	25.1
3283	45	208	1230	380	235	1518	4797	21000	3212	1006641	1006641	0	0	1006641	1006641	0	33	0	33	0	0	4.5	122.2	150.8	476.5	2086.1	319.1	20.7	37.7	23.3
3285	10	42	140	73	26	112	836	2285	183	128183	128183	0	0	128183	128183	0	6	0	6	0	0	7.8	109.2	87.4	652.2	1782.6	142.8	32.8	56.9	20.3
3290	29.85767688	66.30534766	268.0354342	80	171	654.5531161	3599.600659	8270.205104	823.0977048	363694	266140	95090	2464	363694	266140	0	26	0	18	4	4	8.2	73.7	180	989.7	2273.9	226.3	18.2	30.1	64.3
3320	18	203	928	104	156	1426	6370	21473	3938	906349	906349	0	0	906349	906349	0	1	0	1	0	0	2	102.4	157.3	702.8	2369.2	434.5	22.4	11.5	17.2
3350	11	52	173	73	164	686	1063	4954	432	203144	203144	0	0	203144	203144	0	5	0	5	0	0	5.4	85.2	337.7	523.3	2438.7	212.7	25.6	35.9	80.7
